,Topt,Topt_std,Length,Tm,Tm_std,T90,dCpt,dCpt_std,topt_source,TmTag
P37678,310.15,10,220,337.69428714232856,7.588735,,-4000,1000,predicted,Mean
P39304,308.15,10,216,319.15473053713157,7.588735,,-4000,1000,predicted,Mean
P21151,306.15,10,387,329.5185011420401,7.588735,,-4000,1000,predicted,Mean
P76503,306.15,10,436,324.78669572022335,7.588735,,-4000,1000,predicted,Mean
P31142,311.15,10,281,327.95233685,4.07,329.81666667,-4000,1000,predicted,Exp
P31057,309.15,10,264,354.164019858503,4.07,,-4000,1000,predicted,Exp
P0AAB4,309.15,10,497,344.190125333506,4.07,,-4000,1000,predicted,Exp
Q46890,306.15,10,212,332.071987458602,7.588735,,-4000,1000,predicted,Mean
P0A953,309.15,10,406,320.58532206,4.07,323.05,-4000,1000,predicted,Exp
P0AAI5,309.15,10,413,338.60085137,4.07,341.77857143,-4000,1000,predicted,Exp
P0AEK2,309.15,10,244,324.638750339938,4.07,,-4000,1000,predicted,Exp
P0C7L2,308.15,10,401,327.19504888177477,7.588735,,-4000,1000,predicted,Mean
P0CI31,306.15,10,270,331.92463184009426,7.588735,,-4000,1000,predicted,Mean
P0ABR5,310.15,10,453,327.66855971325856,7.588735,,-4000,1000,predicted,Mean
P0ABW0,312.15,10,106,328.3314812298494,7.588735,,-4000,1000,predicted,Mean
P77650,307.15,10,400,337.73285962817556,7.588735,,-4000,1000,predicted,Mean
Q47140,310.15,10,172,325.1916305051131,7.588735,,-4000,1000,predicted,Mean
P0A6D3,308.15,10,427,324.96851284,4.07,329.95,-4000,1000,predicted,Exp
P0A9V8,305.15,10,298,313.9850459472837,7.588735,,-4000,1000,predicted,Mean
P37623,306.15,10,195,328.9348754126564,7.588735,,-4000,1000,predicted,Mean
P15977,309.15,10,694,325.087234242121,4.07,,-4000,1000,predicted,Exp
P22256,309.15,10,426,342.68933742,4.07,344.68333333,-4000,1000,predicted,Exp
P50457,309.15,10,421,321.504759,4.07,322.55,-4000,1000,predicted,Exp
P62615,304.15,10,283,326.087982405774,4.07,,-4000,1000,predicted,Exp
P51020,308.15,10,337,323.3308525676202,7.588735,,-4000,1000,predicted,Mean
P62620,306.15,10,372,317.35362159,4.07,327.95,-4000,1000,predicted,Exp
P62623,310.15,10,316,328.250339202391,4.07,,-4000,1000,predicted,Exp
P04036,309.15,10,273,340.81391998,4.07,346.35,-4000,1000,predicted,Exp
P0A6L2,307.15,10,292,338.48536177,4.07,341.55,-4000,1000,predicted,Exp
P0AGK1,310.15,10,290,331.4712035510519,7.588735,,-4000,1000,BullShit,Mean
P19624,307.15,10,329,326.867675623651,4.07,,-4000,1000,predicted,Exp
P76491,307.15,10,199,329.326024068634,4.07,,-4000,1000,predicted,Exp
P0AF12,306.15,10,232,329.90927605,4.07,329.88333333,-4000,1000,predicted,Exp
P0A840,307.15,10,253,325.750652985502,4.07,,-4000,1000,predicted,Exp
P0AEZ1,306.15,10,296,320.3668560086943,7.588735,,-4000,1000,predicted,Mean
P0AC28,313.15,10,182,330.9829181407971,7.588735,,-4000,1000,predicted,Mean
P23522,307.15,10,256,327.952128097386,4.07,,-4000,1000,predicted,Exp
P0A9P9,307.15,10,254,314.27111064321036,7.588735,,-4000,1000,predicted,Mean
P25665,307.15,10,753,321.27304983,4.07,322.53,-4000,1000,predicted,Exp
P61714,311.15,10,156,327.607655164552,7.588735,,-4000,1000,predicted,Mean
P65870,312.15,10,121,342.16787087080496,7.588735,,-4000,1000,predicted,Mean
Q46829,313.15,10,479,326.95227182,4.07,328.15,-4000,1000,predicted,Exp
P17411,309.15,10,450,328.07212622604237,7.588735,,-4000,1000,experimental,Mean
P00350,310.15,10,468,330.97613507,4.07,332.2125,-4000,1000,predicted,Exp
P52697,312.15,10,331,329.24281315,4.07,330.75,-4000,1000,predicted,Exp
P77756,312.15,10,231,326.797761791265,4.07,,-4000,1000,predicted,Exp
P12998,309.15,10,384,339.90851742674755,7.588735,,-4000,1000,predicted,Mean
P08337,315.15,10,129,331.56312784,4.07,332.35,-4000,1000,predicted,Exp
P30860,310.15,10,243,331.94675193,4.07,333.81666667,-4000,1000,BullShit,Exp
P45799,310.15,10,186,328.39364465,4.07,329.35,-4000,1000,BullShit,Exp
P67910,312.15,10,310,329.256146403808,4.07,,-4000,1000,predicted,Exp
P37692,310.15,10,348,327.10059209251,4.07,,-4000,1000,BullShit,Exp
Q93K97,308.15,10,209,328.48887182135,4.07,,-4000,1000,predicted,Exp
P0AE12,311.15,10,484,337.085465440129,4.07,,-4000,1000,predicted,Exp
P60757,308.15,10,299,319.99142754,4.07,320.95,-4000,1000,predicted,Exp
P0A6E6,313.15,10,139,334.40961467,4.07,336.15,-4000,1000,predicted,Exp
P0ABA6,310.15,10,287,337.6195075,4.07,338.68333333,-4000,1000,BullShit,Exp
P0ABC0,310.15,10,126,345.4424774254937,7.588735,,-4000,1000,BullShit,Mean
P0AB98,310.15,10,271,336.552116720997,4.07,,-4000,1000,BullShit,Exp
P0ABB0,307.15,10,513,337.93551266,4.07,338.81666667,-4000,1000,predicted,Exp
P0ABA0,311.15,10,156,335.68379499,4.07,339.75,-4000,1000,predicted,Exp
P0ABB4,310.15,10,460,336.14244439,4.07,340.01666667,-4000,1000,predicted,Exp
P68699,316.15,10,79,328.73089826635135,7.588735,,-4000,1000,predicted,Mean
P0ABA4,310.15,10,177,331.508378084923,4.07,,-4000,1000,predicted,Exp
P06999,305.15,10,309,321.56986688,4.07,322.75,-4000,1000,predicted,Exp
P0A796,310.15,10,320,330.51423264,4.07,337.25,-4000,1000,predicted,Exp
P13000,310.15,10,225,346.6610647492171,7.588735,,-4000,1000,predicted,Mean
P60752,306.15,10,582,327.985065372084,4.07,,-4000,1000,predicted,Exp
P77580,308.15,10,316,323.99886716049707,7.588735,,-4000,1000,predicted,Mean
P76458,311.15,10,220,331.96063322961595,7.588735,,-4000,1000,predicted,Mean
P76459,308.15,10,216,328.5089235639372,7.588735,,-4000,1000,predicted,Mean
P0A6A3,307.15,10,400,314.75227949,4.07,320.95,-4000,1000,predicted,Exp
P00893,308.15,10,574,328.3706848423479,7.588735,,-4000,1000,predicted,Mean
P00894,306.15,10,163,327.0809177433185,7.588735,,-4000,1000,predicted,Mean
P08142,308.15,10,562,330.23985472288706,7.588735,,-4000,1000,predicted,Mean
P0ADF8,313.15,10,96,325.917811747658,4.07,,-4000,1000,predicted,Exp
P76461,308.15,10,394,344.57636762583434,7.588735,,-4000,1000,predicted,Mean
P0A9Q5,307.15,10,304,332.76935243045,4.07,,-4000,1000,predicted,Exp
P0ABD5,309.15,10,319,332.357175373603,4.07,,-4000,1000,predicted,Exp
P27550,309.15,10,652,321.62614913,4.07,322.9,-4000,1000,predicted,Exp
P0A6C8,308.15,10,258,329.18525826754177,7.588735,,-4000,1000,predicted,Mean
P23908,306.15,10,383,319.00208015,4.07,319.95,-4000,1000,predicted,Exp
P18335,308.15,10,406,319.76447666,4.07,321.8,-4000,1000,predicted,Exp
P25516,307.15,10,891,322.1688317,4.07,330.43,-4000,1000,predicted,Exp
P36683,307.15,10,865,318.94895276,4.07,320.475,-4000,1000,predicted,Exp
P0A6A8,312.15,10,78,316.33424023,4.07,329.35,-4000,1000,predicted,Exp
P21515,308.15,10,193,331.9231973830994,7.588735,,-4000,1000,predicted,Mean
P0A8Z3,312.15,10,134,332.584978023206,4.07,,-4000,1000,predicted,Exp
P0AGG2,298.15,10,286,325.43534264,4.07,328.35,-4000,1000,experimental,Exp
P0A722,303.15,10,262,332.37313693,4.07,334.81666667,-4000,1000,experimental,Exp
Q47146,304.15,10,814,326.565085657588,4.07,,-4000,1000,predicted,Exp
P0AB65,313.15,10,92,328.565028178433,4.07,,-4000,1000,predicted,Exp
P31441,306.15,10,588,331.47981786296,4.07,,-4000,1000,predicted,Exp
P31466,310.15,10,445,331.291656274006,4.07,,-4000,1000,BullShit,Exp
P69503,309.15,10,183,328.60127001,4.07,329.75,-4000,1000,predicted,Exp
P22333,307.15,10,333,324.617110172008,4.07,,-4000,1000,predicted,Exp
P52086,312.15,10,203,334.95982754424267,7.588735,,-4000,1000,predicted,Mean
P36561,308.15,10,247,334.1817674,4.07,335.95,-4000,1000,predicted,Exp
P12995,306.15,10,429,328.0304055678075,7.588735,,-4000,1000,predicted,Mean
P00936,319.15,10,848,330.81377706640427,7.588735,,-4000,1000,experimental,Mean
P69441,313.15,10,214,315.70206883,4.07,318.3,-4000,1000,predicted,Exp
P0AB89,298.15,10,456,321.42392491,4.07,322.55,-4000,1000,experimental,Exp
P0A7D4,310.15,10,432,321.01589379,4.07,322.6,-4000,1000,predicted,Exp
P0A6J1,307.15,10,201,330.5780315178025,7.588735,,-4000,1000,predicted,Mean
P0A830,310.15,10,428,333.676331740745,4.07,,-4000,1000,BullShit,Exp
P13035,308.15,10,501,330.17064454468,4.07,,-4000,1000,predicted,Exp
P60651,309.15,10,306,349.66763271188,4.07,,-4000,1000,predicted,Exp
P0A6B4,315.15,10,359,324.582551269046,4.07,,-4000,1000,predicted,Exp
P29012,307.15,10,356,331.48525689,4.07,331.75,-4000,1000,predicted,Exp
P00957,306.15,10,876,329.97230124,4.07,332.21,-4000,1000,predicted,Exp
P39451,314.15,10,336,336.584943097758,4.07,,-4000,1000,predicted,Exp
P37685,310.15,10,512,330.392438324187,4.07,,-4000,1000,BullShit,Exp
P0A9C3,311.15,10,346,319.42034355,4.07,321.75,-4000,1000,predicted,Exp
P75804,310.15,10,371,328.8698654185712,7.588735,,-4000,1000,BullShit,Mean
P0AAI1,310.15,10,255,330.6837039143327,7.588735,,-4000,1000,BullShit,Mean
P00634,310.15,10,471,329.4454914,4.07,336.15,-4000,1000,predicted,Exp
P80645,306.15,10,381,329.50973528805156,7.588735,,-4000,1000,predicted,Mean
P77425,298.15,10,411,329.23151454503306,7.588735,,-4000,1000,experimental,Mean
P77671,307.15,10,453,333.43764209853214,7.588735,,-4000,1000,predicted,Mean
P06720,312.15,10,451,322.21015323,4.07,326.15,-4000,1000,predicted,Exp
P0AEX3,310.15,10,432,340.490375162502,4.07,,-4000,1000,BullShit,Exp
P37610,308.15,10,283,330.25178838,4.07,331.35,-4000,1000,predicted,Exp
P42604,307.15,10,495,339.98064503444095,7.588735,,-4000,1000,predicted,Mean
P0A6L7,307.15,10,483,332.82803139848517,7.588735,,-4000,1000,predicted,Mean
P0AG16,310.15,10,505,322.6173224,4.07,324.55,-4000,1000,predicted,Exp
P0A6C5,307.15,10,443,331.8294026749415,7.588735,,-4000,1000,predicted,Mean
P28305,305.15,10,269,326.889859868243,4.07,,-4000,1000,predicted,Exp
P00903,306.15,10,187,324.27989839,4.07,328.15,-4000,1000,predicted,Exp
P05041,306.15,10,453,325.581140432017,4.07,,-4000,1000,predicted,Exp
P27248,307.15,10,364,321.80548064,4.07,323.35,-4000,1000,predicted,Exp
P04825,307.15,10,870,324.72863022,4.07,327.39,-4000,1000,predicted,Exp
P69681,310.15,10,428,329.9793935734447,7.588735,,-4000,1000,BullShit,Mean
P0ABN9,310.15,10,446,327.4185116621557,7.588735,,-4000,1000,BullShit,Mean
P0ABP3,310.15,10,461,329.325058516592,4.07,,-4000,1000,BullShit,Exp
P18776,310.15,10,205,336.441453465864,4.07,,-4000,1000,BullShit,Exp
P18777,310.15,10,287,331.1579283550303,7.588735,,-4000,1000,BullShit,Mean
P76173,310.15,10,284,330.7843289451311,7.588735,,-4000,1000,BullShit,Mean
P0A996,310.15,10,396,335.41014536644,4.07,,-4000,1000,BullShit,Exp
P0A9C0,305.15,10,542,325.597984803478,4.07,,-4000,1000,predicted,Exp
P13033,310.15,10,419,327.266571062311,4.07,,-4000,1000,predicted,Exp
Q46877,310.15,10,479,321.5979335855761,7.588735,,-4000,1000,BullShit,Mean
P0A9N8,310.15,10,154,321.95308073007396,7.588735,,-4000,1000,BullShit,Mean
P28903,309.15,10,712,323.151360272902,4.07,,-4000,1000,predicted,Exp
P77570,306.15,10,369,321.9076067434514,7.588735,,-4000,1000,predicted,Mean
P0AE16,310.15,10,491,317.8631946523699,7.588735,,-4000,1000,BullShit,Mean
P00895,306.15,10,520,319.6423241,4.07,321.15,-4000,1000,predicted,Exp
P0A6G5,308.15,10,183,333.2186494834671,7.588735,,-4000,1000,predicted,Mean
P23930,310.15,10,512,328.866930788897,4.07,,-4000,1000,BullShit,Exp
P60844,310.15,10,231,326.2917980074517,7.588735,,-4000,1000,BullShit,Mean
P17115,304.15,10,321,328.26926685,4.07,332.95,-4000,1000,predicted,Exp
P45395,304.15,10,328,329.03869319,4.07,329.55,-4000,1000,predicted,Exp
P0AAF3,307.15,10,504,329.0534514397045,7.588735,,-4000,1000,predicted,Mean
P0AE24,310.15,10,472,334.23815823288135,7.588735,,-4000,1000,BullShit,Mean
P0AE30,310.15,10,222,340.61483672217247,7.588735,,-4000,1000,BullShit,Mean
P0AE34,310.15,10,238,327.610220404468,4.07,,-4000,1000,BullShit,Exp
P0AE37,306.15,10,344,334.6536265993891,7.588735,,-4000,1000,predicted,Mean
P11667,310.15,10,211,328.84854718220896,7.588735,,-4000,1000,BullShit,Mean
P0AAF6,310.15,10,242,326.101882331811,4.07,,-4000,1000,BullShit,Exp
P11875,309.15,10,577,321.30682131,4.07,323.48333333,-4000,1000,predicted,Exp
P60061,310.15,10,445,319.9429945214132,7.588735,,-4000,1000,BullShit,Mean
P11447,310.15,10,457,332.24272788,4.07,333.31666667,-4000,1000,predicted,Exp
P0A6E4,312.15,10,447,317.32487445,4.07,318.25,-4000,1000,predicted,Exp
P46136,310.15,10,293,323.5635933880736,7.588735,,-4000,1000,BullShit,Mean
P15993,310.15,10,457,332.06204842649436,7.588735,,-4000,1000,BullShit,Mean
P04693,306.15,10,397,326.906899531577,4.07,,-4000,1000,predicted,Exp
P0AB96,311.15,10,141,327.9482894272173,7.588735,,-4000,1000,predicted,Mean
P0AB93,310.15,10,429,320.77488588579536,7.588735,,-4000,1000,BullShit,Mean
P77567,309.15,10,281,331.14715836140215,7.588735,,-4000,1000,predicted,Mean
P39301,310.15,10,465,340.4078984298477,7.588735,,-4000,1000,predicted,Mean
P69820,310.15,10,154,333.5350308893548,7.588735,,-4000,1000,BullShit,Mean
P69822,308.15,10,101,325.6152959360166,7.588735,,-4000,1000,predicted,Mean
P22106,312.15,10,554,319.80172119,4.07,319.75,-4000,1000,predicted,Exp
P0A8M0,308.15,10,466,331.18017656,4.07,332.32142857,-4000,1000,predicted,Exp
P0A790,311.15,10,126,329.19567102580953,7.588735,,-4000,1000,predicted,Mean
P00509,307.15,10,396,335.41051808,4.07,338.58333333,-4000,1000,predicted,Exp
P0AC38,308.15,10,478,325.79828389,4.07,327.65,-4000,1000,predicted,Exp
P0A786,298.15,10,311,332.00798464,4.07,338.25,-4000,1000,experimental,Exp
P0A7F3,310.15,10,153,337.10406394,4.07,338.81666667,-4000,1000,BullShit,Exp
P00963,308.15,10,330,320.134471224532,4.07,,-4000,1000,predicted,Exp
P21889,308.15,10,590,332.86713796,4.07,333.08333333,-4000,1000,predicted,Exp
P0A9Q9,306.15,10,367,332.63352172,4.07,333.05,-4000,1000,predicted,Exp
P68066,310.15,10,127,325.33549467595566,7.588735,,-4000,1000,BullShit,Mean
P37749,310.15,10,330,320.082487428294,4.07,,-4000,1000,BullShit,Exp
P00722,309.15,10,1024,329.5862219080786,7.588735,,-4000,1000,predicted,Mean
P75949,307.15,10,341,328.608808020279,4.07,,-4000,1000,predicted,Exp
P0A6R0,310.15,10,317,318.26573692,4.07,317.95,-4000,1000,experimental,Exp
P17445,307.15,10,490,326.25490504133,4.07,,-4000,1000,predicted,Exp
P0AG24,307.15,10,702,324.171136049913,4.07,,-4000,1000,predicted,Exp
P0AE76,310.15,10,181,325.44998621628014,7.588735,,-4000,1000,predicted,Mean
P0A9Q7,308.15,10,891,338.64693936,4.07,341.5,-4000,1000,predicted,Exp
P00561,304.15,10,820,321.13787485,4.07,323.55,-4000,1000,predicted,Exp
P00562,305.15,10,810,316.92423137,4.07,317.95,-4000,1000,predicted,Exp
P0A9J8,304.15,10,386,315.52627793,4.07,316.75,-4000,1000,predicted,Exp
P0AES0,310.15,10,619,326.48677091,4.07,327.7,-4000,1000,experimental,Exp
P76108,310.15,10,381,337.07941078,4.07,338.9,-4000,1000,BullShit,Exp
P77398,307.15,10,660,322.0403228456501,7.588735,,-4000,1000,predicted,Mean
P31119,306.15,10,719,330.126302021535,4.07,,-4000,1000,predicted,Exp
P24186,306.15,10,288,334.10782369,4.07,338.95,-4000,1000,predicted,Exp
P0ACC7,308.15,10,456,318.34440002,4.07,320.15,-4000,1000,predicted,Exp
P76658,304.15,10,477,324.090650062153,4.07,,-4000,1000,predicted,Exp
P77455,304.15,10,681,338.34353153502406,7.588735,,-4000,1000,predicted,Mean
P09546,298.15,10,1320,323.533661144859,4.07,,-4000,1000,experimental,Exp
P00904,305.15,10,531,319.08862471226234,7.588735,,-4000,1000,predicted,Mean
P15639,308.15,10,529,323.85672636,4.07,325.15,-4000,1000,predicted,Exp
P0AG40,304.15,10,313,327.571257225338,4.07,,-4000,1000,predicted,Exp
P28629,310.15,10,755,322.58389549489317,7.588735,,-4000,1000,experimental,Mean
P0ABU7,310.15,10,244,334.818422852861,4.07,,-4000,1000,BullShit,Exp
P0ABV2,310.15,10,141,331.930289692184,4.07,,-4000,1000,BullShit,Exp
P21170,309.15,10,658,326.38295143,4.07,328.55,-4000,1000,predicted,Exp
P0ABD8,312.15,10,156,338.3856588227848,7.588735,,-4000,1000,predicted,Mean
P24182,310.15,10,449,319.05384771,4.07,319.55,-4000,1000,predicted,Exp
P20099,307.15,10,777,319.09801961,4.07,324.55,-4000,1000,predicted,Exp
P12996,313.15,10,346,319.67221702,4.07,321.05,-4000,1000,predicted,Exp
P05637,308.15,10,280,333.241058378634,4.07,,-4000,1000,predicted,Exp
P0AD99,310.15,10,439,339.8066641742585,7.588735,,-4000,1000,BullShit,Mean
P0AB80,308.15,10,309,320.89649283,4.07,323.68333333,-4000,1000,predicted,Exp
P0ABN5,310.15,10,433,338.842771312962,4.07,,-4000,1000,BullShit,Exp
P0AFR2,310.15,10,559,327.224196090785,4.07,,-4000,1000,BullShit,Exp
P06282,308.15,10,251,334.248800413925,4.07,,-4000,1000,predicted,Exp
P0ABF8,308.15,10,182,327.349610505273,4.07,,-4000,1000,predicted,Exp
P23830,308.15,10,451,325.477253498318,4.07,,-4000,1000,experimental,Exp
P77788,313.15,10,135,319.29291478569064,7.588735,,-4000,1000,predicted,Mean
P0A7E5,310.15,10,545,321.71250298,4.07,322.95,-4000,1000,experimental,Exp
P0AAE8,310.15,10,444,328.8419603830725,7.588735,,-4000,1000,BullShit,Mean
P37306,307.15,10,297,319.6511924805084,7.588735,,-4000,1000,predicted,Mean
P77624,310.15,10,316,340.21301414765236,7.588735,,-4000,1000,BullShit,Mean
Q46807,310.15,10,310,330.2907432723295,7.588735,,-4000,1000,BullShit,Mean
P00968,308.15,10,1073,330.12805525,4.07,332.09,-4000,1000,predicted,Exp
P0A6F1,305.15,10,382,329.80124104,4.07,331.47,-4000,1000,predicted,Exp
P0ABE9,306.15,10,219,333.93302694450927,7.588735,,-4000,1000,predicted,Mean
P61517,306.15,10,220,328.47796056,4.07,331.75,-4000,1000,predicted,Exp
P0A6H8,310.15,10,486,329.752337092491,4.07,,-4000,1000,BullShit,Exp
P0AA84,310.15,10,413,319.8031881855743,7.588735,,-4000,1000,BullShit,Mean
P31551,310.15,10,261,331.17331217632693,7.588735,,-4000,1000,predicted,Mean
P21179,307.15,10,753,342.1235135498391,7.588735,,-4000,1000,predicted,Mean
P13029,309.15,10,726,323.90151706,4.07,326.9,-4000,1000,predicted,Exp
P75780,310.15,10,760,326.198027127978,4.07,,-4000,1000,BullShit,Exp
P38054,310.15,10,1047,318.55668532086474,7.588735,,-4000,1000,BullShit,Mean
P77211,310.15,10,457,338.18113681722826,7.588735,,-4000,1000,BullShit,Mean
P77214,310.15,10,110,329.42955535,4.07,335.55,-4000,1000,BullShit,Exp
P77239,310.15,10,407,316.29072578619946,7.588735,,-4000,1000,BullShit,Mean
P69380,310.15,10,300,340.23329544351674,7.588735,,-4000,1000,BullShit,Mean
P32705,310.15,10,549,319.7432563638083,7.588735,,-4000,1000,BullShit,Mean
P76372,310.15,10,326,335.525080546766,4.07,,-4000,1000,BullShit,Exp
P77319,310.15,10,556,329.8476124980792,7.588735,,-4000,1000,BullShit,Mean
P26602,311.15,10,165,322.8701247690051,7.588735,,-4000,1000,predicted,Mean
P12008,308.15,10,361,327.943114931175,4.07,,-4000,1000,predicted,Exp
P69330,310.15,10,98,325.01966184099285,7.588735,,-4000,1000,BullShit,Mean
P75726,305.15,10,510,336.51395370332983,7.588735,,-4000,1000,predicted,Mean
P0A9I1,306.15,10,302,332.7971124139612,7.588735,,-4000,1000,predicted,Mean
P0ABH7,307.15,10,427,332.36822709,4.07,334.15,-4000,1000,predicted,Exp
P0AE74,310.15,10,487,329.8497244728837,7.588735,,-4000,1000,BullShit,Mean
P0AE22,310.15,10,237,342.952023487351,4.07,,-4000,1000,experimental,Exp
P0ABQ0,308.15,10,406,319.1709647,4.07,320.55,-4000,1000,predicted,Exp
P71242,310.15,10,426,318.2351803984102,7.588735,,-4000,1000,BullShit,Mean
P17315,310.15,10,663,320.9612061159306,7.588735,,-4000,1000,BullShit,Mean
P52095,306.15,10,713,342.58470032,4.07,345.75,-4000,1000,predicted,Exp
P21169,309.15,10,711,334.874523053833,4.07,,-4000,1000,predicted,Exp
Q59385,306.15,10,834,328.96601774,4.07,330.95,-4000,1000,predicted,Exp
P0A9H5,312.15,10,196,328.136325432295,4.07,,-4000,1000,predicted,Exp
P31552,309.15,10,517,335.66369997337245,7.588735,,-4000,1000,predicted,Mean
P00816,309.15,10,156,335.69994467313853,7.588735,,-4000,1000,predicted,Mean
P17583,310.15,10,384,321.9651059000437,7.588735,,-4000,1000,BullShit,Mean
