,Topt,Topt_std,Length,Tm,Tm_std,T90,dCpt,dCpt_std,topt_source,TmTag
P0AFQ5,318.59661778128,10,128,328.717325,7.588735,,-4129.637602208363,1000,BullShit,Mean
P05194,314.71019151947894,10,252,329.03567819,4.07,329.95,-3121.7705699580606,1000,predicted,Exp
P07639,310.925783954829,10,362,325.722059709739,4.07,,-3374.0534517602505,1000,predicted,Exp
P75728,318.1864159263853,10,391,327.815620749535,4.07,,-4159.255787543888,1000,BullShit,Exp
P0ABZ4,313.60335222350403,10,188,329.87923344,4.07,330.95,-4494.258291600809,1000,predicted,Exp
P0AC75,314.3137704253015,10,425,329.957292025793,4.07,,-2144.6484341050145,1000,predicted,Exp
P04951,316.334409380894,10,248,327.65560134,4.07,331.75,-4158.282406893227,1000,predicted,Exp
P0A6Q6,322.6064532028909,10,151,341.072805485167,4.07,,-4856.902315760257,1000,predicted,Exp
P76083,313.23839678249993,10,475,328.717325,7.588735,,-3989.4121288192714,1000,predicted,Mean
P0A6Q3,318.9275160165449,10,172,340.27867245,4.07,343.81666667,-3943.4548596952964,1000,predicted,Exp
P0A6A6,313.9242967825,10,466,328.717325,7.588735,,-4210.07973683484,1000,predicted,Mean
P30126,314.5026962276102,10,201,326.191376082809,4.07,,-2909.792088378822,1000,predicted,Exp
P30125,314.6220802978,10,363,330.938858,4.07,342.05,-3367.7499249316725,1000,predicted,Exp
P37678,315.98199678249995,10,220,328.717325,7.588735,,-3516.3870212628053,1000,predicted,Mean
P39304,314.6101967825,10,216,328.717325,7.588735,,-3910.0576006679657,1000,predicted,Mean
P21151,313.23839678249993,10,387,328.717325,7.588735,,-4624.3058602258,1000,predicted,Mean
P76503,313.23839678249993,10,436,328.717325,7.588735,,-4311.466551913529,1000,predicted,Mean
P31142,316.427614004585,10,281,327.95233685,4.07,329.81666667,-3622.012183356147,1000,predicted,Exp
P31057,323.28890363755573,10,264,354.164019858503,4.07,,-3039.7083076018125,1000,predicted,Exp
P0AAB4,320.1561033672542,10,497,344.190125333506,4.07,,-4255.252618730686,1000,predicted,Exp
Q46890,313.23839678249993,10,212,328.717325,7.588735,,-4407.7031347827315,1000,predicted,Mean
P0A953,312.741834659046,10,406,320.58532206,4.07,323.05,-3081.1612532122017,1000,predicted,Exp
P0AAI5,318.40051241531694,10,413,338.60085137,4.07,341.77857143,-3979.6915175654276,1000,predicted,Exp
P0AEK2,314.0150164817745,10,244,324.638750339938,4.07,,-3969.3456060914777,1000,predicted,Exp
P0C7L2,314.6101967825,10,401,328.717325,7.588735,,-2675.9639122934414,1000,predicted,Mean
P0CI31,313.23839678249993,10,270,328.717325,7.588735,,-2779.136607689305,1000,predicted,Mean
P0ABR5,315.98199678249995,10,453,328.717325,7.588735,,-3993.1751400943995,1000,predicted,Mean
P0ABW0,317.3537967825,10,106,328.717325,7.588735,,-2977.489208174077,1000,predicted,Mean
P77650,313.9242967825,10,400,328.717325,7.588735,,-4089.9935657578835,1000,predicted,Mean
Q47140,315.98199678249995,10,172,328.717325,7.588735,,-5900.110602364475,1000,predicted,Mean
P0A6D3,313.432694883044,10,427,324.96851284,4.07,329.95,-3381.680235964044,1000,predicted,Exp
P0A9V8,312.5524967825,10,298,328.717325,7.588735,,-5102.117758543306,1000,predicted,Mean
P37623,313.23839678249993,10,195,328.717325,7.588735,,-3968.7736522799382,1000,predicted,Mean
P15977,314.1558852754502,10,694,325.087234242121,4.07,,-2173.0125959435645,1000,predicted,Exp
P22256,319.684705883622,10,426,342.68933742,4.07,344.68333333,-3412.4603174296726,1000,predicted,Exp
P50457,313.0306298019,10,421,321.504759,4.07,322.55,-4380.529007820423,1000,predicted,Exp
P62615,311.04072027365356,10,283,326.087982405774,4.07,,-6165.953121012795,1000,predicted,Exp
P51020,314.6101967825,10,337,328.717325,7.588735,,-2668.135038265782,1000,predicted,Mean
P62620,309.669057541419,10,372,317.35362159,4.07,327.95,-2626.823862904124,1000,predicted,Exp
P62623,315.835316543471,10,316,328.250339202391,4.07,,-3156.276565900969,1000,predicted,Exp
P04036,319.0956372657179,10,273,340.81391998,4.07,346.35,-2278.403866863833,1000,predicted,Exp
P0A6L2,316.992437131957,10,292,338.48536177,4.07,341.55,-4512.1878523167225,1000,predicted,Exp
P0AGK1,318.59661778128,10,290,328.717325,7.588735,,-2953.6618938469182,1000,BullShit,Mean
P19624,313.34332191338876,10,329,326.867675623651,4.07,,-4677.8265167736245,1000,predicted,Exp
P76491,314.1154891599579,10,199,329.326024068634,4.07,,-5151.107581192215,1000,predicted,Exp
P0AF12,313.61278860730505,10,232,329.90927605,4.07,329.88333333,-5876.922672983677,1000,predicted,Exp
P0A840,312.99246510274617,10,253,325.750652985502,4.07,,-3318.8429123826927,1000,predicted,Exp
P0AEZ1,313.23839678249993,10,296,328.717325,7.588735,,-2469.6529476940023,1000,predicted,Mean
P0AC28,318.0396967825,10,182,328.717325,7.588735,,-1940.0261518008597,1000,predicted,Mean
P23522,313.68394843538897,10,256,327.952128097386,4.07,,-4176.673983120204,1000,predicted,Exp
P0A9P9,313.9242967825,10,254,328.717325,7.588735,,-5280.928187525199,1000,predicted,Mean
P25665,311.586049951603,10,753,321.27304983,4.07,322.53,-3306.7292972040113,1000,predicted,Exp
P61714,316.66789678249995,10,156,328.717325,7.588735,,-3167.8748656877933,1000,predicted,Mean
P65870,317.3537967825,10,121,328.717325,7.588735,,-2785.49320516005,1000,predicted,Mean
Q46829,317.48529357866204,10,479,326.95227182,4.07,328.15,-4693.459775547962,1000,predicted,Exp
P17411,315.2960967825,10,450,328.717325,7.588735,,-5785.820969754886,1000,experimental,Mean
P00350,316.691489025487,10,468,330.97613507,4.07,332.2125,-3694.7978555283953,1000,predicted,Exp
P52697,317.51885261041497,10,331,329.24281315,4.07,330.75,-5089.409569361548,1000,predicted,Exp
P77756,316.7508619786363,10,231,326.797761791265,4.07,,-4573.7842899615325,1000,predicted,Exp
P12998,315.2960967825,10,384,328.717325,7.588735,,-4260.183229911193,1000,predicted,Mean
P08337,320.305363454544,10,129,331.56312784,4.07,332.35,-5034.597888000037,1000,predicted,Exp
P30860,320.06574351319244,10,243,331.94675193,4.07,333.81666667,-5661.534010931284,1000,BullShit,Exp
P45799,318.44936963434657,10,186,328.39364465,4.07,329.35,-2501.129585749561,1000,BullShit,Exp
P67910,317.5230405854361,10,310,329.256146403808,4.07,,-5051.708212308091,1000,predicted,Exp
P37692,317.8611362337773,10,348,327.10059209251,4.07,,-4648.186905238155,1000,BullShit,Exp
Q93K97,314.538439639086,10,209,328.48887182135,4.07,,-4877.237978329819,1000,predicted,Exp
P0AE12,319.2963296947445,10,484,337.085465440129,4.07,,-3244.6249183792556,1000,predicted,Exp
P60757,311.869392390314,10,299,319.99142754,4.07,320.95,-3101.874620997845,1000,predicted,Exp
P0A6E6,319.82764496784694,10,139,334.40961467,4.07,336.15,-5002.507415567575,1000,predicted,Exp
P0ABA6,322.646384400688,10,287,337.6195075,4.07,338.68333333,-3274.2595244519125,1000,BullShit,Exp
P0ABC0,318.59661778128,10,126,328.717325,7.588735,,-4394.24505368077,1000,BullShit,Mean
P0AB98,322.1608086953292,10,271,336.552116720997,4.07,,-5172.722498065916,1000,BullShit,Exp
P0ABB0,316.819729526506,10,513,337.93551266,4.07,338.81666667,-4922.877640594253,1000,predicted,Exp
P0ABA0,318.85606500635896,10,156,335.68379499,4.07,339.75,-4298.102043394756,1000,predicted,Exp
P0ABB4,318.31422678289897,10,460,336.14244439,4.07,340.01666667,-5447.0568135867825,1000,predicted,Exp
P68699,320.09739678249997,10,79,328.717325,7.588735,,-4353.943738820344,1000,predicted,Mean
P0ABA4,316.85866655647436,10,177,331.508378084923,4.07,,-3165.801127742751,1000,predicted,Exp
P06999,310.30748018700797,10,309,321.56986688,4.07,322.75,-3532.7915911926198,1000,predicted,Exp
P0A796,316.546405472224,10,320,330.51423264,4.07,337.25,-2510.250087813143,1000,predicted,Exp
P13000,315.98199678249995,10,225,328.717325,7.588735,,-3399.8590682786016,1000,predicted,Mean
P60752,313.0083940333716,10,582,327.985065372084,4.07,,-2810.0845813644514,1000,predicted,Exp
P77580,314.6101967825,10,316,328.717325,7.588735,,-6180.766179108629,1000,predicted,Mean
P76458,316.66789678249995,10,220,328.717325,7.588735,,-3409.012499597362,1000,predicted,Mean
P76459,314.6101967825,10,216,328.717325,7.588735,,-3863.977925519873,1000,predicted,Mean
P0A6A3,309.537875987809,10,400,314.75227949,4.07,320.95,-3486.3337318549093,1000,predicted,Exp
P00893,314.6101967825,10,574,328.717325,7.588735,,-4705.6815321253325,1000,predicted,Mean
P00894,313.23839678249993,10,163,328.717325,7.588735,,-4925.789841865778,1000,predicted,Mean
P08142,314.6101967825,10,562,328.717325,7.588735,,-3839.3937714103467,1000,predicted,Mean
P0ADF8,317.1603696699393,10,96,325.917811747658,4.07,,-4093.6445018831464,1000,predicted,Exp
P76461,314.6101967825,10,394,328.717325,7.588735,,-3644.614990613757,1000,predicted,Mean
P0A9Q5,315.1970385984044,10,304,332.76935243045,4.07,,-4346.4505163644335,1000,predicted,Exp
P0ABD5,316.4393737848487,10,319,332.357175373603,4.07,,-4643.666145405654,1000,predicted,Exp
P27550,313.068758441733,10,652,321.62614913,4.07,322.9,-3677.170266871406,1000,predicted,Exp
P0A6C8,314.6101967825,10,258,328.717325,7.588735,,-3999.0886381530354,1000,predicted,Mean
P23908,310.186838375115,10,383,319.00208015,4.07,319.95,-5388.341123801042,1000,predicted,Exp
P18335,311.798107118906,10,406,319.76447666,4.07,321.8,-2172.631746532483,1000,predicted,Exp
P25516,311.86741503697004,10,891,322.1688317,4.07,330.43,-4484.606144321277,1000,predicted,Exp
P36683,310.85605106191593,10,865,318.94895276,4.07,320.475,-3410.6549182183744,1000,predicted,Exp
P0A6A8,313.464269856243,10,78,316.33424023,4.07,329.35,-4822.544801366983,1000,predicted,Exp
P21515,314.6101967825,10,193,328.717325,7.588735,,-4944.039051869063,1000,predicted,Mean
P0A8Z3,318.568626597089,10,134,332.584978023206,4.07,,-3717.0940607720872,1000,predicted,Exp
P0AGG2,306.72032612322397,10,286,325.43534264,4.07,328.35,-4333.8310777634115,1000,experimental,Exp
P0A722,312.328987309713,10,262,332.37313693,4.07,334.81666667,-5818.544068057186,1000,experimental,Exp
Q47146,311.19057840504837,10,814,326.565085657588,4.07,,-2750.4193533864386,1000,predicted,Exp
P0AB65,317.9918603508458,10,92,328.565028178433,4.07,,-4765.700759316014,1000,predicted,Exp
P31441,314.1060957907558,10,588,331.47981786296,4.07,,-2754.3149310458894,1000,predicted,Exp
P31466,319.7677284455208,10,445,331.291656274006,4.07,,-3905.28228741959,1000,BullShit,Exp
P69503,315.259643910141,10,183,328.60127001,4.07,329.75,-3808.616882728819,1000,predicted,Exp
P22333,312.63641930502763,10,333,324.617110172008,4.07,,-4405.349863610288,1000,predicted,Exp
P52086,317.3537967825,10,203,328.717325,7.588735,,-3099.045233181088,1000,predicted,Mean
P36561,316.32657814034,10,247,334.1817674,4.07,335.95,-2992.949514722268,1000,predicted,Exp
P12995,313.23839678249993,10,429,328.717325,7.588735,,-5090.336643302314,1000,predicted,Mean
P00936,322.15509678250004,10,848,328.717325,7.588735,,-3139.152497460952,1000,experimental,Mean
P69441,313.951604819503,10,214,315.70206883,4.07,318.3,-3674.7922421764406,1000,predicted,Exp
P0AB89,305.460339814231,10,456,321.42392491,4.07,322.55,-5183.4264075159335,1000,experimental,Exp
P0A7D4,313.562977239439,10,432,321.01589379,4.07,322.6,-3833.5372164000223,1000,predicted,Exp
P0A6J1,313.9242967825,10,201,328.717325,7.588735,,-5728.516882050531,1000,predicted,Mean
P0A830,320.85256119336896,10,428,333.676331740745,4.07,,-5493.6845959643415,1000,BullShit,Exp
P13035,315.066684451484,10,501,330.17064454468,4.07,,-3680.1981366253203,1000,predicted,Exp
P60651,321.8765884348015,10,306,349.66763271188,4.07,,-4898.742915248855,1000,predicted,Exp
P0A6B4,318.11276435360736,10,359,324.582551269046,4.07,,-3099.710211181603,1000,predicted,Exp
P29012,314.7937041891489,10,356,331.48525689,4.07,331.75,-3106.1164006288586,1000,predicted,Exp
P00957,313.63258481948395,10,876,329.97230124,4.07,332.21,-4687.423359932921,1000,predicted,Exp
P39451,321.1968156270058,10,336,336.584943097758,4.07,,-3891.0503659201927,1000,predicted,Exp
P37685,319.3586576545378,10,512,330.392438324187,4.07,,-4482.972005386486,1000,BullShit,Exp
P0A9C3,313.74771490905493,10,346,319.42034355,4.07,321.75,-6559.411822460404,1000,predicted,Exp
P75804,318.59661778128,10,371,328.717325,7.588735,,-5694.5713709599095,1000,BullShit,Mean
P0AAI1,318.59661778128,10,255,328.717325,7.588735,,-4026.6959945795656,1000,BullShit,Mean
P00634,316.21071384874,10,471,329.4454914,4.07,336.15,-2363.084551098008,1000,predicted,Exp
P80645,313.23839678249993,10,381,328.717325,7.588735,,-4024.372315498995,1000,predicted,Mean
P77425,307.7511967825,10,411,328.717325,7.588735,,-3429.2986261936258,1000,experimental,Mean
P77671,313.9242967825,10,453,328.717325,7.588735,,-4049.5425660969418,1000,predicted,Mean
P06720,315.309894129543,10,451,322.21015323,4.07,326.15,-3774.6721781282567,1000,predicted,Exp
P0AEX3,323.9523949243251,10,432,340.490375162502,4.07,,-4489.780742828236,1000,BullShit,Exp
P37610,315.09217173015793,10,283,330.25178838,4.07,331.35,-4042.816600578082,1000,predicted,Exp
P42604,313.9242967825,10,495,328.717325,7.588735,,-4506.237902293552,1000,predicted,Mean
P0A6L7,313.9242967825,10,483,328.717325,7.588735,,-3675.5434056562917,1000,predicted,Mean
P0AG16,314.06598596584,10,505,322.6173224,4.07,324.55,-3672.8268521139526,1000,predicted,Exp
P0A6C5,313.9242967825,10,443,328.717325,7.588735,,-4734.923483507655,1000,predicted,Mean
P28305,311.9784899846151,10,269,326.889859868243,4.07,,-5969.834377166881,1000,predicted,Exp
P00903,311.84460108429903,10,187,324.27989839,4.07,328.15,-3354.726545992527,1000,predicted,Exp
P05041,312.2533212096965,10,453,325.581140432017,4.07,,-4303.169974729989,1000,predicted,Exp
P27248,311.753286469024,10,364,321.80548064,4.07,323.35,-4944.424415592312,1000,predicted,Exp
P04825,312.671447752102,10,870,324.72863022,4.07,327.39,-5115.452957194379,1000,predicted,Exp
P69681,318.59661778128,10,428,328.717325,7.588735,,-2669.459998581629,1000,BullShit,Mean
P0ABN9,318.59661778128,10,446,328.717325,7.588735,,-4589.942491494025,1000,BullShit,Mean
P0ABP3,318.8730869402744,10,461,329.325058516592,4.07,,-5384.142857992874,1000,BullShit,Exp
P18776,322.11046594436533,10,205,336.441453465864,4.07,,-5024.160191671844,1000,BullShit,Exp
P18777,318.59661778128,10,287,328.717325,7.588735,,-4595.767019485597,1000,BullShit,Mean
P76173,318.59661778128,10,284,328.717325,7.588735,,-4635.28703485401,1000,BullShit,Mean
P0A996,321.6413049138683,10,396,335.41014536644,4.07,,-4530.05679857483,1000,BullShit,Exp
P0A9C0,311.5727120267724,10,542,325.597984803478,4.07,,-3526.248583575049,1000,predicted,Exp
P13033,315.5263149706719,10,419,327.266571062311,4.07,,-3893.33837368122,1000,predicted,Exp
Q46877,318.59661778128,10,479,328.717325,7.588735,,-2796.944172964886,1000,BullShit,Mean
P0A9N8,318.59661778128,10,154,328.717325,7.588735,,-2965.544226009958,1000,BullShit,Mean
P28903,313.54782726171857,10,712,323.151360272902,4.07,,-3919.413336906705,1000,predicted,Exp
P77570,313.23839678249993,10,369,328.717325,7.588735,,-2801.694630068642,1000,predicted,Mean
P0AE16,318.59661778128,10,491,328.717325,7.588735,,-2767.898991791683,1000,BullShit,Mean
P00895,310.38793899981,10,520,319.6423241,4.07,321.15,-4351.558380421416,1000,predicted,Exp
P0A6G5,314.6101967825,10,183,328.717325,7.588735,,-4169.284513588108,1000,predicted,Mean
P23930,318.6646762073957,10,512,328.866930788897,4.07,,-4798.074858956674,1000,BullShit,Exp
P60844,318.59661778128,10,231,328.717325,7.588735,,-4004.8346134286867,1000,BullShit,Mean
P17115,311.72586171758496,10,321,328.26926685,4.07,332.95,-2977.41065645701,1000,predicted,Exp
P45395,311.96753853097897,10,328,329.03869319,4.07,329.55,-4427.676494594976,1000,predicted,Exp
P0AAF3,313.9242967825,10,504,328.717325,7.588735,,-4450.473713133554,1000,predicted,Mean
P0AE24,318.59661778128,10,472,328.717325,7.588735,,-4040.3886283957395,1000,BullShit,Mean
P0AE30,318.59661778128,10,222,328.717325,7.588735,,-4792.3025399994585,1000,BullShit,Mean
P0AE34,318.0929755300479,10,238,327.610220404468,4.07,,-4319.792683256307,1000,BullShit,Exp
P0AE37,313.23839678249993,10,344,328.717325,7.588735,,-5058.192009477067,1000,predicted,Mean
P11667,318.59661778128,10,211,328.717325,7.588735,,-2929.7042656826425,1000,BullShit,Mean
P0AAF6,317.40680478737573,10,242,326.101882331811,4.07,,-3234.25426203135,1000,BullShit,Exp
P11875,312.96845757347097,10,577,321.30682131,4.07,323.48333333,-4152.089724423042,1000,predicted,Exp
P60061,318.59661778128,10,445,328.717325,7.588735,,-4552.876979720003,1000,BullShit,Mean
P11447,317.089325827108,10,457,332.24272788,4.07,333.31666667,-3300.1347352110415,1000,predicted,Exp
P0A6E4,313.775428064745,10,447,317.32487445,4.07,318.25,-5100.686976593275,1000,predicted,Exp
P46136,318.59661778128,10,293,328.717325,7.588735,,-7711.395724692926,1000,BullShit,Mean
P15993,318.59661778128,10,457,328.717325,7.588735,,-4346.400598259237,1000,BullShit,Mean
P04693,312.66974214286836,10,397,326.906899531577,4.07,,-3542.171451575724,1000,predicted,Exp
P0AB96,316.66789678249995,10,141,328.717325,7.588735,,-4484.150186971168,1000,predicted,Mean
P0AB93,318.59661778128,10,429,328.717325,7.588735,,-6413.934083669961,1000,BullShit,Mean
P77567,315.2960967825,10,281,328.717325,7.588735,,-3665.2258754742375,1000,predicted,Mean
P39301,315.98199678249995,10,465,328.717325,7.588735,,-5484.920648737533,1000,predicted,Mean
P69820,318.59661778128,10,154,328.717325,7.588735,,-4466.042470368992,1000,BullShit,Mean
P69822,314.6101967825,10,101,328.717325,7.588735,,-3234.646840995895,1000,predicted,Mean
P22106,314.55340562577896,10,554,319.80172119,4.07,319.75,-2379.7196027618625,1000,predicted,Exp
P0A8M0,315.383778457496,10,466,331.18017656,4.07,332.32142857,-3771.3396572823003,1000,predicted,Exp
P0A790,316.66789678249995,10,126,328.717325,7.588735,,-5013.973701903707,1000,predicted,Mean
P00509,316.02662872892796,10,396,335.41051808,4.07,338.58333333,-3085.129477102414,1000,predicted,Exp
P0AC38,313.693325969849,10,478,325.79828389,4.07,327.65,-3922.4062831107753,1000,predicted,Exp
P0A786,308.784792975424,10,311,332.00798464,4.07,338.25,-5724.933435357318,1000,experimental,Exp
P0A7F3,322.4118996410825,10,153,337.10406394,4.07,338.81666667,-4966.270617229066,1000,BullShit,Exp
P00963,311.9143224116255,10,330,320.134471224532,4.07,,-3624.3399303484275,1000,predicted,Exp
P21889,315.91365303323596,10,590,332.86713796,4.07,333.08333333,-3523.7039042024844,1000,predicted,Exp
P0A9Q9,314.468474172252,10,367,332.63352172,4.07,333.05,-4661.204203590885,1000,predicted,Exp
P68066,318.59661778128,10,127,328.717325,7.588735,,-3494.3961369563594,1000,BullShit,Mean
P37749,314.66847128889964,10,330,320.082487428294,4.07,,-4389.784939120589,1000,BullShit,Exp
P00722,315.2960967825,10,1024,328.717325,7.588735,,-4470.232739969655,1000,predicted,Mean
P75949,313.8902115991696,10,341,328.608808020279,4.07,,-6819.326294337663,1000,predicted,Exp
P0A6R0,312.699152966572,10,317,318.26573692,4.07,317.95,-2885.5492171909364,1000,experimental,Exp
P17445,313.1508506734817,10,490,326.25490504133,4.07,,-2882.6433274541405,1000,predicted,Exp
P0AG24,312.49633883327766,10,702,324.171136049913,4.07,,-2754.8984475240486,1000,predicted,Exp
P0AE76,315.98199678249995,10,181,328.717325,7.588735,,-2791.428817829742,1000,predicted,Mean
P0A9Q7,317.72908865297603,10,891,338.64693936,4.07,341.5,-4357.680892444583,1000,predicted,Exp
P00561,309.4858914903849,10,820,321.13787485,4.07,323.55,-3226.9445396755,1000,predicted,Exp
P00562,308.848286073317,10,810,316.92423137,4.07,317.95,-4965.472748935958,1000,predicted,Exp
P0A9J8,307.723288897813,10,386,315.52627793,4.07,316.75,-3577.652469111809,1000,predicted,Exp
P0AES0,315.281379742831,10,619,326.48677091,4.07,327.7,-3471.67780935027,1000,experimental,Exp
P76108,322.4006844649804,10,381,337.07941078,4.07,338.9,-3916.4097619932263,1000,BullShit,Exp
P77398,313.9242967825,10,660,328.717325,7.588735,,-3437.5365355912077,1000,predicted,Mean
P31119,313.6809564649641,10,719,330.126302021535,4.07,,-4073.859481240398,1000,predicted,Exp
P24186,314.931552421029,10,288,334.10782369,4.07,338.95,-3326.9606342758466,1000,predicted,Exp
P0ACC7,311.352061046282,10,456,318.34440002,4.07,320.15,-3594.2025116079667,1000,predicted,Exp
P76658,310.4133581845223,10,477,324.090650062153,4.07,,-3698.5925120126167,1000,predicted,Exp
P77455,311.8665967825,10,681,328.717325,7.588735,,-3520.7150631212503,1000,predicted,Mean
P09546,306.1230079656002,10,1320,323.533661144859,4.07,,-4399.693818757169,1000,experimental,Exp
P00904,312.5524967825,10,531,328.717325,7.588735,,-5321.5422556916565,1000,predicted,Mean
P15639,313.08348274967597,10,529,323.85672636,4.07,325.15,-4496.728973459052,1000,predicted,Exp
P0AG40,311.50661689447867,10,313,327.571257225338,4.07,,-2314.6603438522907,1000,predicted,Exp
P28629,315.98199678249995,10,755,328.717325,7.588735,,-6109.935627354582,1000,experimental,Mean
P0ABU7,321.3721194547469,10,244,334.818422852861,4.07,,-4238.8439328995255,1000,BullShit,Exp
P0ABV2,320.05825453830477,10,141,331.930289692184,4.07,,-2822.2560309293845,1000,BullShit,Exp
P21170,314.562870044163,10,658,326.38295143,4.07,328.55,-4411.6792060259195,1000,predicted,Exp
P0ABD8,317.3537967825,10,156,328.717325,7.588735,,-3290.4744428943636,1000,predicted,Mean
P24182,312.946698565711,10,449,319.05384771,4.07,319.55,-4122.566219335005,1000,predicted,Exp
P20099,310.90287295950094,10,777,319.09801961,4.07,324.55,-4545.891755606017,1000,predicted,Exp
