,Topt,Topt_std,Length,Tm,Tm_std,T90,dCpt,dCpt_std,topt_source,TmTag
P62617,313.8443387583644,10,159,332.3071769273832,7.588735,,-4196.84659379902,1000,predicted,Mean
Q46893,315.1126598688912,10,236,334.302588473534,4.07,,-4052.199431978876,1000,predicted,Exp
P0AB77,312.6957847559761,10,398,329.89286188028353,4.07,331.45,-3115.0839149285066,1000,predicted,Exp
P26281,305.16669910908433,10,159,327.1161639436571,7.588735,,-4847.093572133861,1000,experimental,Mean
Q6BF16,315.2906120332443,10,205,323.9526369592135,7.588735,,-2943.7036069862347,1000,predicted,Mean
P31459,313.8443387583644,10,292,332.4637516827145,7.588735,,-4292.678995398024,1000,predicted,Mean
P37647,315.3324168694415,10,309,329.7548825064156,4.07,,-4515.033017866094,1000,predicted,Exp
P0A715,312.05356770309527,10,284,325.48004433169285,4.07,320.95,-2786.728315311375,1000,predicted,Exp
P0A9J4,313.5845595741766,10,303,330.4049362221185,4.07,,-3560.0636471088737,1000,predicted,Exp
P0ABQ2,315.64961572326433,10,294,334.8057071990071,4.07,,-5325.756923426031,1000,predicted,Exp
P77161,312.3980654834843,10,292,331.0495308053542,7.588735,,-4957.04769104756,1000,predicted,Mean
P77044,312.3980654834843,10,288,330.88989633249946,7.588735,,-4062.290089169593,1000,predicted,Mean
P30140,313.8443387583644,10,377,333.8849024136179,7.588735,,-3730.5009647626025,1000,predicted,Mean
P09151,312.4221568828273,10,523,323.3355293857682,4.07,327.21666667,-4683.28789654987,1000,predicted,Exp
P0A712,318.660395498243,10,327,324.805417775639,7.588735,,-3277.294500922594,1000,BullShit,Mean
P77608,310.9517922086044,10,269,325.64233990569585,7.588735,,-3607.324712257985,1000,predicted,Mean
P77243,313.63945024607847,10,483,328.75975770541237,4.07,,-2827.7183205491137,1000,predicted,Exp
P31660,310.5974570917254,10,389,326.2226544447179,4.07,,-2862.397959880699,1000,predicted,Exp
P77541,314.0012925236317,10,296,325.04070021528514,4.07,,-2145.0523717095307,1000,predicted,Exp
P25534,318.660395498243,10,392,331.64380201374604,7.588735,,-3567.832426557968,1000,BullShit,Mean
P0AFG3,312.61637842588624,10,933,319.79552186748674,4.07,321.95,-3886.790441326627,1000,predicted,Exp
P17109,308.41670643209847,10,556,318.52845214602246,4.07,318.95,-4069.247987032548,1000,predicted,Exp
P37355,316.0137486706844,10,252,327.46975085108244,7.588735,,-4575.370134791692,1000,predicted,Mean
P37353,313.8443387583644,10,451,330.01146599555693,7.588735,,-6535.578456374403,1000,predicted,Mean
P22255,314.57758056522727,10,246,329.66294912192024,4.07,331.35,-3142.0186099449934,1000,predicted,Exp
P0A7J0,314.46223701391574,10,217,322.24878465859723,4.07,,-6002.204935078077,1000,experimental,Exp
P77397,315.2906120332443,10,554,324.5581717563133,7.588735,,-4142.671668080991,1000,predicted,Mean
P77589,318.660395498243,10,403,333.46699299690135,7.588735,,-3346.215044995027,1000,BullShit,Mean
P0AFQ5,318.660395498243,10,128,328.67793069926216,7.588735,,-3584.0970542847263,1000,BullShit,Mean
P05194,313.9324790930295,10,252,329.52714927721195,4.07,329.95,-5069.379582351561,1000,predicted,Exp
P07639,310.1225129885834,10,362,321.6685413781914,4.07,,-3851.0038354860176,1000,predicted,Exp
P75728,318.2470963399688,10,391,327.05693822605855,4.07,,-3275.4585117843603,1000,BullShit,Exp
P0ABZ4,312.71975536116963,10,188,328.33239612808984,4.07,330.95,-4872.902183255988,1000,predicted,Exp
P0AC75,313.46450356114883,10,425,330.9094126179723,4.07,,-3932.20560636484,1000,predicted,Exp
P04951,315.7197962880672,10,248,328.2519840050376,4.07,331.75,-4590.452801739988,1000,predicted,Exp
P0A6Q6,321.6039384561721,10,151,343.72602483820043,4.07,,-2160.7787398695405,1000,predicted,Exp
P76083,312.3980654834843,10,475,328.11262462128764,7.588735,,-3456.60381335429,1000,predicted,Mean
P0A6Q3,317.7683889265357,10,172,340.15213436716624,4.07,343.81666667,-3460.166222362362,1000,predicted,Exp
P0A6A6,313.12120212092435,10,466,327.2451506491117,7.588735,,-4656.411141086489,1000,predicted,Mean
P30126,313.86813268493603,10,201,327.5853951966921,4.07,,-2801.011039105575,1000,predicted,Exp
P30125,313.7362632173424,10,363,330.35981641672686,4.07,342.05,-4527.494875756812,1000,predicted,Exp
P37678,315.2906120332443,10,220,329.53341240518756,7.588735,,-5562.843457717364,1000,predicted,Mean
P39304,313.8443387583644,10,216,326.0292363944077,7.588735,,-3844.2411081136393,1000,predicted,Mean
P21151,312.3980654834843,10,387,324.6220519700033,7.588735,,-3844.127462360565,1000,predicted,Mean
P76503,312.3980654834843,10,436,332.22053082972474,7.588735,,-4059.859399171218,1000,predicted,Mean
P31142,315.80195147915674,10,281,329.0605537179567,4.07,329.81666667,-4609.291479965601,1000,predicted,Exp
P31057,321.61273290036775,10,264,353.77572015188406,4.07,,-2747.215555239532,1000,predicted,Exp
P0AAB4,318.85132692435826,10,497,343.34789808992593,4.07,,-7125.70359055384,1000,predicted,Exp
Q46890,312.3980654834843,10,212,332.1353905936325,7.588735,,-3849.4051438759006,1000,predicted,Mean
P0A953,312.3160217174881,10,406,320.69309199308236,4.07,323.05,-4777.89623748258,1000,predicted,Exp
P0AAI5,317.303861740553,10,413,343.04721612715286,4.07,341.77857143,-4992.784488676942,1000,predicted,Exp
P0AEK2,313.4382675009675,10,244,323.73105959577725,4.07,,-4611.865649034912,1000,predicted,Exp
P0C7L2,313.8443387583644,10,401,340.2745885833772,7.588735,,-5709.22153176684,1000,predicted,Mean
P0CI31,312.3980654834843,10,270,327.06660530003046,7.588735,,-4408.077795177411,1000,predicted,Mean
P0ABR5,315.2906120332443,10,453,329.351898375408,7.588735,,-4661.815511160209,1000,predicted,Mean
P0ABW0,316.7368853081244,10,106,333.7368570899334,7.588735,,-3774.68680325074,1000,predicted,Mean
P77650,313.12120212092435,10,400,330.2015677773639,7.588735,,-3528.0798541287168,1000,predicted,Mean
Q47140,315.2906120332443,10,172,327.98890475196356,7.588735,,-2894.587384104095,1000,predicted,Mean
P0A6D3,312.80643001814093,10,427,324.59502849269103,4.07,329.95,-3537.9706375296787,1000,predicted,Exp
P0A9V8,311.6749288460443,10,298,337.21383616775876,7.588735,,-5294.451323104829,1000,predicted,Mean
P37623,312.3980654834843,10,195,334.3618971794263,7.588735,,-4026.380324468561,1000,predicted,Mean
P15977,313.56243626218003,10,694,327.4394578202578,4.07,,-2653.5415439923854,1000,predicted,Exp
P22256,318.43581373613563,10,426,344.4945175558684,4.07,344.68333333,-3430.748974360841,1000,predicted,Exp
P50457,312.57058012035844,10,421,317.46110458157693,4.07,322.55,-4906.203882617466,1000,predicted,Exp
P62615,310.2238235766447,10,283,326.6164464775082,4.07,,-2684.986863332988,1000,predicted,Exp
P51020,313.8443387583644,10,337,325.55656059460387,7.588735,,-3268.442167667694,1000,predicted,Mean
P62620,309.2518723462572,10,372,319.92981381326393,4.07,327.95,-4117.992458351465,1000,predicted,Exp
P62623,315.1613207750505,10,316,327.13089971966343,4.07,,-3730.016022132738,1000,predicted,Exp
P04036,317.9165793574936,10,273,339.6282294763427,4.07,346.35,-3173.8417062097083,1000,predicted,Exp
P0A6L2,315.8256136266762,10,292,336.55212196478726,4.07,341.55,-3280.6260909354405,1000,predicted,Exp
P0AGK1,318.660395498243,10,290,334.27764820454894,7.588735,,-4949.114046728868,1000,BullShit,Mean
P19624,312.6091019750313,10,329,326.78326390549364,4.07,,-2642.5808302425544,1000,predicted,Exp
P76491,313.28972859185353,10,199,328.96194238179345,4.07,,-3589.632035349317,1000,predicted,Exp
P0AF12,312.7280730591943,10,232,330.15498821911757,4.07,329.88333333,-3944.796936964077,1000,predicted,Exp
P0A840,312.29983933137777,10,253,327.6850220336029,4.07,,-5230.158375745727,1000,predicted,Exp
P0AEZ1,312.3980654834843,10,296,319.5387748151492,7.588735,,-2053.9671088349005,1000,predicted,Mean
P0AC28,317.4600219455644,10,182,334.7096746819213,7.588735,,-3278.866717117215,1000,predicted,Mean
P23522,312.90934713344615,10,256,334.40292273301,4.07,,-4720.539676874131,1000,predicted,Exp
P0A9P9,313.12120212092435,10,254,324.7024404994793,7.588735,,-4093.023380790768,1000,predicted,Mean
P25665,311.06015506553626,10,753,319.88284536675144,4.07,322.53,-3951.448009248733,1000,predicted,Exp
P61714,316.0137486706844,10,156,334.8379239527658,7.588735,,-3582.223087319965,1000,predicted,Mean
P65870,316.7368853081244,10,121,329.59333030588346,7.588735,,-5246.12969290379,1000,predicted,Mean
Q46829,316.97134338705234,10,479,328.0947654371505,4.07,328.15,-1862.037397529256,1000,predicted,Exp
P17411,314.5674753958044,10,450,326.73861624625295,7.588735,,-3696.461921868821,1000,experimental,Mean
P00350,315.91599378460893,10,468,333.05982416042184,4.07,332.2125,-6668.891967420315,1000,predicted,Exp
P52697,316.8823737243188,10,331,327.3713651798763,4.07,330.75,-4408.881459784559,1000,predicted,Exp
P77756,316.2054285835075,10,231,325.6552680191201,4.07,,-3383.8459288267136,1000,predicted,Exp
P12998,314.5674753958044,10,384,331.33661377930923,7.588735,,-5640.214801458624,1000,predicted,Mean
P08337,319.69419376390954,10,129,333.426381571793,4.07,332.35,-4959.413380261556,1000,predicted,Exp
P30860,320.1406141300048,10,243,336.3109428303291,4.07,333.81666667,-2720.538596814428,1000,BullShit,Exp
P45799,318.5120355275143,10,186,327.99947606777533,4.07,329.35,-5841.614906762878,1000,BullShit,Exp
P67910,316.88606521380194,10,310,327.85940707240877,4.07,,-2935.00449323416,1000,predicted,Exp
P37692,317.91936056414426,10,348,325.9542479476783,4.07,,-3009.2395105593505,1000,BullShit,Exp
Q93K97,313.7810884431358,10,209,328.055395301181,4.07,,-3250.434524924809,1000,predicted,Exp
P0AE12,318.3305801713128,10,484,336.0941342360809,4.07,,-4402.223753088457,1000,predicted,Exp
P60757,311.428457446235,10,299,322.2463590132874,4.07,320.95,-5832.92874907717,1000,predicted,Exp
P0A6E6,319.03600840426606,10,139,335.34904587764106,4.07,336.15,-3701.846354490364,1000,predicted,Exp
P0ABA6,322.7407406137907,10,287,338.63124195122026,4.07,338.68333333,-2914.25287103469,1000,BullShit,Exp
P0ABC0,318.660395498243,10,126,329.91258751706647,7.588735,,-2184.997029903076,1000,BullShit,Mean
P0AB98,322.2514984811468,10,271,335.91296049334693,4.07,,-5437.624697338293,1000,BullShit,Exp
P0ABB0,315.673380553181,10,513,338.77015856314,4.07,338.81666667,-3176.3182955628045,1000,predicted,Exp
P0ABA0,317.94250897728904,10,156,336.61857514875743,4.07,339.75,-4756.472411646495,1000,predicted,Exp
P0ABB4,317.34635555496914,10,460,335.71083395890645,4.07,340.01666667,-4310.648881026441,1000,predicted,Exp
P68699,319.6294318578843,10,79,332.14291445663076,7.588735,,-3669.291316940695,1000,predicted,Mean
P0ABA4,316.0633523754195,10,177,332.30362042729274,4.07,,-3490.0444715223307,1000,predicted,Exp
P06999,309.6960595571844,10,309,325.6989030184682,4.07,322.75,-2888.0132802921494,1000,predicted,Exp
P0A796,315.78810992466447,10,320,328.4535357036066,4.07,337.25,-5607.289610597363,1000,predicted,Exp
P13000,315.2906120332443,10,225,331.88559328823294,7.588735,,-5213.938613078647,1000,predicted,Mean
P60752,312.1953296206326,10,582,329.63389396645226,4.07,,-3977.3551504883953,1000,predicted,Exp
P77580,313.8443387583644,10,316,323.947676954504,7.588735,,-3781.973515741672,1000,predicted,Mean
P76458,316.0137486706844,10,220,317.2440627327125,7.588735,,-5771.522631027396,1000,predicted,Mean
P76459,313.8443387583644,10,216,332.11537960771903,7.588735,,-4205.698382412145,1000,predicted,Mean
P0A6A3,309.2547926627224,10,400,313.8199158147036,4.07,320.95,-3088.889743263245,1000,predicted,Exp
P00893,313.8443387583644,10,574,324.41360410105375,7.588735,,-2562.3753056178903,1000,predicted,Mean
P00894,312.3980654834843,10,163,327.61998500826724,7.588735,,-1617.183139002328,1000,predicted,Mean
P08142,313.8443387583644,10,562,328.58568477627017,7.588735,,-4509.38522862877,1000,predicted,Mean
P0ADF8,316.68493929298967,10,96,325.04535354240187,4.07,,-3503.398890132645,1000,predicted,Exp
P76461,313.8443387583644,10,394,323.8260953837298,7.588735,,-4019.332919306843,1000,predicted,Mean
P0A9Q5,314.2430600605041,10,304,331.52619895780134,4.07,,-5829.922708236071,1000,predicted,Exp
P0ABD5,315.57521660945537,10,319,330.540013161741,4.07,,-3721.250180709143,1000,predicted,Exp
P27550,312.60418859993183,10,652,321.2450803713714,4.07,322.9,-4954.009551719429,1000,predicted,Exp
P0A6C8,313.8443387583644,10,258,331.98660154434657,7.588735,,-3681.250196264775,1000,predicted,Mean
P23908,309.70827012621965,10,383,318.19970238266257,4.07,319.95,-3344.740677075998,1000,predicted,Exp
P18335,311.36562306246225,10,406,320.3697207551209,4.07,321.8,-5430.008568102275,1000,predicted,Exp
P25516,311.3081642461848,10,891,317.5397351337284,4.07,330.43,-4688.935052204433,1000,predicted,Exp
P36683,310.4166977358202,10,865,322.6481221414174,4.07,320.475,-3226.2623715433983,1000,predicted,Exp
P0A6A8,313.3084628198366,10,78,317.52557178772867,4.07,329.35,-5229.5594926211415,1000,predicted,Exp
P21515,313.8443387583644,10,193,327.6640863794574,7.588735,,-4541.640458275804,1000,predicted,Mean
P0A8Z3,317.8076967293445,10,134,334.7542499274519,4.07,,-4027.681010652994,1000,predicted,Exp
P0AGG2,305.7043117119121,10,286,322.70734814805786,4.07,328.35,-4436.421673972875,1000,experimental,Exp
P0A722,311.2408159549911,10,262,332.52408203919293,4.07,334.81666667,-4406.476607953801,1000,experimental,Exp
Q47146,310.3559159872302,10,814,328.5329557979373,4.07,,-3519.075900045711,1000,predicted,Exp
P0AB65,317.41785653543815,10,92,324.8285954693736,4.07,,-2674.889374673995,1000,predicted,Exp
P31441,313.1628985465715,10,588,329.08165518996077,4.07,,-6287.66182167368,1000,predicted,Exp
P31466,319.84034884560384,10,445,332.7196599299732,4.07,,-4187.764595981725,1000,BullShit,Exp
P69503,314.535344021031,10,183,327.2411766175175,4.07,329.75,-2572.496134204549,1000,predicted,Exp
P22333,311.98600285642806,10,333,320.96852187363555,4.07,,-5468.082925838139,1000,predicted,Exp
P52086,316.7368853081244,10,203,325.1364818364106,7.588735,,-4430.635147675024,1000,predicted,Mean
P36561,315.35724265574373,10,247,331.55006755725714,4.07,335.95,-1957.275983281423,1000,predicted,Exp
P12995,312.3980654834843,10,429,326.49609802517557,7.588735,,-4322.312593063757,1000,predicted,Mean
P00936,321.7988417702044,10,848,323.836850672762,7.588735,,-4718.061703518167,1000,experimental,Mean
P69441,313.8565743577583,10,214,317.36170345440394,4.07,318.3,-5111.059194205434,1000,predicted,Exp
P0AB89,304.59369711055155,10,456,322.4715839925743,4.07,322.55,-2969.459222817848,1000,experimental,Exp
P0A7D4,313.1583678919192,10,432,323.22978285049123,4.07,322.6,-4082.854311549045,1000,predicted,Exp
P0A6J1,313.12120212092435,10,201,328.6006896300681,7.588735,,-4132.39594595232,1000,predicted,Mean
P0A830,320.9333728195422,10,428,333.3821144319016,4.07,,-4018.930647743832,1000,BullShit,Exp
P13035,314.2467096943786,10,501,331.149171820802,4.07,,-3308.1325013935134,1000,predicted,Exp
P60651,320.3678480355821,10,306,350.3346495938678,4.07,,-4437.997856466947,1000,predicted,Exp
P0A6B4,317.76152786186765,10,359,326.0128485947096,4.07,,-6003.8785177998525,1000,predicted,Exp
P29012,313.8875410513268,10,356,329.06066085153634,4.07,331.75,-4399.173087283452,1000,predicted,Exp
P00957,312.7455224252236,10,876,335.22834582450633,4.07,332.21,-3206.884254861787,1000,predicted,Exp
P39451,320.3614137848875,10,336,339.5732424082151,4.07,,-3878.140800185638,1000,predicted,Exp
P37685,319.42818929154424,10,512,333.5583890357202,4.07,,-4178.699251388722,1000,BullShit,Exp
P0A9C3,313.4397551247794,10,346,318.1251287912516,4.07,321.75,-3005.7250783166533,1000,predicted,Exp
P75804,318.660395498243,10,371,326.0175980729167,7.588735,,-3498.395534146318,1000,BullShit,Mean
P0AAI1,318.660395498243,10,255,329.36008971962565,7.588735,,-3701.567491427104,1000,BullShit,Mean
P00634,315.4922146312516,10,471,327.59009868728367,4.07,336.15,-4503.560527230839,1000,predicted,Exp
P80645,312.3980654834843,10,381,326.90140175622497,7.588735,,-5050.986547928638,1000,predicted,Mean
P77425,306.6129723839643,10,411,324.58051718139706,7.588735,,-3599.171248200156,1000,experimental,Mean
P77671,313.12120212092435,10,453,327.11760514140576,7.588735,,-3447.794644931909,1000,predicted,Mean
P06720,314.93528785112665,10,451,321.76325505142444,4.07,326.15,-2362.7502969043358,1000,predicted,Exp
P0AEX3,324.05661240636226,10,432,340.19596541522907,4.07,,-4686.431643376993,1000,BullShit,Exp
P37610,314.2691754494763,10,283,333.09164959419127,4.07,331.35,-4648.037252809936,1000,predicted,Exp
P42604,313.12120212092435,10,495,326.7137930331761,7.588735,,-4182.980004557355,1000,predicted,Mean
P0A6L7,313.12120212092435,10,483,336.62634553143374,7.588735,,-4594.851086072102,1000,predicted,Mean
P0AG16,313.60174480178364,10,505,323.87758807102136,4.07,324.55,-2386.5885324809246,1000,predicted,Exp
P0A6C5,313.12120212092435,10,443,322.07690158263983,7.588735,,-4119.33758487091,1000,predicted,Mean
P28305,311.1689707047049,10,269,327.38271797737553,4.07,,-4524.01265538819,1000,predicted,Exp
P00903,311.16950463112653,10,187,325.3561575629494,4.07,328.15,-1738.3877562167809,1000,predicted,Exp
P05041,311.5297708783837,10,453,327.0518048339672,4.07,,-4220.470002087389,1000,predicted,Exp
P27248,311.2075656499233,10,364,324.3745919707533,4.07,323.35,-4525.233744860756,1000,predicted,Exp
P04825,312.01687867190805,10,870,323.188195067706,4.07,327.39,-3515.2211985960835,1000,predicted,Exp
P69681,318.660395498243,10,428,332.5140870382588,7.588735,,-2494.274415441301,1000,BullShit,Mean
P0ABN9,318.660395498243,10,446,321.1748787504632,7.588735,,-1934.1834305886027,1000,BullShit,Mean
P0ABP3,318.9389521876818,10,461,332.2983242580947,4.07,,-4838.808903785795,1000,BullShit,Exp
P18776,322.2007756081264,10,205,337.9556538872437,4.07,,-5310.518858443762,1000,BullShit,Exp
P18777,318.660395498243,10,287,326.7187626995711,7.588735,,-3034.972604328728,1000,BullShit,Mean
P76173,318.660395498243,10,284,332.1813742448645,7.588735,,-3935.6276868174928,1000,BullShit,Mean
P0A996,321.7280720923188,10,396,334.0931368749715,4.07,,-4075.360981443576,1000,BullShit,Exp
P0A9C0,310.8112978302667,10,542,321.66269263393264,4.07,,-1173.772163735703,1000,predicted,Exp
P13033,314.8889514198086,10,419,326.0478538400687,4.07,,-4586.664981352714,1000,predicted,Exp
Q46877,318.660395498243,10,479,333.9378460205992,7.588735,,-3509.944428460432,1000,BullShit,Mean
P0A9N8,318.660395498243,10,154,328.50349708036765,7.588735,,-3953.9099389246726,1000,BullShit,Mean
P28903,313.0264636855697,10,712,320.57216042770136,4.07,,-5083.8504180017735,1000,predicted,Exp
P77570,312.3980654834843,10,369,326.9984412144802,7.588735,,-3283.784914399065,1000,predicted,Mean
P0AE16,318.660395498243,10,491,331.6609606443639,7.588735,,-3745.0526415217946,1000,BullShit,Mean
P00895,309.8855302190753,10,520,318.5273129949715,4.07,321.15,-4711.896077419067,1000,predicted,Exp
P0A6G5,313.8443387583644,10,183,329.907465254019,7.588735,,-3949.312929681045,1000,predicted,Mean
P23930,318.7289678118282,10,512,328.3096217147426,4.07,,-4691.47504659001,1000,BullShit,Exp
P60844,318.660395498243,10,231,323.74687426189234,7.588735,,-5724.640090062578,1000,BullShit,Mean
P17115,310.82774132257293,10,321,323.51156963962455,4.07,332.95,-3784.09233300068,1000,predicted,Exp
P45395,311.04076728630764,10,328,328.48976122567984,4.07,329.55,-3179.581897371069,1000,predicted,Exp
P0AAF3,313.12120212092435,10,504,321.1190867032283,7.588735,,-4515.8977661988565,1000,predicted,Mean
P0AE24,318.660395498243,10,472,329.1836362264779,7.588735,,-3598.731121135784,1000,BullShit,Mean
P0AE30,318.660395498243,10,222,324.85937930058844,7.588735,,-3353.941596230777,1000,BullShit,Mean
P0AE34,318.1529504049999,10,238,328.98796658394554,4.07,,-2616.084292615497,1000,BullShit,Exp
P0AE37,312.3980654834843,10,344,325.19860058834274,7.588735,,-4665.426205066755,1000,predicted,Mean
P11667,318.660395498243,10,211,326.5210345447161,7.588735,,-3817.464789272151,1000,BullShit,Mean
P0AAF6,317.46159860589216,10,242,328.18528941741295,4.07,,-2254.19981676178,1000,BullShit,Exp
P11875,312.5157784259277,10,577,320.9405861199591,4.07,323.48333333,-4074.9777730919823,1000,predicted,Exp
P60061,318.660395498243,10,445,327.17695445935226,7.588735,,-5623.98846941288,1000,BullShit,Mean
P11447,316.2666669289798,10,457,331.0022911989828,4.07,333.31666667,-3974.265968761005,1000,predicted,Exp
P0A6E4,313.5827331410528,10,447,317.8107339034344,4.07,318.25,-4085.8739199470033,1000,predicted,Exp
P46136,318.660395498243,10,293,332.9909644981925,7.588735,,-2586.029251885689,1000,BullShit,Mean
P15993,318.660395498243,10,457,331.01511780443565,7.588735,,-3993.44973166174,1000,BullShit,Mean
P04693,311.8968250006325,10,397,325.7823926825531,4.07,,-2510.3186197767386,1000,predicted,Exp
P0AB96,316.0137486706844,10,141,329.3963941450743,7.588735,,-3689.584204450837,1000,predicted,Mean
P0AB93,318.660395498243,10,429,327.248123787074,7.588735,,-3124.3947306790587,1000,BullShit,Mean
P77567,314.5674753958044,10,281,327.3799013857582,7.588735,,-6158.173317949078,1000,predicted,Mean
P39301,315.2906120332443,10,465,328.92044232590837,7.588735,,-3000.4241369552683,1000,predicted,Mean
P69820,318.660395498243,10,154,331.7154055713958,7.588735,,-3261.958477807549,1000,BullShit,Mean
P69822,313.8443387583644,10,101,325.09734898196746,7.588735,,-4008.94372068079,1000,predicted,Mean
P22106,314.268481258035,10,554,317.67504620932056,4.07,319.75,-4096.203870754157,1000,predicted,Exp
P0A8M0,314.5262121227521,10,466,334.0898149490769,4.07,332.32142857,-3184.2021372865656,1000,predicted,Exp
P0A790,316.0137486706844,10,126,329.07828839278847,7.588735,,-4586.2828470918985,1000,predicted,Mean
P00509,314.97430206331643,10,396,334.9885385517615,4.07,338.58333333,-4193.267857572997,1000,predicted,Exp
P0AC38,313.0361632211988,10,478,324.16647723967435,4.07,327.65,-5045.008095526131,1000,predicted,Exp
P0A786,307.5240354769352,10,311,329.8797726681801,4.07,338.25,-6461.128870601757,1000,experimental,Exp
P0A7F3,322.5044853345503,10,153,335.64552839009957,4.07,338.81666667,-4440.091460858321,1000,BullShit,Exp
P00963,311.46806100172745,10,330,318.06818738553756,4.07,,-3556.4026232526107,1000,predicted,Exp
P21889,314.993269928465,10,590,332.7135193886672,4.07,333.08333333,-3065.11369811342,1000,predicted,Exp
P0A9Q9,313.48231687582995,10,367,331.28587202270324,4.07,333.05,-4413.907424617673,1000,predicted,Exp
P68066,318.660395498243,10,127,326.4272797616994,7.588735,,-5205.875617165203,1000,BullShit,Mean
P37749,314.7025888245134,10,330,319.625890003622,4.07,,-4758.392423419338,1000,BullShit,Exp
P00722,314.5674753958044,10,1024,322.9778732645883,7.588735,,-4637.056015869816,1000,predicted,Mean
P75949,313.091157745024,10,341,329.78197105728805,4.07,,-4945.587231732451,1000,predicted,Exp
P0A6R0,312.3969502133235,10,317,323.23201209550706,4.07,317.95,-3889.279140861926,1000,experimental,Exp
P17445,312.4394482511321,10,490,323.97628462347654,4.07,,-4469.223510257827,1000,predicted,Exp
P0AG24,311.8625289613701,10,702,323.06158023098783,4.07,,-1244.5830406208906,1000,predicted,Exp
P0AE76,315.2906120332443,10,181,327.3124672489097,7.588735,,-3797.4374810774593,1000,predicted,Mean
P0A9Q7,316.593485178998,10,891,339.7334948489018,4.07,341.5,-4571.060939529934,1000,predicted,Exp
P00561,308.85332015371944,10,820,321.1206284058641,4.07,323.55,-1296.664437359832,1000,predicted,Exp
P00562,308.40985328865764,10,810,319.6131382163541,4.07,317.95,-3826.440823167177,1000,predicted,Exp
P0A9J8,307.29967456111694,10,386,315.7129916067603,4.07,316.75,-3455.2989163449606,1000,predicted,Exp
P0AES0,314.67305332751494,10,619,325.55541624276935,4.07,327.7,-4481.004501040391,1000,experimental,Exp
P76108,322.4931854762303,10,381,336.6223030946919,4.07,338.9,-5179.642509004027,1000,BullShit,Exp
P77398,313.12120212092435,10,660,320.4906212172158,7.588735,,-4950.117147959513,1000,predicted,Mean
P31119,312.78815959943626,10,719,328.4787831658188,4.07,,-4143.489014053715,1000,predicted,Exp
P24186,313.89049707667294,10,288,334.51238226226235,4.07,338.95,-3396.4121029926328,1000,predicted,Exp
P0ACC7,310.97245586881894,10,456,320.26467366407803,4.07,320.15,-3678.613729242132,1000,predicted,Exp
