,Topt,Topt_std,Length,Tm,Tm_std,T90,dCpt,dCpt_std,topt_source,TmTag
P45799,317.584650067768,10,186,328.39364465,4.07,329.35,-5429.024768902149,1000,BullShit,Exp
P67910,316.9055087002586,10,310,329.256146403808,4.07,,-3299.7556335973145,1000,predicted,Exp
P37692,317.0577052895397,10,348,327.10059209251,4.07,,-3503.418320375329,1000,BullShit,Exp
Q93K97,313.8042063663353,10,209,328.48887182135,4.07,,-5094.685937040064,1000,predicted,Exp
P0AE12,318.3600593923558,10,484,337.085465440129,4.07,,-4266.608508276586,1000,predicted,Exp
P60757,311.44191685612,10,299,319.99142754,4.07,320.95,-3724.4532970490645,1000,predicted,Exp
P0A6E6,319.06017287825995,10,139,334.40961467,4.07,336.15,-3679.341275574831,1000,predicted,Exp
P0ABA6,321.3443736964,10,287,337.6195075,4.07,338.68333333,-4440.979417047643,1000,BullShit,Exp
P0ABC0,317.716556284,10,126,328.717325,7.588735,,-4392.215865808139,1000,BullShit,Mean
P0AB98,320.9093906061407,10,271,336.552116720997,4.07,,-4066.7272523535303,1000,BullShit,Exp
P0ABB0,315.70837251948,10,513,337.93551266,4.07,338.81666667,-4057.713841880957,1000,predicted,Exp
P0ABA0,317.97039500721996,10,156,335.68379499,4.07,339.75,-2935.4582167742583,1000,predicted,Exp
P0ABB4,317.37589954042,10,460,336.14244439,4.07,340.01666667,-3026.259856835614,1000,predicted,Exp
P68699,319.64371635,10,79,328.717325,7.588735,,-4515.257712630833,1000,predicted,Mean
P0ABA4,316.0876291076086,10,177,331.508378084923,4.07,,-6292.145718639706,1000,predicted,Exp
P06999,309.71472299263996,10,309,321.56986688,4.07,322.75,-6629.2969465553715,1000,predicted,Exp
P0A796,315.81125667392,10,320,330.51423264,4.07,337.25,-4269.816718871012,1000,predicted,Exp
P13000,315.3117163499999,10,225,328.717325,7.588735,,-4654.346578159298,1000,predicted,Mean
P60752,312.2201481734394,10,582,327.985065372084,4.07,,-2418.7868638680948,1000,predicted,Exp
P77580,313.86771635,10,316,328.717325,7.588735,,-4109.285013830716,1000,predicted,Mean
P76458,316.03371634999996,10,220,328.717325,7.588735,,-2840.093225338354,1000,predicted,Mean
P76459,313.86771635,10,216,328.717325,7.588735,,-3594.4032299537266,1000,predicted,Mean
P0A6A3,309.26343369822,10,400,314.75227949,4.07,320.95,-6231.976965822176,1000,predicted,Exp
P00893,313.86771635,10,574,328.717325,7.588735,,-5683.237066795204,1000,predicted,Mean
P00894,312.42371634999995,10,163,328.717325,7.588735,,-3979.5267375099493,1000,predicted,Mean
P08142,313.86771635,10,562,328.717325,7.588735,,-1418.9496136036778,1000,predicted,Mean
P0ADF8,316.69945166584887,10,96,325.917811747658,4.07,,-5055.5572811087195,1000,predicted,Exp
P76461,313.86771635,10,394,328.717325,7.588735,,-4369.793119208487,1000,predicted,Mean
P0A9Q5,314.27217997566515,10,304,332.76935243045,4.07,,-3194.0949307145556,1000,predicted,Exp
P0ABD5,315.60159475386166,10,319,332.357175373603,4.07,,-3033.6084740555034,1000,predicted,Exp
P27550,312.61836945814,10,652,321.62614913,4.07,322.9,-3039.6850649034022,1000,predicted,Exp
P0A6C8,313.86771635,10,258,328.717325,7.588735,,-5117.954940370995,1000,predicted,Mean
P23908,309.7228782817,10,383,319.00208015,4.07,319.95,-4686.765984014374,1000,predicted,Exp
P18335,311.37882451148,10,406,319.76447666,4.07,321.8,-1962.1483779361322,1000,predicted,Exp
P25516,311.32523521260003,10,891,322.1688317,4.07,330.43,-2310.5103802218223,1000,predicted,Exp
P36683,310.43010886727996,10,865,318.94895276,4.07,320.475,-4950.848120775986,1000,predicted,Exp
P0A6A8,313.31321878394,10,78,316.33424023,4.07,329.35,-4165.65054237532,1000,predicted,Exp
P21515,313.86771635,10,193,328.717325,7.588735,,-4179.214934343211,1000,predicted,Mean
P0A8Z3,317.8309238904513,10,134,332.584978023206,4.07,,-4759.784057107619,1000,predicted,Exp
P0AGG2,305.73532525392,10,286,325.43534264,4.07,328.35,-1836.526566396643,1000,experimental,Exp
P0A722,311.27403206654,10,262,332.37313693,4.07,334.81666667,-2771.3804142596355,1000,experimental,Exp
Q47146,310.38139381280945,10,814,326.565085657588,4.07,,-5405.366570377897,1000,predicted,Exp
P0AB65,317.4353778336044,10,92,328.565028178433,4.07,,-5449.345093554069,1000,predicted,Exp
P31441,313.1916893659029,10,588,331.47981786296,4.07,,-1568.1909554443068,1000,predicted,Exp
P31466,318.76564776478295,10,445,331.291656274006,4.07,,-3665.937318693545,1000,BullShit,Exp
P69503,314.55745306278,10,183,328.60127001,4.07,329.75,-4345.570039261722,1000,predicted,Exp
P22333,312.00585662781816,10,333,324.617110172008,4.07,,-4225.361387147666,1000,predicted,Exp
P52086,316.75571635,10,203,328.717325,7.588735,,-4079.9210510777325,1000,predicted,Mean
P36561,315.3868313372,10,247,334.1817674,4.07,335.95,-3618.736834601645,1000,predicted,Exp
P12995,312.42371634999995,10,429,328.717325,7.588735,,-4621.988961328813,1000,predicted,Mean
P00936,321.80971635000003,10,848,328.717325,7.588735,,-3970.1174074027363,1000,experimental,Mean
P69441,313.85947513474,10,214,315.70206883,4.07,318.3,-3187.4484242313333,1000,predicted,Exp
P0AB89,304.62015112498,10,456,321.42392491,4.07,322.55,-5021.093715709938,1000,experimental,Exp
P0A7D4,313.17071847362,10,432,321.01589379,4.07,322.6,-5257.663054636019,1000,predicted,Exp
P0A6J1,313.14571635,10,201,328.717325,7.588735,,-4848.614828714001,1000,predicted,Mean
P0A830,319.7374507109884,10,428,333.676331740745,4.07,,-3822.010448892079,1000,BullShit,Exp
P13035,314.27173918342106,10,501,330.17064454468,4.07,,-4350.654029929954,1000,predicted,Exp
P60651,320.4139018939026,10,306,349.66763271188,4.07,,-4364.603519915229,1000,predicted,Exp
P0A6B4,317.7722492527948,10,359,324.582551269046,4.07,,-4079.9285307982072,1000,predicted,Exp
P29012,313.9152014154199,10,356,331.48525689,4.07,331.75,-3023.8762295864835,1000,predicted,Exp
P00957,312.77259974471997,10,876,329.97230124,4.07,332.21,-2991.7062145300997,1000,predicted,Exp
P39451,320.38691418117673,10,336,336.584943097758,4.07,,-4038.4413559063837,1000,predicted,Exp
P37685,318.39919846587264,10,512,330.392438324187,4.07,,-4669.021333883918,1000,BullShit,Exp
P0A9C3,313.44915550689996,10,346,319.42034355,4.07,321.75,-4042.921298683995,1000,predicted,Exp
P75804,317.716556284,10,371,328.717325,7.588735,,-2390.134762003193,1000,BullShit,Mean
P0AAI1,317.716556284,10,255,328.717325,7.588735,,-5323.799702141225,1000,BullShit,Mean
P00634,315.5141466092,10,471,329.4454914,4.07,336.15,-3732.047632891302,1000,predicted,Exp
P80645,312.42371634999995,10,381,328.717325,7.588735,,-4371.6562437816,1000,predicted,Mean
P77425,306.64771635,10,411,328.717325,7.588735,,-4476.476955948896,1000,experimental,Mean
P77671,313.14571635,10,453,328.717325,7.588735,,-4072.3030263071637,1000,predicted,Mean
P06720,314.94672259794004,10,451,322.21015323,4.07,326.15,-3762.651346391818,1000,predicted,Exp
P0AEX3,322.51430968622276,10,432,340.490375162502,4.07,,-4991.839395589064,1000,BullShit,Exp
P37610,314.29429716963995,10,283,330.25178838,4.07,331.35,-4333.685163393656,1000,predicted,Exp
P42604,313.14571635,10,495,328.717325,7.588735,,-4259.195345972945,1000,predicted,Mean
P0A6L7,313.14571635,10,483,328.717325,7.588735,,-3051.138111178301,1000,predicted,Mean
P0AG16,313.6159156272,10,505,322.6173224,4.07,324.55,-3194.733106002698,1000,predicted,Exp
P0A6C5,313.14571635,10,443,328.717325,7.588735,,-4012.691146802738,1000,predicted,Mean
P28305,311.19368104337156,10,269,326.889859868243,4.07,,-4579.828656409864,1000,predicted,Exp
P00903,311.19011175242,10,187,324.27989839,4.07,328.15,-3979.8508297617173,1000,predicted,Exp
P05041,311.5518570401007,10,453,325.581140432017,4.07,,-4741.994125665989,1000,predicted,Exp
P27248,311.22422361791996,10,364,321.80548064,4.07,323.35,-3078.778406542003,1000,predicted,Exp
P04825,312.03685920116,10,870,324.72863022,4.07,327.39,-5872.143435228544,1000,predicted,Exp
P69681,317.716556284,10,428,328.717325,7.588735,,-3552.5182260891115,1000,BullShit,Mean
P0ABN9,317.716556284,10,446,328.717325,7.588735,,-3971.2562358666605,1000,BullShit,Mean
P0ABP3,317.96421984668154,10,461,329.325058516592,4.07,,-3615.347880725707,1000,BullShit,Exp
P18776,320.86429311640893,10,205,336.441453465864,4.07,,-3205.0423838537736,1000,BullShit,Exp
P18777,317.716556284,10,287,328.717325,7.588735,,-2421.24619362275,1000,BullShit,Mean
P76173,317.716556284,10,284,328.717325,7.588735,,-4887.425670579059,1000,BullShit,Mean
P0A996,320.44401443973163,10,396,335.41014536644,4.07,,-3576.380062712088,1000,BullShit,Exp
P0A9C0,310.83453977536686,10,542,325.597984803478,4.07,,-4366.893045192957,1000,predicted,Exp
P13033,314.90840675532246,10,419,327.266571062311,4.07,,-4070.367954412708,1000,predicted,Exp
Q46877,317.716556284,10,479,328.717325,7.588735,,-3937.5370337771496,1000,BullShit,Mean
P0A9N8,317.716556284,10,154,328.717325,7.588735,,-5671.451667264997,1000,BullShit,Mean
P28903,313.0423781558668,10,712,323.151360272902,4.07,,-4271.39048815518,1000,predicted,Exp
P77570,312.42371634999995,10,369,328.717325,7.588735,,-3150.6943956304103,1000,predicted,Mean
P0AE16,317.716556284,10,491,328.717325,7.588735,,-4649.1843880196775,1000,BullShit,Mean
P00895,309.9008660998,10,520,319.6423241,4.07,321.15,-5785.679903842744,1000,predicted,Exp
P0A6G5,313.86771635,10,183,328.717325,7.588735,,-3313.0905277234815,1000,predicted,Mean
P23930,317.77752363509126,10,512,328.866930788897,4.07,,-3686.307789093575,1000,BullShit,Exp
P60844,317.716556284,10,231,328.717325,7.588735,,-2538.0870754012603,1000,BullShit,Mean
P17115,310.8551561843,10,321,328.26926685,4.07,332.95,-4193.555931145753,1000,predicted,Exp
P45395,311.06905670682,10,328,329.03869319,4.07,329.55,-3550.4585444466784,1000,predicted,Exp
P0AAF3,313.14571635,10,504,328.717325,7.588735,,-6113.590036373342,1000,predicted,Mean
P0AE24,317.716556284,10,472,328.717325,7.588735,,-3944.3531027356526,1000,BullShit,Mean
P0AE30,317.716556284,10,222,328.717325,7.588735,,-5713.858217110342,1000,BullShit,Mean
P0AE34,317.2653890192288,10,238,327.610220404468,4.07,,-4494.993739714865,1000,BullShit,Exp
P0AE37,312.42371634999995,10,344,328.717325,7.588735,,-5282.972512803817,1000,predicted,Mean
P11667,317.716556284,10,211,328.717325,7.588735,,-4115.500493820127,1000,BullShit,Mean
P0AAF6,316.65071108785963,10,242,326.101882331811,4.07,,-3898.125034116146,1000,BullShit,Exp
P11875,312.52959632418,10,577,321.30682131,4.07,323.48333333,-2203.103622183199,1000,predicted,Exp
P60061,317.716556284,10,445,328.717325,7.588735,,-3193.5554606078667,1000,BullShit,Mean
P11447,316.29177835063996,10,457,332.24272788,4.07,333.31666667,-4771.27298135518,1000,predicted,Exp
P0A6E4,313.5886150971,10,447,317.32487445,4.07,318.25,-3886.5787864012254,1000,predicted,Exp
P46136,317.716556284,10,293,328.717325,7.588735,,-3913.37931118775,1000,BullShit,Mean
P15993,317.716556284,10,457,328.717325,7.588735,,-3585.4810542403625,1000,BullShit,Mean
P04693,311.9204180697784,10,397,326.906899531577,4.07,,-3445.728093107515,1000,predicted,Exp
P0AB96,316.03371634999996,10,141,328.717325,7.588735,,-3081.0299873039003,1000,predicted,Mean
P0AB93,317.716556284,10,429,328.717325,7.588735,,-3802.0799474204373,1000,BullShit,Mean
P77567,314.58971635,10,281,328.717325,7.588735,,-4295.479608267229,1000,predicted,Mean
P39301,315.3117163499999,10,465,328.717325,7.588735,,-4199.924529403543,1000,predicted,Mean
P69820,317.716556284,10,154,328.717325,7.588735,,-5409.036904370208,1000,BullShit,Mean
P69822,313.86771635,10,101,328.717325,7.588735,,-3033.0804442384892,1000,predicted,Mean
P22106,314.27717849081995,10,554,319.80172119,4.07,319.75,-4424.435294917067,1000,predicted,Exp
P0A8M0,314.55238908368,10,466,331.18017656,4.07,332.32142857,-3056.6605227988775,1000,predicted,Exp
P0A790,316.03371634999996,10,126,328.717325,7.588735,,-4546.164352053073,1000,predicted,Mean
P00509,315.00642402624,10,396,335.41051808,4.07,338.58333333,-4735.44619918362,1000,predicted,Exp
P0AC38,313.05622292142,10,478,325.79828389,4.07,327.65,-1840.989360432361,1000,predicted,Exp
P0A786,307.56251972992,10,311,332.00798464,4.07,338.25,-4815.199792579783,1000,experimental,Exp
P0A7F3,321.1343201368288,10,153,337.10406394,4.07,338.81666667,-4610.5231511430875,1000,BullShit,Exp
P00963,311.4816830004199,10,330,320.134471224532,4.07,,-3334.8485088273455,1000,predicted,Exp
P21889,315.02136435287997,10,590,332.86713796,4.07,333.08333333,-3722.211542300688,1000,predicted,Exp
P0A9Q9,313.51241903816,10,367,332.63352172,4.07,333.05,-4841.37185286631,1000,predicted,Exp
P68066,317.716556284,10,127,328.717325,7.588735,,-4666.346026461186,1000,BullShit,Mean
P37749,314.19768727677837,10,330,320.082487428294,4.07,,-2689.1000553834756,1000,BullShit,Exp
P00722,314.58971635,10,1024,328.717325,7.588735,,-4041.7750364881276,1000,predicted,Mean
P75949,313.11554862963754,10,341,328.608808020279,4.07,,-3013.1751959257754,1000,predicted,Exp
P0A6R0,312.40617486376,10,317,318.26573692,4.07,317.95,-4280.937243465922,1000,experimental,Exp
P17445,312.4611636014897,10,490,326.25490504133,4.07,,-3598.077948733507,1000,predicted,Exp
P0AG24,311.8818758218758,10,702,324.171136049913,4.07,,-4533.736561344008,1000,predicted,Exp
P0AE76,315.3117163499999,10,181,328.717325,7.588735,,-3531.303504534978,1000,predicted,Mean
P0A9Q7,316.62814914208,10,891,338.64693936,4.07,341.5,-1723.2360172691538,1000,predicted,Exp
P00561,308.87262920829994,10,820,321.13787485,4.07,323.55,-4147.10190908984,1000,predicted,Exp
P00562,308.42323632086,10,810,316.92423137,4.07,317.95,-3262.4692420424803,1000,predicted,Exp
P0A9J8,307.31260526454,10,386,315.52627793,4.07,316.75,-3381.109950688894,1000,predicted,Exp
P0AES0,314.69162231298003,10,619,326.48677091,4.07,327.7,-3412.2777595624243,1000,experimental,Exp
P76108,321.12427348106564,10,381,337.07941078,4.07,338.9,-4632.591593652284,1000,BullShit,Exp
P77398,313.14571635,10,660,328.717325,7.588735,,-2660.6257601289894,1000,predicted,Mean
P31119,312.8154119619867,10,719,330.126302021535,4.07,,-4265.327189958258,1000,predicted,Exp
P24186,313.92227498581997,10,288,334.10782369,4.07,338.95,-3777.574463166069,1000,predicted,Exp
P0ACC7,310.98404320556,10,456,318.34440002,4.07,320.15,-3087.2994594481747,1000,predicted,Exp
P76658,309.69350071727854,10,477,324.090650062153,4.07,,-3635.3134632900296,1000,predicted,Exp
P77455,310.97971635,10,681,328.717325,7.588735,,-3776.7050876843705,1000,predicted,Mean
P09546,305.2066577982708,10,1320,323.533661144859,4.07,,-2524.920074876724,1000,experimental,Exp
P00904,311.70171634999997,10,531,328.717325,7.588735,,-4793.843342061227,1000,predicted,Mean
P15639,312.51646992807997,10,529,323.85672636,4.07,325.15,-3494.2332029560894,1000,predicted,Exp
P0AG40,310.66110950864396,10,313,327.571257225338,4.07,,-6196.301317774109,1000,predicted,Exp
P28629,315.3117163499999,10,755,328.717325,7.588735,,-4350.5091512749095,1000,experimental,Mean
P0ABU7,320.20287568099786,10,244,334.818422852861,4.07,,-3706.325287134742,1000,BullShit,Exp
P0ABV2,319.0259036553588,10,141,331.930289692184,4.07,,-2352.2093480643734,1000,BullShit,Exp
P21170,313.94076049754,10,658,326.38295143,4.07,328.55,-4064.7473396962737,1000,predicted,Exp
P0ABD8,316.75571635,10,156,328.717325,7.588735,,-3012.8986278865445,1000,predicted,Mean
P24182,312.62526966338004,10,449,319.05384771,4.07,319.55,-4645.796276296713,1000,predicted,Exp
P20099,310.47154945157996,10,777,319.09801961,4.07,324.55,-4216.812816216954,1000,predicted,Exp
P12996,314.96317633155996,10,346,319.67221702,4.07,321.05,-3574.713520098738,1000,predicted,Exp
