,Topt,Topt_std,Length,Tm,Tm_std,T90,dCpt,dCpt_std,topt_source,TmTag
P15977,313.56243626218003,10,694,326.8502916834146,4.07,,-2653.5415439923854,1000,predicted,Exp
P22256,318.43581373613563,10,426,344.8095511318817,4.07,344.68333333,-3430.748974360841,1000,predicted,Exp
P50457,312.57058012035844,10,421,318.60359431531083,4.07,322.55,-4906.203882617466,1000,predicted,Exp
P62615,310.2238235766447,10,283,325.84362505103917,4.07,,-2684.986863332988,1000,predicted,Exp
P51020,313.8443387583644,10,337,327.58695754150546,7.588735,,-3268.442167667694,1000,predicted,Mean
P62620,309.2518723462572,10,372,318.97594238164777,4.07,327.95,-4117.992458351465,1000,predicted,Exp
P62623,315.1613207750505,10,316,327.31965851168593,4.07,,-3730.016022132738,1000,predicted,Exp
P04036,317.9165793574936,10,273,341.4974027397246,4.07,346.35,-3173.8417062097083,1000,predicted,Exp
P0A6L2,315.8256136266762,10,292,336.4151264077566,4.07,341.55,-3280.6260909354405,1000,predicted,Exp
P0AGK1,318.660395498243,10,290,332.92594148704205,7.588735,,-4949.114046728868,1000,BullShit,Mean
P19624,312.6091019750313,10,329,327.011309846251,4.07,,-2642.5808302425544,1000,predicted,Exp
P76491,313.28972859185353,10,199,328.29275354290473,4.07,,-3589.632035349317,1000,predicted,Exp
P0AF12,312.7280730591943,10,232,330.0679978869488,4.07,329.88333333,-3944.7969369640773,1000,predicted,Exp
P0A840,312.29983933137777,10,253,326.73598619103785,4.07,,-5230.1583757457265,1000,predicted,Exp
P0AEZ1,312.3980654834843,10,296,321.04486061576284,7.588735,,-2053.9671088349005,1000,predicted,Mean
P0AC28,317.4600219455644,10,182,335.03643689922365,7.588735,,-3278.866717117215,1000,predicted,Mean
P23522,312.90934713344615,10,256,331.9424245071133,4.07,,-4720.539676874131,1000,predicted,Exp
P0A9P9,313.12120212092435,10,254,325.2575053253863,7.588735,,-4093.0233807907675,1000,predicted,Mean
P25665,311.06015506553626,10,753,318.90241101705453,4.07,322.53,-3951.4480092487324,1000,predicted,Exp
P61714,316.0137486706844,10,156,331.84007259730447,7.588735,,-3582.2230873199655,1000,predicted,Mean
P65870,316.73688530812433,10,121,328.3926593421275,7.588735,,-5246.12969290379,1000,predicted,Mean
Q46829,316.97134338705234,10,479,327.50661391024795,4.07,328.15,-1862.037397529256,1000,predicted,Exp
P17411,314.5674753958044,10,450,325.37242115106244,7.588735,,-3696.4619218688204,1000,experimental,Mean
P00350,315.91599378460893,10,468,333.30781129523945,4.07,332.2125,-6668.891967420315,1000,predicted,Exp
P52697,316.8823737243188,10,331,327.678988284159,4.07,330.75,-4408.881459784559,1000,predicted,Exp
P77756,316.2054285835075,10,231,326.1766840642084,4.07,,-3383.8459288267136,1000,predicted,Exp
P12998,314.5674753958044,10,384,328.8982274273862,7.588735,,-5640.214801458624,1000,predicted,Mean
P08337,319.69419376390954,10,129,332.9216732222878,4.07,332.35,-4959.413380261556,1000,predicted,Exp
P30860,320.1406141300048,10,243,334.9674538251411,4.07,333.81666667,-2720.5385968144274,1000,BullShit,Exp
P45799,318.5120355275143,10,186,328.8177928827507,4.07,329.35,-5841.614906762878,1000,BullShit,Exp
P67910,316.88606521380194,10,310,329.0141021112567,4.07,,-2935.00449323416,1000,predicted,Exp
P37692,317.91936056414426,10,348,326.7140706440842,4.07,,-3009.2395105593505,1000,BullShit,Exp
Q93K97,313.7810884431358,10,209,327.63265753235794,4.07,,-3250.434524924809,1000,predicted,Exp
P0AE12,318.33058017131276,10,484,335.4351485043502,4.07,,-4402.223753088457,1000,predicted,Exp
P60757,311.428457446235,10,299,321.48251027259977,4.07,320.95,-5832.92874907717,1000,predicted,Exp
P0A6E6,319.03600840426606,10,139,333.904555123812,4.07,336.15,-3701.8463544903643,1000,predicted,Exp
P0ABA6,322.7407406137907,10,287,338.6724589965912,4.07,338.68333333,-2914.25287103469,1000,BullShit,Exp
P0ABC0,318.660395498243,10,126,327.49274541082036,7.588735,,-2184.997029903076,1000,BullShit,Mean
P0AB98,322.25149848114677,10,271,339.1502012467803,4.07,,-5437.624697338293,1000,BullShit,Exp
P0ABB0,315.673380553181,10,513,338.8543255633761,4.07,338.81666667,-3176.3182955628045,1000,predicted,Exp
P0ABA0,317.94250897728904,10,156,337.06164019942827,4.07,339.75,-4756.472411646495,1000,predicted,Exp
P0ABB4,317.34635555496914,10,460,336.44666929239605,4.07,340.01666667,-4310.648881026441,1000,predicted,Exp
P68699,319.6294318578843,10,79,331.5158275421223,7.588735,,-3669.2913169406947,1000,predicted,Mean
P0ABA4,316.0633523754195,10,177,333.4319697747417,4.07,,-3490.0444715223307,1000,predicted,Exp
P06999,309.6960595571844,10,309,325.6057879136074,4.07,322.75,-2888.0132802921494,1000,predicted,Exp
P0A796,315.78810992466447,10,320,328.2915350587953,4.07,337.25,-5607.289610597363,1000,predicted,Exp
P13000,315.2906120332443,10,225,332.72648858275875,7.588735,,-5213.938613078647,1000,predicted,Mean
P60752,312.1953296206326,10,582,329.32721981591106,4.07,,-3977.3551504883953,1000,predicted,Exp
P77580,313.8443387583644,10,316,325.06916007953004,7.588735,,-3781.9735157416717,1000,predicted,Mean
P76458,316.0137486706844,10,220,316.8547994678324,7.588735,,-5771.522631027396,1000,predicted,Mean
P76459,313.8443387583644,10,216,330.34330990163147,7.588735,,-4205.698382412145,1000,predicted,Mean
P0A6A3,309.25479266272237,10,400,313.01342577758163,4.07,320.95,-3088.8897432632452,1000,predicted,Exp
P00893,313.8443387583644,10,574,323.27837812148937,7.588735,,-2562.3753056178903,1000,predicted,Mean
P00894,312.3980654834843,10,163,327.21528584066965,7.588735,,-1617.183139002328,1000,predicted,Mean
P08142,313.8443387583644,10,562,330.04973901114784,7.588735,,-4509.38522862877,1000,predicted,Mean
P0ADF8,316.68493929298967,10,96,323.5380174445435,4.07,,-3503.398890132645,1000,predicted,Exp
P76461,313.8443387583644,10,394,322.67026470032124,7.588735,,-4019.332919306843,1000,predicted,Mean
P0A9Q5,314.2430600605041,10,304,332.50373830383006,4.07,,-5829.922708236071,1000,predicted,Exp
P0ABD5,315.57521660945537,10,319,332.2066741080373,4.07,,-3721.2501807091426,1000,predicted,Exp
P27550,312.60418859993183,10,652,319.90369507188257,4.07,322.9,-4954.009551719429,1000,predicted,Exp
P0A6C8,313.8443387583644,10,258,331.44429115009837,7.588735,,-3681.250196264775,1000,predicted,Mean
P23908,309.70827012621965,10,383,318.1958859699785,4.07,319.95,-3344.740677075998,1000,predicted,Exp
P18335,311.36562306246225,10,406,317.6945363747694,4.07,321.8,-5430.008568102275,1000,predicted,Exp
P25516,311.30816424618473,10,891,317.04175804483157,4.07,330.43,-4688.935052204433,1000,predicted,Exp
P36683,310.4166977358202,10,865,321.38723155788455,4.07,320.475,-3226.2623715433983,1000,predicted,Exp
P0A6A8,313.3084628198366,10,78,316.89872968733636,4.07,329.35,-5229.5594926211415,1000,predicted,Exp
P21515,313.8443387583644,10,193,326.42274225346057,7.588735,,-4541.640458275804,1000,predicted,Mean
P0A8Z3,317.8076967293445,10,134,335.20261981404224,4.07,,-4027.681010652994,1000,predicted,Exp
P0AGG2,305.7043117119121,10,286,323.41720841033776,4.07,328.35,-4436.421673972875,1000,experimental,Exp
P0A722,311.2408159549911,10,262,332.1995599871944,4.07,334.81666667,-4406.476607953801,1000,experimental,Exp
Q47146,310.3559159872302,10,814,326.6672012864662,4.07,,-3519.075900045711,1000,predicted,Exp
P0AB65,317.41785653543815,10,92,326.105828658678,4.07,,-2674.889374673995,1000,predicted,Exp
P31441,313.1628985465715,10,588,331.81519561605813,4.07,,-6287.66182167368,1000,predicted,Exp
P31466,319.84034884560384,10,445,333.1727970740294,4.07,,-4187.764595981725,1000,BullShit,Exp
P69503,314.535344021031,10,183,327.1477456730852,4.07,329.75,-2572.496134204549,1000,predicted,Exp
P22333,311.98600285642806,10,333,323.21205875674605,4.07,,-5468.082925838139,1000,predicted,Exp
P52086,316.73688530812433,10,203,327.5199007489032,7.588735,,-4430.635147675024,1000,predicted,Mean
P36561,315.35724265574373,10,247,332.6735828624233,4.07,335.95,-1957.2759832814227,1000,predicted,Exp
P12995,312.3980654834843,10,429,323.90332241646786,7.588735,,-4322.312593063757,1000,predicted,Mean
P00936,321.7988417702044,10,848,325.62232579391446,7.588735,,-4718.061703518167,1000,experimental,Mean
P69441,313.8565743577583,10,214,316.8770559997086,4.07,318.3,-5111.059194205434,1000,predicted,Exp
P0AB89,304.59369711055155,10,456,321.22905115711256,4.07,322.55,-2969.459222817848,1000,experimental,Exp
P0A7D4,313.1583678919192,10,432,322.8456074453271,4.07,322.6,-4082.854311549045,1000,predicted,Exp
P0A6J1,313.12120212092435,10,201,329.4939032779685,7.588735,,-4132.39594595232,1000,predicted,Mean
P0A830,320.9333728195422,10,428,331.96914371078105,4.07,,-4018.930647743832,1000,BullShit,Exp
P13035,314.2467096943786,10,501,332.1200941894697,4.07,,-3308.1325013935134,1000,predicted,Exp
P60651,320.3678480355821,10,306,350.3399713946244,4.07,,-4437.997856466947,1000,predicted,Exp
P0A6B4,317.76152786186765,10,359,325.8165569010043,4.07,,-6003.8785177998525,1000,predicted,Exp
P29012,313.8875410513268,10,356,330.1595956486272,4.07,331.75,-4399.173087283452,1000,predicted,Exp
P00957,312.7455224252236,10,876,334.3976006944885,4.07,332.21,-3206.884254861787,1000,predicted,Exp
P39451,320.3614137848875,10,336,340.20368133503405,4.07,,-3878.140800185638,1000,predicted,Exp
P37685,319.42818929154424,10,512,334.0410094161516,4.07,,-4178.699251388722,1000,BullShit,Exp
P0A9C3,313.4397551247794,10,346,318.0643767372798,4.07,321.75,-3005.7250783166533,1000,predicted,Exp
P75804,318.660395498243,10,371,327.1916528686484,7.588735,,-3498.395534146318,1000,BullShit,Mean
P0AAI1,318.660395498243,10,255,329.5737942378524,7.588735,,-3701.5674914271044,1000,BullShit,Mean
P00634,315.49221463125156,10,471,326.8945546854055,4.07,336.15,-4503.560527230839,1000,predicted,Exp
P80645,312.3980654834843,10,381,324.36559828393956,7.588735,,-5050.986547928638,1000,predicted,Mean
P77425,306.6129723839643,10,411,323.52459400046257,7.588735,,-3599.1712482001562,1000,experimental,Mean
P77671,313.12120212092435,10,453,328.53227966208254,7.588735,,-3447.794644931909,1000,predicted,Mean
P06720,314.93528785112665,10,451,321.80047685416025,4.07,326.15,-2362.7502969043353,1000,predicted,Exp
P0AEX3,324.05661240636226,10,432,339.98545350312145,4.07,,-4686.431643376993,1000,BullShit,Exp
P37610,314.2691754494763,10,283,332.4148022822544,4.07,331.35,-4648.037252809936,1000,predicted,Exp
P42604,313.12120212092435,10,495,327.0728760488244,7.588735,,-4182.980004557355,1000,predicted,Mean
P0A6L7,313.12120212092435,10,483,336.87164330360196,7.588735,,-4594.851086072102,1000,predicted,Mean
P0AG16,313.60174480178364,10,505,322.87660030198475,4.07,324.55,-2386.5885324809246,1000,predicted,Exp
P0A6C5,313.12120212092435,10,443,323.865764914775,7.588735,,-4119.33758487091,1000,predicted,Mean
P28305,311.1689707047049,10,269,328.91522534723066,4.07,,-4524.01265538819,1000,predicted,Exp
P00903,311.16950463112653,10,187,327.3294029501472,4.07,328.15,-1738.3877562167809,1000,predicted,Exp
P05041,311.5297708783837,10,453,327.4415963322642,4.07,,-4220.470002087389,1000,predicted,Exp
P27248,311.2075656499233,10,364,324.9933705791379,4.07,323.35,-4525.233744860756,1000,predicted,Exp
P04825,312.01687867190805,10,870,323.56815731251635,4.07,327.39,-3515.2211985960835,1000,predicted,Exp
P69681,318.660395498243,10,428,328.73765900573,7.588735,,-2494.2744154413012,1000,BullShit,Mean
P0ABN9,318.660395498243,10,446,322.0061334952368,7.588735,,-1934.1834305886027,1000,BullShit,Mean
P0ABP3,318.9389521876818,10,461,330.5698669712849,4.07,,-4838.808903785795,1000,BullShit,Exp
P18776,322.2007756081264,10,205,338.2039830036247,4.07,,-5310.518858443762,1000,BullShit,Exp
P18777,318.660395498243,10,287,328.63748942599494,7.588735,,-3034.9726043287274,1000,BullShit,Mean
P76173,318.660395498243,10,284,334.57219185688575,7.588735,,-3935.6276868174928,1000,BullShit,Mean
P0A996,321.7280720923188,10,396,332.68387418920634,4.07,,-4075.3609814435754,1000,BullShit,Exp
P0A9C0,310.8112978302667,10,542,322.29540937688705,4.07,,-1173.772163735703,1000,predicted,Exp
P13033,314.8889514198086,10,419,324.38760475927427,4.07,,-4586.664981352714,1000,predicted,Exp
Q46877,318.660395498243,10,479,333.05488932124297,7.588735,,-3509.944428460432,1000,BullShit,Mean
P0A9N8,318.660395498243,10,154,328.5051054780837,7.588735,,-3953.9099389246726,1000,BullShit,Mean
P28903,313.0264636855697,10,712,321.2304533359357,4.07,,-5083.8504180017735,1000,predicted,Exp
P77570,312.3980654834843,10,369,329.09452571349084,7.588735,,-3283.784914399065,1000,predicted,Mean
P0AE16,318.660395498243,10,491,329.3924765475749,7.588735,,-3745.0526415217946,1000,BullShit,Mean
P00895,309.88553021907535,10,520,319.5701562774646,4.07,321.15,-4711.896077419067,1000,predicted,Exp
P0A6G5,313.8443387583644,10,183,329.4771660852112,7.588735,,-3949.3129296810453,1000,predicted,Mean
P23930,318.7289678118282,10,512,326.8583188777025,4.07,,-4691.47504659001,1000,BullShit,Exp
P60844,318.660395498243,10,231,323.5348663285262,7.588735,,-5724.640090062578,1000,BullShit,Mean
P17115,310.82774132257293,10,321,326.4219342060829,4.07,332.95,-3784.09233300068,1000,predicted,Exp
P45395,311.04076728630764,10,328,328.49019520427623,4.07,329.55,-3179.581897371069,1000,predicted,Exp
P0AAF3,313.12120212092435,10,504,323.4542949788187,7.588735,,-4515.8977661988565,1000,predicted,Mean
P0AE24,318.660395498243,10,472,329.1015097790635,7.588735,,-3598.7311211357837,1000,BullShit,Mean
P0AE30,318.660395498243,10,222,325.97821862386314,7.588735,,-3353.941596230777,1000,BullShit,Mean
P0AE34,318.1529504049999,10,238,327.93769194532274,4.07,,-2616.084292615497,1000,BullShit,Exp
P0AE37,312.3980654834843,10,344,325.1391780958287,7.588735,,-4665.426205066755,1000,predicted,Mean
P11667,318.660395498243,10,211,326.1021116123787,7.588735,,-3817.464789272151,1000,BullShit,Mean
P0AAF6,317.46159860589216,10,242,326.0297750193428,4.07,,-2254.19981676178,1000,BullShit,Exp
P11875,312.5157784259277,10,577,321.50123165405154,4.07,323.48333333,-4074.9777730919823,1000,predicted,Exp
P60061,318.660395498243,10,445,328.7074189101844,7.588735,,-5623.98846941288,1000,BullShit,Mean
P11447,316.2666669289798,10,457,331.5757945047888,4.07,333.31666667,-3974.265968761005,1000,predicted,Exp
P0A6E4,313.5827331410528,10,447,317.7335133203215,4.07,318.25,-4085.8739199470033,1000,predicted,Exp
P46136,318.660395498243,10,293,332.3905028780895,7.588735,,-2586.0292518856895,1000,BullShit,Mean
P15993,318.660395498243,10,457,327.00084274641705,7.588735,,-3993.44973166174,1000,BullShit,Mean
P04693,311.8968250006325,10,397,326.01903778439566,4.07,,-2510.3186197767386,1000,predicted,Exp
P0AB96,316.0137486706844,10,141,329.2620723193777,7.588735,,-3689.584204450837,1000,predicted,Mean
P0AB93,318.660395498243,10,429,326.17323176891216,7.588735,,-3124.3947306790587,1000,BullShit,Mean
P77567,314.5674753958044,10,281,324.14685223980865,7.588735,,-6158.173317949078,1000,predicted,Mean
P39301,315.2906120332443,10,465,328.68519025755637,7.588735,,-3000.4241369552683,1000,predicted,Mean
P69820,318.660395498243,10,154,328.5217208441538,7.588735,,-3261.958477807549,1000,BullShit,Mean
P69822,313.8443387583644,10,101,324.7080380981975,7.588735,,-4008.94372068079,1000,predicted,Mean
P22106,314.268481258035,10,554,317.3677674736593,4.07,319.75,-4096.203870754157,1000,predicted,Exp
P0A8M0,314.5262121227521,10,466,332.5566707008197,4.07,332.32142857,-3184.2021372865656,1000,predicted,Exp
P0A790,316.0137486706844,10,126,330.49435745746047,7.588735,,-4586.2828470918985,1000,predicted,Mean
P00509,314.97430206331643,10,396,334.409321890582,4.07,338.58333333,-4193.267857572997,1000,predicted,Exp
P0AC38,313.0361632211988,10,478,324.3057309087847,4.07,327.65,-5045.008095526131,1000,predicted,Exp
P0A786,307.5240354769352,10,311,331.5181262241122,4.07,338.25,-6461.128870601757,1000,experimental,Exp
P0A7F3,322.5044853345503,10,153,336.2999732762771,4.07,338.81666667,-4440.091460858321,1000,BullShit,Exp
P00963,311.46806100172745,10,330,319.39826322427757,4.07,,-3556.4026232526107,1000,predicted,Exp
P21889,314.993269928465,10,590,334.26030054381687,4.07,333.08333333,-3065.1136981134196,1000,predicted,Exp
P0A9Q9,313.48231687582995,10,367,331.2133136913968,4.07,333.05,-4413.907424617673,1000,predicted,Exp
P68066,318.660395498243,10,127,325.3362136222188,7.588735,,-5205.875617165203,1000,BullShit,Mean
P37749,314.7025888245134,10,330,318.8723619965113,4.07,,-4758.392423419338,1000,BullShit,Exp
P00722,314.5674753958044,10,1024,323.2594467167601,7.588735,,-4637.056015869816,1000,predicted,Mean
P75949,313.09115774502396,10,341,331.32994326566546,4.07,,-4945.587231732451,1000,predicted,Exp
P0A6R0,312.3969502133235,10,317,322.34391431471084,4.07,317.95,-3889.279140861926,1000,experimental,Exp
P17445,312.43944825113215,10,490,323.17081166476396,4.07,,-4469.223510257827,1000,predicted,Exp
P0AG24,311.8625289613701,10,702,322.9737875159249,4.07,,-1244.5830406208906,1000,predicted,Exp
P0AE76,315.2906120332443,10,181,326.92248255074526,7.588735,,-3797.4374810774593,1000,predicted,Mean
P0A9Q7,316.593485178998,10,891,340.24087332518064,4.07,341.5,-4571.060939529934,1000,predicted,Exp
P00561,308.85332015371944,10,820,321.58939085047757,4.07,323.55,-1296.664437359832,1000,predicted,Exp
P00562,308.40985328865764,10,810,318.99667404595874,4.07,317.95,-3826.4408231671773,1000,predicted,Exp
P0A9J8,307.29967456111694,10,386,315.1324912864248,4.07,316.75,-3455.2989163449606,1000,predicted,Exp
P0AES0,314.67305332751494,10,619,326.74518917013677,4.07,327.7,-4481.004501040391,1000,experimental,Exp
P76108,322.4931854762303,10,381,335.9128606596775,4.07,338.9,-5179.642509004027,1000,BullShit,Exp
P77398,313.12120212092435,10,660,321.5328059395066,7.588735,,-4950.117147959513,1000,predicted,Mean
P31119,312.78815959943626,10,719,327.6343512612041,4.07,,-4143.489014053715,1000,predicted,Exp
P24186,313.89049707667294,10,288,335.5173363825002,4.07,338.95,-3396.4121029926328,1000,predicted,Exp
P0ACC7,310.97245586881894,10,456,319.1017690617262,4.07,320.15,-3678.613729242132,1000,predicted,Exp
