,Topt,Topt_std,Length,Tm,Tm_std,T90,dCpt,dCpt_std,topt_source,TmTag
P37623,313.23839678249993,10,195,327.5725899537716,7.588735,,-4953.852107004557,1000,predicted,Mean
P15977,314.1558852754502,10,694,325.087234242121,4.07,,-3110.527948101755,1000,predicted,Exp
P22256,319.684705883622,10,426,342.68933742,4.07,344.68333333,-3645.173186450114,1000,predicted,Exp
P50457,313.0306298019,10,421,321.504759,4.07,322.55,-3620.8598948902472,1000,predicted,Exp
P62615,311.0407202736536,10,283,326.087982405774,4.07,,-5259.13658736815,1000,predicted,Exp
P51020,314.6101967825,10,337,325.6342385473958,7.588735,,-3046.14968059115,1000,predicted,Mean
P62620,309.669057541419,10,372,317.35362159,4.07,327.95,-3048.220257082254,1000,predicted,Exp
P62623,315.835316543471,10,316,328.250339202391,4.07,,-3917.0976531037786,1000,predicted,Exp
P04036,319.0956372657179,10,273,340.81391998,4.07,346.35,-2856.78030110045,1000,predicted,Exp
P0A6L2,316.992437131957,10,292,338.48536177,4.07,341.55,-3549.1545365883103,1000,predicted,Exp
P0AGK1,318.59661778128,10,290,327.6214456830266,7.588735,,-3102.070262622544,1000,BullShit,Mean
P19624,313.3433219133888,10,329,326.867675623651,4.07,,-4295.511656178874,1000,predicted,Exp
P76491,314.1154891599579,10,199,329.326024068634,4.07,,-3616.185532735986,1000,predicted,Exp
P0AF12,313.61278860730505,10,232,329.90927605,4.07,329.88333333,-4466.39848732966,1000,predicted,Exp
P0A840,312.99246510274617,10,253,325.750652985502,4.07,,-5496.351263016553,1000,predicted,Exp
P0AEZ1,313.23839678249993,10,296,329.24311657812825,7.588735,,-4006.916722272897,1000,predicted,Mean
P0AC28,318.0396967825,10,182,326.7245775164868,7.588735,,-5827.9307044524885,1000,predicted,Mean
P23522,313.68394843538897,10,256,327.952128097386,4.07,,-3835.374458240825,1000,predicted,Exp
P0A9P9,313.9242967825,10,254,332.7173347399647,7.588735,,-3914.434904066489,1000,predicted,Mean
P25665,311.586049951603,10,753,321.27304983,4.07,322.53,-3479.1205794752373,1000,predicted,Exp
P61714,316.66789678249995,10,156,325.165951662413,7.588735,,-4036.876690405442,1000,predicted,Mean
P65870,317.3537967825,10,121,331.74821362774975,7.588735,,-3317.7680150328224,1000,predicted,Mean
Q46829,317.48529357866204,10,479,326.95227182,4.07,328.15,-4539.716973311523,1000,predicted,Exp
P17411,315.2960967825,10,450,330.1027856555985,7.588735,,-1282.8346821904847,1000,experimental,Mean
P00350,316.691489025487,10,468,330.97613507,4.07,332.2125,-5082.442081262544,1000,predicted,Exp
P52697,317.51885261041497,10,331,329.24281315,4.07,330.75,-4340.195000682005,1000,predicted,Exp
P77756,316.7508619786363,10,231,326.797761791265,4.07,,-5006.825685350771,1000,predicted,Exp
P12998,315.2960967825,10,384,330.7471913226187,7.588735,,-2925.893852191933,1000,predicted,Mean
P08337,320.305363454544,10,129,331.56312784,4.07,332.35,-4655.441590530194,1000,predicted,Exp
P30860,320.06574351319244,10,243,331.94675193,4.07,333.81666667,-4667.384264636765,1000,BullShit,Exp
P45799,318.44936963434657,10,186,328.39364465,4.07,329.35,-2300.113462369723,1000,BullShit,Exp
P67910,317.5230405854361,10,310,329.256146403808,4.07,,-4197.861446130376,1000,predicted,Exp
P37692,317.8611362337773,10,348,327.10059209251,4.07,,-3487.80072059539,1000,BullShit,Exp
Q93K97,314.538439639086,10,209,328.48887182135,4.07,,-2501.1321072269866,1000,predicted,Exp
P0AE12,319.2963296947445,10,484,337.085465440129,4.07,,-4433.713654587402,1000,predicted,Exp
P60757,311.869392390314,10,299,319.99142754,4.07,320.95,-4296.765985818619,1000,predicted,Exp
P0A6E6,319.82764496784694,10,139,334.40961467,4.07,336.15,-3553.2183130463327,1000,predicted,Exp
P0ABA6,322.646384400688,10,287,337.6195075,4.07,338.68333333,-5555.983765298216,1000,BullShit,Exp
P0ABC0,318.59661778128,10,126,327.39481240006074,7.588735,,-4264.6036328547325,1000,BullShit,Mean
P0AB98,322.1608086953292,10,271,336.552116720997,4.07,,-4201.016435457877,1000,BullShit,Exp
P0ABB0,316.819729526506,10,513,337.93551266,4.07,338.81666667,-6101.754001533547,1000,predicted,Exp
P0ABA0,318.85606500635896,10,156,335.68379499,4.07,339.75,-4725.734154179006,1000,predicted,Exp
P0ABB4,318.31422678289897,10,460,336.14244439,4.07,340.01666667,-2798.783334683388,1000,predicted,Exp
P68699,320.0973967825,10,79,323.9334382141586,7.588735,,-1891.363273440002,1000,predicted,Mean
P0ABA4,316.8586665564744,10,177,331.508378084923,4.07,,-4016.0171245816,1000,predicted,Exp
P06999,310.307480187008,10,309,321.56986688,4.07,322.75,-3665.7296823784536,1000,predicted,Exp
P0A796,316.546405472224,10,320,330.51423264,4.07,337.25,-4530.579502172611,1000,predicted,Exp
P13000,315.98199678249995,10,225,328.41883736497704,7.588735,,-3284.422391423941,1000,predicted,Mean
P60752,313.0083940333716,10,582,327.985065372084,4.07,,-2604.7667668173067,1000,predicted,Exp
P77580,314.6101967825,10,316,329.19191674714705,7.588735,,-2646.4056334105053,1000,predicted,Mean
P76458,316.66789678249995,10,220,326.4818332091155,7.588735,,-3653.080895728604,1000,predicted,Mean
P76459,314.6101967825,10,216,330.01251062583583,7.588735,,-4547.093000995337,1000,predicted,Mean
P0A6A3,309.537875987809,10,400,314.75227949,4.07,320.95,-3196.427143108232,1000,predicted,Exp
P00893,314.6101967825,10,574,327.596308124539,7.588735,,-4966.690008596404,1000,predicted,Mean
P00894,313.23839678249993,10,163,329.3400911787754,7.588735,,-5423.51626736507,1000,predicted,Mean
P08142,314.6101967825,10,562,329.3373424728703,7.588735,,-3623.8308133815367,1000,predicted,Mean
P0ADF8,317.1603696699393,10,96,325.917811747658,4.07,,-4881.861769351905,1000,predicted,Exp
P76461,314.6101967825,10,394,327.0280135367766,7.588735,,-2314.949007068336,1000,predicted,Mean
P0A9Q5,315.1970385984044,10,304,332.76935243045,4.07,,-4493.635713033624,1000,predicted,Exp
P0ABD5,316.4393737848487,10,319,332.357175373603,4.07,,-3977.20416916502,1000,predicted,Exp
P27550,313.068758441733,10,652,321.62614913,4.07,322.9,-4439.106463470239,1000,predicted,Exp
P0A6C8,314.6101967825,10,258,324.5692987685358,7.588735,,-3468.335459615372,1000,predicted,Mean
P23908,310.186838375115,10,383,319.00208015,4.07,319.95,-2592.121724214806,1000,predicted,Exp
P18335,311.798107118906,10,406,319.76447666,4.07,321.8,-4539.818412112421,1000,predicted,Exp
P25516,311.86741503697004,10,891,322.1688317,4.07,330.43,-4988.709175074561,1000,predicted,Exp
P36683,310.85605106191593,10,865,318.94895276,4.07,320.475,-2910.7560164181723,1000,predicted,Exp
P0A6A8,313.464269856243,10,78,316.33424023,4.07,329.35,-3047.5411497573946,1000,predicted,Exp
P21515,314.6101967825,10,193,326.3517362946057,7.588735,,-3957.9838517225926,1000,predicted,Mean
P0A8Z3,318.568626597089,10,134,332.584978023206,4.07,,-3943.2254839826624,1000,predicted,Exp
P0AGG2,306.720326123224,10,286,325.43534264,4.07,328.35,-3506.211507149976,1000,experimental,Exp
P0A722,312.328987309713,10,262,332.37313693,4.07,334.81666667,-3076.7280292956584,1000,experimental,Exp
Q47146,311.1905784050484,10,814,326.565085657588,4.07,,-3643.5748702407686,1000,predicted,Exp
P0AB65,317.9918603508458,10,92,328.565028178433,4.07,,-4374.613918506874,1000,predicted,Exp
P31441,314.1060957907558,10,588,331.47981786296,4.07,,-3225.4700503921918,1000,predicted,Exp
P31466,319.7677284455208,10,445,331.291656274006,4.07,,-4440.915420326285,1000,BullShit,Exp
P69503,315.259643910141,10,183,328.60127001,4.07,329.75,-1500.0520174308351,1000,predicted,Exp
P22333,312.63641930502763,10,333,324.617110172008,4.07,,-2232.067246490034,1000,predicted,Exp
P52086,317.3537967825,10,203,329.11016289727644,7.588735,,-3716.4565883917858,1000,predicted,Mean
P36561,316.32657814034,10,247,334.1817674,4.07,335.95,-4371.766701590943,1000,predicted,Exp
P12995,313.23839678249993,10,429,328.8593018292425,7.588735,,-4818.189964953471,1000,predicted,Mean
P00936,322.15509678250004,10,848,327.06490497140965,7.588735,,-3106.963897946187,1000,experimental,Mean
P69441,313.951604819503,10,214,315.70206883,4.07,318.3,-4839.707264484404,1000,predicted,Exp
P0AB89,305.460339814231,10,456,321.42392491,4.07,322.55,-6291.056682373247,1000,experimental,Exp
P0A7D4,313.562977239439,10,432,321.01589379,4.07,322.6,-3940.006040475789,1000,predicted,Exp
P0A6J1,313.9242967825,10,201,327.8833943377877,7.588735,,-3136.696690373397,1000,predicted,Mean
P0A830,320.85256119336896,10,428,333.676331740745,4.07,,-4474.375554359272,1000,BullShit,Exp
P13035,315.066684451484,10,501,330.17064454468,4.07,,-3314.833392957429,1000,predicted,Exp
P60651,321.8765884348015,10,306,349.66763271188,4.07,,-4379.621231239115,1000,predicted,Exp
P0A6B4,318.11276435360736,10,359,324.582551269046,4.07,,-2797.0631192327746,1000,predicted,Exp
P29012,314.7937041891489,10,356,331.48525689,4.07,331.75,-2995.555216706686,1000,predicted,Exp
P00957,313.63258481948395,10,876,329.97230124,4.07,332.21,-4217.357792721768,1000,predicted,Exp
P39451,321.1968156270058,10,336,336.584943097758,4.07,,-4849.095893371519,1000,predicted,Exp
P37685,319.3586576545378,10,512,330.392438324187,4.07,,-4402.157839315895,1000,BullShit,Exp
P0A9C3,313.74771490905493,10,346,319.42034355,4.07,321.75,-5334.223918944808,1000,predicted,Exp
P75804,318.59661778128,10,371,328.9334560613467,7.588735,,-3457.547003458435,1000,BullShit,Mean
P0AAI1,318.59661778128,10,255,329.39650486858125,7.588735,,-3734.926696740725,1000,BullShit,Mean
P00634,316.21071384874,10,471,329.4454914,4.07,336.15,-4243.569899677155,1000,predicted,Exp
P80645,313.23839678249993,10,381,325.7177398647618,7.588735,,-5623.223723366222,1000,predicted,Mean
P77425,307.7511967825,10,411,333.2205348722162,7.588735,,-4731.677115619333,1000,experimental,Mean
P77671,313.9242967825,10,453,329.2093853376927,7.588735,,-1639.1556973031302,1000,predicted,Mean
P06720,315.309894129543,10,451,322.21015323,4.07,326.15,-4220.1141107886,1000,predicted,Exp
P0AEX3,323.9523949243251,10,432,340.490375162502,4.07,,-2886.686009870945,1000,BullShit,Exp
P37610,315.092171730158,10,283,330.25178838,4.07,331.35,-3086.124347862072,1000,predicted,Exp
P42604,313.9242967825,10,495,328.9244783040919,7.588735,,-2354.402209689625,1000,predicted,Mean
P0A6L7,313.9242967825,10,483,327.51918148772785,7.588735,,-5570.238189597259,1000,predicted,Mean
P0AG16,314.06598596584,10,505,322.6173224,4.07,324.55,-4504.196824816799,1000,predicted,Exp
P0A6C5,313.9242967825,10,443,330.3198247642874,7.588735,,-4317.312693100153,1000,predicted,Mean
P28305,311.9784899846151,10,269,326.889859868243,4.07,,-1892.8917586143996,1000,predicted,Exp
P00903,311.84460108429903,10,187,324.27989839,4.07,328.15,-2721.5802353353592,1000,predicted,Exp
P05041,312.2533212096965,10,453,325.581140432017,4.07,,-4533.248848830243,1000,predicted,Exp
P27248,311.753286469024,10,364,321.80548064,4.07,323.35,-5878.613798579167,1000,predicted,Exp
P04825,312.671447752102,10,870,324.72863022,4.07,327.39,-6088.13408804097,1000,predicted,Exp
P69681,318.59661778128,10,428,332.3454736780686,7.588735,,-2792.088216924894,1000,BullShit,Mean
P0ABN9,318.59661778128,10,446,329.83412559713645,7.588735,,-5508.942269321332,1000,BullShit,Mean
P0ABP3,318.8730869402744,10,461,329.325058516592,4.07,,-5600.555185703503,1000,BullShit,Exp
P18776,322.11046594436533,10,205,336.441453465864,4.07,,-4065.1979082329153,1000,BullShit,Exp
P18777,318.59661778128,10,287,329.20205359004325,7.588735,,-4784.694456888814,1000,BullShit,Mean
P76173,318.59661778128,10,284,328.653840878384,7.588735,,-4386.829158925934,1000,BullShit,Mean
P0A996,321.6413049138683,10,396,335.41014536644,4.07,,-2962.303274336413,1000,BullShit,Exp
P0A9C0,311.5727120267724,10,542,325.597984803478,4.07,,-2810.784796763606,1000,predicted,Exp
P13033,315.5263149706719,10,419,327.266571062311,4.07,,-4922.551665634759,1000,predicted,Exp
Q46877,318.59661778128,10,479,327.75143122066817,7.588735,,-4441.094463639133,1000,BullShit,Mean
P0A9N8,318.59661778128,10,154,329.7869309122906,7.588735,,-5433.282397758911,1000,BullShit,Mean
P28903,313.54782726171857,10,712,323.151360272902,4.07,,-4143.56477932035,1000,predicted,Exp
P77570,313.23839678249993,10,369,330.4925218198097,7.588735,,-4953.237339970395,1000,predicted,Mean
P0AE16,318.59661778128,10,491,331.73052902654484,7.588735,,-3788.1888610443466,1000,BullShit,Mean
P00895,310.38793899981,10,520,319.6423241,4.07,321.15,-3262.428105318434,1000,predicted,Exp
P0A6G5,314.6101967825,10,183,332.59440843615556,7.588735,,-4032.131012139139,1000,predicted,Mean
P23930,318.6646762073957,10,512,328.866930788897,4.07,,-2686.8417362439814,1000,BullShit,Exp
P60844,318.59661778128,10,231,327.8433602939236,7.588735,,-5026.539355577872,1000,BullShit,Mean
P17115,311.72586171758496,10,321,328.26926685,4.07,332.95,-4793.560733477556,1000,predicted,Exp
P45395,311.96753853097897,10,328,329.03869319,4.07,329.55,-3138.8399528306127,1000,predicted,Exp
P0AAF3,313.9242967825,10,504,326.0167762984834,7.588735,,-5584.360894178871,1000,predicted,Mean
P0AE24,318.59661778128,10,472,328.7618224486126,7.588735,,-3395.8129374783657,1000,BullShit,Mean
P0AE30,318.59661778128,10,222,331.7790033008686,7.588735,,-5338.679241759692,1000,BullShit,Mean
P0AE34,318.0929755300479,10,238,327.610220404468,4.07,,-4001.6890863226777,1000,BullShit,Exp
P0AE37,313.23839678249993,10,344,326.9579713218909,7.588735,,-4254.283193982956,1000,predicted,Mean
P11667,318.59661778128,10,211,326.67526511518116,7.588735,,-3011.5606090031915,1000,BullShit,Mean
P0AAF6,317.40680478737573,10,242,326.101882331811,4.07,,-2500.7583996976077,1000,BullShit,Exp
P11875,312.96845757347097,10,577,321.30682131,4.07,323.48333333,-3786.195054823842,1000,predicted,Exp
P60061,318.59661778128,10,445,327.86747668063055,7.588735,,-4517.900501457441,1000,BullShit,Mean
P11447,317.089325827108,10,457,332.24272788,4.07,333.31666667,-5103.124483245576,1000,predicted,Exp
P0A6E4,313.775428064745,10,447,317.32487445,4.07,318.25,-3231.040009577257,1000,predicted,Exp
P46136,318.59661778128,10,293,331.4325185699859,7.588735,,-4101.511233317053,1000,BullShit,Mean
P15993,318.59661778128,10,457,329.19334511143666,7.588735,,-5017.195191226765,1000,BullShit,Mean
P04693,312.6697421428684,10,397,326.906899531577,4.07,,-3818.845803135419,1000,predicted,Exp
P0AB96,316.66789678249995,10,141,326.79266659984,7.588735,,-5206.81501784928,1000,predicted,Mean
P0AB93,318.59661778128,10,429,326.12266560185634,7.588735,,-3255.489615397796,1000,BullShit,Mean
P77567,315.2960967825,10,281,327.929791737647,7.588735,,-5996.6257195077205,1000,predicted,Mean
P39301,315.98199678249995,10,465,326.7712256119924,7.588735,,-3899.752987743968,1000,predicted,Mean
P69820,318.59661778128,10,154,325.72785775351974,7.588735,,-2929.5695720375134,1000,BullShit,Mean
P69822,314.6101967825,10,101,328.6902605969246,7.588735,,-4279.925107714218,1000,predicted,Mean
P22106,314.55340562577896,10,554,319.80172119,4.07,319.75,-5312.126016181894,1000,predicted,Exp
P0A8M0,315.383778457496,10,466,331.18017656,4.07,332.32142857,-4585.878265649786,1000,predicted,Exp
P0A790,316.66789678249995,10,126,326.3973410730928,7.588735,,-3416.630115403228,1000,predicted,Mean
P00509,316.026628728928,10,396,335.41051808,4.07,338.58333333,-4757.691177402478,1000,predicted,Exp
P0AC38,313.693325969849,10,478,325.79828389,4.07,327.65,-3809.664175080866,1000,predicted,Exp
P0A786,308.784792975424,10,311,332.00798464,4.07,338.25,-4151.899337056597,1000,experimental,Exp
P0A7F3,322.4118996410825,10,153,337.10406394,4.07,338.81666667,-4868.785396757956,1000,BullShit,Exp
P00963,311.9143224116255,10,330,320.134471224532,4.07,,-4037.572771163837,1000,predicted,Exp
P21889,315.913653033236,10,590,332.86713796,4.07,333.08333333,-4316.383088069605,1000,predicted,Exp
P0A9Q9,314.468474172252,10,367,332.63352172,4.07,333.05,-4449.749131014201,1000,predicted,Exp
P68066,318.59661778128,10,127,333.2161138719219,7.588735,,-3714.983654655382,1000,BullShit,Mean
P37749,314.66847128889964,10,330,320.082487428294,4.07,,-2634.1037649999653,1000,BullShit,Exp
P00722,315.2960967825,10,1024,327.243369927666,7.588735,,-2932.808385047629,1000,predicted,Mean
P75949,313.8902115991696,10,341,328.608808020279,4.07,,-4114.952849709195,1000,predicted,Exp
P0A6R0,312.699152966572,10,317,318.26573692,4.07,317.95,-5220.238977546338,1000,experimental,Exp
P17445,313.1508506734817,10,490,326.25490504133,4.07,,-430.9923495875969,1000,predicted,Exp
P0AG24,312.49633883327766,10,702,324.171136049913,4.07,,-2540.691739501396,1000,predicted,Exp
P0AE76,315.98199678249995,10,181,327.0048031316712,7.588735,,-3931.898472016684,1000,predicted,Mean
P0A9Q7,317.72908865297603,10,891,338.64693936,4.07,341.5,-3825.156555131459,1000,predicted,Exp
P00561,309.4858914903849,10,820,321.13787485,4.07,323.55,-4263.295463886161,1000,predicted,Exp
P00562,308.848286073317,10,810,316.92423137,4.07,317.95,-4193.371627237451,1000,predicted,Exp
P0A9J8,307.723288897813,10,386,315.52627793,4.07,316.75,-3781.202563776782,1000,predicted,Exp
P0AES0,315.281379742831,10,619,326.48677091,4.07,327.7,-4089.021300336883,1000,experimental,Exp
P76108,322.4006844649804,10,381,337.07941078,4.07,338.9,-5770.844726322547,1000,BullShit,Exp
P77398,313.9242967825,10,660,325.7475997618699,7.588735,,-5592.0617942232775,1000,predicted,Mean
P31119,313.6809564649641,10,719,330.126302021535,4.07,,-4839.225190069875,1000,predicted,Exp
P24186,314.931552421029,10,288,334.10782369,4.07,338.95,-3371.42845085512,1000,predicted,Exp
P0ACC7,311.352061046282,10,456,318.34440002,4.07,320.15,-4469.709093951638,1000,predicted,Exp
P76658,310.4133581845223,10,477,324.090650062153,4.07,,-2857.6746664640395,1000,predicted,Exp
P77455,311.8665967825,10,681,328.17331176573504,7.588735,,-3341.535647664827,1000,predicted,Mean
P09546,306.1230079656002,10,1320,323.533661144859,4.07,,-5150.555796352213,1000,experimental,Exp
P00904,312.5524967825,10,531,324.04665950161063,7.588735,,-3263.508183279825,1000,predicted,Mean
P15639,313.083482749676,10,529,323.85672636,4.07,325.15,-4200.086333877834,1000,predicted,Exp
P0AG40,311.50661689447867,10,313,327.571257225338,4.07,,-3678.775084733695,1000,predicted,Exp
P28629,315.98199678249995,10,755,329.48129725288146,7.588735,,-3447.178387282833,1000,experimental,Mean
