,Topt,Topt_std,Length,Tm,Tm_std,T90,dCpt,dCpt_std,topt_source,TmTag
P25534,317.716556284,10,392,327.8665160733695,7.588735,,-3911.5624466303198,1000,BullShit,Mean
P0AFG3,312.63060932831996,10,933,324.50895304364246,4.07,321.95,-4246.305438766646,1000,predicted,Exp
P17109,308.43011759926,10,556,316.94898417,4.07,318.95,-4592.799611508788,1000,predicted,Exp
P37355,316.03371634999996,10,252,338.30708390183673,7.588735,,-5019.21301598226,1000,predicted,Mean
P37353,313.86771635,10,451,322.4055364275898,7.588735,,-3383.366113493314,1000,predicted,Mean
P22255,314.59986300528004,10,246,331.94408483890436,4.07,331.35,-4537.895245020933,1000,predicted,Exp
P0A7J0,314.4799405121137,10,217,325.4981235956503,4.07,,-3420.009449531902,1000,experimental,Exp
P77397,315.3117163499999,10,554,340.3711856393687,7.588735,,-5160.086591022198,1000,predicted,Mean
P77589,317.716556284,10,403,323.8445772641664,7.588735,,-5346.2303505675,1000,BullShit,Mean
P0AFQ5,317.716556284,10,128,318.8564069732584,7.588735,,-3864.851693340561,1000,BullShit,Mean
P05194,313.95621853681996,10,252,330.1389407242048,4.07,329.95,-2395.075052389822,1000,predicted,Exp
P07639,310.1470325993074,10,362,325.9299952938595,4.07,,-4203.841972936738,1000,predicted,Exp
P75728,317.3490937678505,10,391,325.18198915545287,4.07,,-3584.2728501844167,1000,BullShit,Exp
P0ABZ4,312.74672689632,10,188,332.5284700917934,4.07,330.95,-4759.664912787153,1000,predicted,Exp
P0AC75,313.4904271831704,10,425,328.6328579292445,4.07,,-4050.1006766915193,1000,predicted,Exp
P04951,315.73855717251996,10,248,324.4672024299309,4.07,331.75,-2215.071575396516,1000,predicted,Exp
P0A6Q6,321.6345399248764,10,151,339.6509709021311,4.07,,-3881.4725060288433,1000,predicted,Exp
P76083,312.42371634999995,10,475,323.936248225556,7.588735,,-3837.028077939032,1000,predicted,Mean
P0A6Q3,317.8037709410999,10,172,342.0649729202689,4.07,343.81666667,-4039.574768570048,1000,predicted,Exp
P0A6A6,313.14571635,10,466,330.1265482106047,7.588735,,-3319.5445035743023,1000,predicted,Mean
P30126,313.8875025510208,10,201,322.05921841734806,4.07,,-4068.7324846589804,1000,predicted,Exp
P30125,313.763302524,10,363,330.0815758509929,4.07,342.05,-4765.537166534652,1000,predicted,Exp
P37678,315.3117163499999,10,220,328.4973617824202,7.588735,,-3672.666431310571,1000,predicted,Mean
P39304,313.86771635,10,216,333.28307102342745,7.588735,,-3732.965527375631,1000,predicted,Mean
P21151,312.42371634999995,10,387,326.7580494209295,7.588735,,-5562.897969897059,1000,predicted,Mean
P76503,312.42371634999995,10,436,319.84210838462656,7.588735,,-4325.245438026347,1000,predicted,Mean
P31142,315.8210496443,10,281,330.19146931223514,4.07,329.81666667,-4641.451771764684,1000,predicted,Exp
P31057,321.6638975206638,10,264,351.8603353119626,4.07,,-3373.516806980975,1000,predicted,Exp
P0AAB4,318.8911548427146,10,497,345.70491870978583,4.07,,-3339.7027265063743,1000,predicted,Exp
Q46890,312.42371634999995,10,212,323.0829584561775,7.588735,,-5811.07461260819,1000,predicted,Mean
P0A953,312.32901953268,10,406,320.6494797720402,4.07,323.05,-2648.903466546958,1000,predicted,Exp
P0AAI5,317.33733668085995,10,413,338.91960884370343,4.07,341.77857143,-4945.371187931034,1000,predicted,Exp
P0AEK2,313.45587259450275,10,244,327.0121800519618,4.07,,-3182.414716656499,1000,predicted,Exp
P0C7L2,313.86771635,10,401,330.90523731755735,7.588735,,-3025.197843786427,1000,predicted,Mean
P0CI31,312.42371634999995,10,270,337.2846300590506,7.588735,,-4428.187543267681,1000,predicted,Mean
P0ABR5,315.3117163499999,10,453,329.97904358965803,7.588735,,-3904.0290007367175,1000,predicted,Mean
P0ABW0,316.75571635,10,106,346.0756489985274,7.588735,,-3661.010769483825,1000,predicted,Mean
P77650,313.14571635,10,400,323.42429837776655,7.588735,,-5106.305976485613,1000,predicted,Mean
Q47140,315.3117163499999,10,172,328.96810889149964,7.588735,,-5200.055822418459,1000,predicted,Mean
P0A6D3,312.82554656952,10,427,320.9210657895642,4.07,329.95,-3260.799777833978,1000,predicted,Exp
P0A9V8,311.70171634999997,10,298,330.82579575322666,7.588735,,-5576.622775232676,1000,predicted,Mean
P37623,312.42371634999995,10,195,332.1022168302121,7.588735,,-3559.8714463811352,1000,predicted,Mean
P15977,313.58055111930963,10,694,325.0326772128899,4.07,,-1914.4926517249269,1000,predicted,Exp
P22256,318.47393580275997,10,426,340.2427823481143,4.07,344.68333333,-2546.3542193121893,1000,predicted,Exp
P50457,312.584623002,10,421,320.29038765063,4.07,322.55,-3756.1584034298853,1000,predicted,Exp
P62615,310.24875910880513,10,283,328.9204887507364,4.07,,-4114.045395527898,1000,predicted,Exp
P51020,313.86771635,10,337,333.22209997986283,7.588735,,-3293.377383757421,1000,predicted,Mean
P62620,309.26460680202,10,372,317.35362159,4.07,327.95,-2711.9233130205394,1000,predicted,Exp
P62623,315.1818942982647,10,316,329.16825770578157,4.07,,-4632.131471995798,1000,predicted,Exp
P04036,317.95256975443993,10,273,341.01932640186783,4.07,346.35,-4308.877918629608,1000,predicted,Exp
P0A6L2,315.86123057206,10,292,342.5614973847271,4.07,341.55,-6047.916758022922,1000,predicted,Exp
P0AGK1,317.716556284,10,290,334.8349135913112,7.588735,,-3717.837373853792,1000,BullShit,Mean
P19624,312.631513823375,10,329,327.2912609999781,4.07,,-4697.861927398156,1000,predicted,Exp
P76491,313.3149346910802,10,199,331.0375431170483,4.07,,-3998.59518300178,1000,predicted,Exp
P0AF12,312.75507874190004,10,232,329.7647817769453,4.07,329.88333333,-5118.851016600056,1000,predicted,Exp
P0A840,312.3209815299696,10,253,329.859995955586,4.07,,-4029.8139989524284,1000,predicted,Exp
P0AEZ1,312.42371634999995,10,296,320.0496646542155,7.588735,,-4892.013765914041,1000,predicted,Mean
P0AC28,317.47771635000004,10,182,333.92427143687615,7.588735,,-4579.911599708792,1000,predicted,Mean
P23522,312.93299161107336,10,256,330.8707849870477,4.07,,-4583.789947665939,1000,predicted,Exp
P0A9P9,313.14571635,10,254,332.3965431929196,7.588735,,-3519.570534743245,1000,predicted,Mean
P25665,311.07620785274,10,753,320.68730314715486,4.07,322.53,-2950.42919814511,1000,predicted,Exp
P61714,316.03371634999996,10,156,345.9294818438002,7.588735,,-3548.644002915453,1000,predicted,Mean
P65870,316.75571635,10,121,323.12010201471213,7.588735,,-3025.957002671631,1000,predicted,Mean
Q46829,316.98703156596,10,479,325.34260090041664,4.07,328.15,-5084.457157429205,1000,predicted,Exp
P17411,314.58971635,10,450,339.364040778692,7.588735,,-4134.5593282793725,1000,experimental,Mean
P00350,315.93966554945996,10,468,327.07477323900565,4.07,332.2125,-4634.119580257383,1000,predicted,Exp
P52697,316.9018020557,10,331,333.6790164686104,4.07,330.75,-3260.8408366792223,1000,predicted,Exp
P77756,316.2220777779716,10,231,325.90888233064265,4.07,,-2829.035321821736,1000,predicted,Exp
P12998,314.58971635,10,384,327.4772018907208,7.588735,,-4496.360613822931,1000,predicted,Mean
P08337,319.71284953952,10,129,331.4534085792522,4.07,332.35,-4416.290509191176,1000,predicted,Exp
P30860,319.03261234651353,10,243,329.41436259999915,4.07,333.81666667,-4215.248827752377,1000,BullShit,Exp
P45799,317.584650067768,10,186,327.82332145505137,4.07,329.35,-4701.158917036569,1000,BullShit,Exp
P67910,316.9055087002586,10,310,327.12300609308073,4.07,,-5156.594221604634,1000,predicted,Exp
P37692,317.0577052895397,10,348,323.2261997885815,4.07,,-5019.82183529043,1000,BullShit,Exp
Q93K97,313.8042063663353,10,209,331.51162775520197,4.07,,-4750.119567438099,1000,predicted,Exp
P0AE12,318.3600593923558,10,484,337.36143214652833,4.07,,-4193.088149758946,1000,predicted,Exp
P60757,311.44191685612,10,299,319.99142754,4.07,320.95,-4879.890449158258,1000,predicted,Exp
P0A6E6,319.06017287825995,10,139,334.9343713821767,4.07,336.15,-4985.081658084598,1000,predicted,Exp
P0ABA6,321.3443736964,10,287,334.9359524599629,4.07,338.68333333,-3150.509577886559,1000,BullShit,Exp
P0ABC0,317.716556284,10,126,326.43573850576746,7.588735,,-3533.7518444533025,1000,BullShit,Mean
P0AB98,320.9093906061407,10,271,337.32483968836056,4.07,,-3818.8456320628347,1000,BullShit,Exp
P0ABB0,315.70837251948,10,513,339.09652323807484,4.07,338.81666667,-4152.129437675334,1000,predicted,Exp
P0ABA0,317.97039500721996,10,156,334.1254670898911,4.07,339.75,-3148.1771664409443,1000,predicted,Exp
P0ABB4,317.37589954042,10,460,338.500891920786,4.07,340.01666667,-1942.9984629944333,1000,predicted,Exp
P68699,319.64371635,10,79,333.09403695898897,7.588735,,-5012.444283704722,1000,predicted,Mean
P0ABA4,316.0876291076086,10,177,330.3850430432138,4.07,,-3934.654197038725,1000,predicted,Exp
P06999,309.71472299263996,10,309,321.8766774671496,4.07,322.75,-5274.5631576110445,1000,predicted,Exp
P0A796,315.81125667392,10,320,331.0905801446636,4.07,337.25,-2426.5974699036296,1000,predicted,Exp
P13000,315.3117163499999,10,225,329.98632378863516,7.588735,,-4877.619481897206,1000,predicted,Mean
P60752,312.2201481734394,10,582,327.2853511586186,4.07,,-3854.021252076948,1000,predicted,Exp
P77580,313.86771635,10,316,341.88580234628034,7.588735,,-3669.4576361124514,1000,predicted,Mean
P76458,316.03371634999996,10,220,327.84075723001865,7.588735,,-2931.1519539903156,1000,predicted,Mean
P76459,313.86771635,10,216,318.53250661769187,7.588735,,-4355.2096647806875,1000,predicted,Mean
P0A6A3,309.26343369822,10,400,314.75227949,4.07,320.95,-2855.8031607572666,1000,predicted,Exp
P00893,313.86771635,10,574,323.0298580132318,7.588735,,-4216.219669313674,1000,predicted,Mean
P00894,312.42371634999995,10,163,318.55816573868424,7.588735,,-2254.1549898724397,1000,predicted,Mean
P08142,313.86771635,10,562,333.0914483660715,7.588735,,-4698.809670538447,1000,predicted,Mean
P0ADF8,316.69945166584887,10,96,325.64717374367115,4.07,,-2139.741745560495,1000,predicted,Exp
P76461,313.86771635,10,394,333.8459124217426,7.588735,,-3986.568204625566,1000,predicted,Mean
P0A9Q5,314.27217997566515,10,304,335.37378627862864,4.07,,-3969.5754476047,1000,predicted,Exp
P0ABD5,315.60159475386166,10,319,330.26575876170153,4.07,,-3419.9670716846663,1000,predicted,Exp
P27550,312.61836945814,10,652,320.3403664916065,4.07,322.9,-3892.798402127175,1000,predicted,Exp
P0A6C8,313.86771635,10,258,331.5274675738407,7.588735,,-4638.178091906051,1000,predicted,Mean
P23908,309.7228782817,10,383,319.00208015,4.07,319.95,-2702.481129335828,1000,predicted,Exp
P18335,311.37882451148,10,406,319.76447666,4.07,321.8,-4743.845216328655,1000,predicted,Exp
P25516,311.32523521260003,10,891,321.76212300321487,4.07,330.43,-5562.401746974789,1000,predicted,Exp
P36683,310.43010886727996,10,865,318.94895276,4.07,320.475,-4993.948677183107,1000,predicted,Exp
P0A6A8,313.31321878394,10,78,316.33424023,4.07,329.35,-4968.944620913577,1000,predicted,Exp
P21515,313.86771635,10,193,339.28305931253715,7.588735,,-4972.793766921253,1000,predicted,Mean
P0A8Z3,317.8309238904513,10,134,328.6726418380566,4.07,,-2900.4373163973896,1000,predicted,Exp
P0AGG2,305.73532525392,10,286,327.4297429948551,4.07,328.35,-4229.448231077306,1000,experimental,Exp
P0A722,311.27403206654,10,262,331.3862497475358,4.07,334.81666667,-3073.8613765992686,1000,experimental,Exp
Q47146,310.38139381280945,10,814,325.3974051124346,4.07,,-3034.1833354715895,1000,predicted,Exp
P0AB65,317.4353778336044,10,92,329.3715165374622,4.07,,-4520.244390589254,1000,predicted,Exp
P31441,313.1916893659029,10,588,334.1949000572988,4.07,,-2147.4041148937604,1000,predicted,Exp
P31466,318.76564776478295,10,445,331.2651449532273,4.07,,-4214.86091625835,1000,BullShit,Exp
P69503,314.55745306278,10,183,329.1412706710765,4.07,329.75,-3724.692765516399,1000,predicted,Exp
P22333,312.00585662781816,10,333,321.2745579112472,4.07,,-3670.081476590179,1000,predicted,Exp
P52086,316.75571635,10,203,346.8650699121697,7.588735,,-4679.250321127452,1000,predicted,Mean
P36561,315.3868313372,10,247,337.35929485285556,4.07,335.95,-5301.449436042647,1000,predicted,Exp
P12995,312.42371634999995,10,429,326.3506180881405,7.588735,,-3023.1235941790464,1000,predicted,Mean
P00936,321.80971635000003,10,848,330.3553957349386,7.588735,,-3843.0538860434444,1000,experimental,Mean
P69441,313.85947513474,10,214,315.70206883,4.07,318.3,-3687.8791186369535,1000,predicted,Exp
P0AB89,304.62015112498,10,456,318.2737179667644,4.07,322.55,-4710.5850592466295,1000,experimental,Exp
P0A7D4,313.17071847362,10,432,321.08835423987813,4.07,322.6,-2619.6419673205437,1000,predicted,Exp
P0A6J1,313.14571635,10,201,336.3850701562587,7.588735,,-2924.5927894074857,1000,predicted,Mean
P0A830,319.7374507109884,10,428,335.9160904416586,4.07,,-6213.966220353929,1000,BullShit,Exp
P13035,314.27173918342106,10,501,328.74924522332776,4.07,,-4782.418675993108,1000,predicted,Exp
P60651,320.4139018939026,10,306,349.8574650322812,4.07,,-3944.341338183668,1000,predicted,Exp
P0A6B4,317.7722492527948,10,359,325.8502217632522,4.07,,-3070.0463909761493,1000,predicted,Exp
P29012,313.9152014154199,10,356,329.06347499949555,4.07,331.75,-4993.00243256293,1000,predicted,Exp
P00957,312.77259974471997,10,876,333.1686481042043,4.07,332.21,-2939.7224274433374,1000,predicted,Exp
P39451,320.38691418117673,10,336,337.023495133276,4.07,,-3767.7705090418735,1000,predicted,Exp
P37685,318.39919846587264,10,512,328.7389181296938,4.07,,-3557.2385859594638,1000,BullShit,Exp
P0A9C3,313.44915550689996,10,346,319.42034355,4.07,321.75,-2800.801907051722,1000,predicted,Exp
P75804,317.716556284,10,371,325.8433898786853,7.588735,,-6003.720184003513,1000,BullShit,Mean
P0AAI1,317.716556284,10,255,341.2787043685749,7.588735,,-3410.6115643414546,1000,BullShit,Mean
P00634,315.5141466092,10,471,330.5064254911085,4.07,336.15,-5099.498473148323,1000,predicted,Exp
P80645,312.42371634999995,10,381,316.2776931676709,7.588735,,-3607.227843703827,1000,predicted,Mean
P77425,306.64771635,10,411,329.2368240105041,7.588735,,-3849.4027677933614,1000,experimental,Mean
P77671,313.14571635,10,453,339.0682034900842,7.588735,,-3449.522106731479,1000,predicted,Mean
P06720,314.94672259794004,10,451,320.4128425755201,4.07,326.15,-6933.716519119547,1000,predicted,Exp
P0AEX3,322.51430968622276,10,432,338.24013092376276,4.07,,-5773.095708406279,1000,BullShit,Exp
P37610,314.29429716963995,10,283,331.82271179432604,4.07,331.35,-3265.641074103384,1000,predicted,Exp
P42604,313.14571635,10,495,324.83622992636015,7.588735,,-4678.253254097265,1000,predicted,Mean
P0A6L7,313.14571635,10,483,329.5516279732582,7.588735,,-4180.66018023697,1000,predicted,Mean
P0AG16,313.6159156272,10,505,320.0494083325728,4.07,324.55,-2123.089940320231,1000,predicted,Exp
P0A6C5,313.14571635,10,443,324.86967818650106,7.588735,,-3802.4496939329965,1000,predicted,Mean
P28305,311.19368104337156,10,269,328.9774937413039,4.07,,-4256.47261441075,1000,predicted,Exp
P00903,311.19011175242,10,187,326.9339613086381,4.07,328.15,-4876.972535057914,1000,predicted,Exp
P05041,311.5518570401007,10,453,326.0050860657126,4.07,,-3556.878449535648,1000,predicted,Exp
P27248,311.22422361791996,10,364,319.7246379249639,4.07,323.35,-2824.0237527970994,1000,predicted,Exp
P04825,312.03685920116,10,870,321.7935350218376,4.07,327.39,-2881.3861203790143,1000,predicted,Exp
P69681,317.716556284,10,428,324.84232735892687,7.588735,,-4681.104364357523,1000,BullShit,Mean
P0ABN9,317.716556284,10,446,335.6961479370081,7.588735,,-3776.622950625074,1000,BullShit,Mean
P0ABP3,317.96421984668154,10,461,329.9617482930866,4.07,,-3030.744334591105,1000,BullShit,Exp
P18776,320.86429311640893,10,205,334.8042470729896,4.07,,-3303.623528635022,1000,BullShit,Exp
P18777,317.716556284,10,287,345.56945776457763,7.588735,,-3320.9790077613484,1000,BullShit,Mean
P76173,317.716556284,10,284,327.97337360166824,7.588735,,-5417.63911889011,1000,BullShit,Mean
P0A996,320.44401443973163,10,396,336.0097398681221,4.07,,-4215.674920941181,1000,BullShit,Exp
P0A9C0,310.83453977536686,10,542,326.9860961836745,4.07,,-3582.3040347648334,1000,predicted,Exp
P13033,314.90840675532246,10,419,324.4554726303295,4.07,,-5205.13595387528,1000,predicted,Exp
Q46877,317.716556284,10,479,329.13973197737744,7.588735,,-2426.981229486581,1000,BullShit,Mean
P0A9N8,317.716556284,10,154,323.04871867283714,7.588735,,-3848.1993111807956,1000,BullShit,Mean
P28903,313.0423781558668,10,712,322.51430941913475,4.07,,-4426.633178608971,1000,predicted,Exp
P77570,312.42371634999995,10,369,331.8569043581257,7.588735,,-4430.037294344785,1000,predicted,Mean
P0AE16,317.716556284,10,491,330.6245959925746,7.588735,,-5738.352245677942,1000,BullShit,Mean
P00895,309.9008660998,10,520,319.6423241,4.07,321.15,-1697.5635539675818,1000,predicted,Exp
P0A6G5,313.86771635,10,183,326.5824435498669,7.588735,,-2677.0885122661266,1000,predicted,Mean
P23930,317.77752363509126,10,512,328.9044078691777,4.07,,-2021.3070362366811,1000,BullShit,Exp
P60844,317.716556284,10,231,332.5972334494007,7.588735,,-3892.0421753516753,1000,BullShit,Mean
P17115,310.8551561843,10,321,323.87932204123246,4.07,332.95,-4022.8847649070317,1000,predicted,Exp
P45395,311.06905670682,10,328,330.519985844675,4.07,329.55,-5222.0892265844195,1000,predicted,Exp
P0AAF3,313.14571635,10,504,329.35440090845435,7.588735,,-4439.819209499148,1000,predicted,Mean
P0AE24,317.716556284,10,472,327.9135189945512,7.588735,,-3959.8609556508713,1000,BullShit,Mean
P0AE30,317.716556284,10,222,339.16862193094954,7.588735,,-4384.802762659189,1000,BullShit,Mean
P0AE34,317.2653890192288,10,238,330.63237024430475,4.07,,-2168.9301790219542,1000,BullShit,Exp
P0AE37,312.42371634999995,10,344,327.0757388568262,7.588735,,-6170.687897653039,1000,predicted,Mean
P11667,317.716556284,10,211,330.581268147607,7.588735,,-1670.4192666943377,1000,BullShit,Mean
P0AAF6,316.65071108785963,10,242,325.38137385848347,4.07,,-5006.583479350076,1000,BullShit,Exp
P11875,312.52959632418,10,577,322.5112906590815,4.07,323.48333333,-3058.6792306610873,1000,predicted,Exp
P60061,317.716556284,10,445,323.3783675809329,7.588735,,-3455.163112738139,1000,BullShit,Mean
P11447,316.29177835063996,10,457,333.9176389204294,4.07,333.31666667,-4568.639925629556,1000,predicted,Exp
P0A6E4,313.5886150971,10,447,317.32487445,4.07,318.25,-2469.4333612482897,1000,predicted,Exp
P46136,317.716556284,10,293,327.95302835115757,7.588735,,-3089.9262515601795,1000,BullShit,Mean
P15993,317.716556284,10,457,329.2846710099974,7.588735,,-6213.8080641381985,1000,BullShit,Mean
P04693,311.9204180697784,10,397,323.5423964947413,4.07,,-5063.558579453599,1000,predicted,Exp
P0AB96,316.03371634999996,10,141,344.8343147179185,7.588735,,-2682.1577696263935,1000,predicted,Mean
P0AB93,317.716556284,10,429,324.95117924191743,7.588735,,-4753.207564159415,1000,BullShit,Mean
P77567,314.58971635,10,281,335.70205003434427,7.588735,,-4030.3823383413187,1000,predicted,Mean
P39301,315.3117163499999,10,465,323.07849437340496,7.588735,,-3446.8024146732523,1000,predicted,Mean
P69820,317.716556284,10,154,323.3655035816035,7.588735,,-3353.5339271575413,1000,BullShit,Mean
P69822,313.86771635,10,101,324.7023730839013,7.588735,,-4599.145852905947,1000,predicted,Mean
P22106,314.27717849081995,10,554,319.80172119,4.07,319.75,-4107.770735031821,1000,predicted,Exp
P0A8M0,314.55238908368,10,466,328.9089068730215,4.07,332.32142857,-5451.780823681514,1000,predicted,Exp
P0A790,316.03371634999996,10,126,318.8335965240905,7.588735,,-2650.7083061016915,1000,predicted,Mean
P00509,315.00642402624,10,396,337.7950297807945,4.07,338.58333333,-3191.974475809537,1000,predicted,Exp
P0AC38,313.05622292142,10,478,323.9898982348128,4.07,327.65,-2954.4744323322284,1000,predicted,Exp
P0A786,307.56251972992,10,311,334.0385654266663,4.07,338.25,-5850.124266778493,1000,experimental,Exp
P0A7F3,321.1343201368288,10,153,339.43222687702064,4.07,338.81666667,-4934.197863787369,1000,BullShit,Exp
P00963,311.4816830004199,10,330,317.62033459500543,4.07,,-3269.5141333045526,1000,predicted,Exp
P21889,315.02136435287997,10,590,332.77306546860086,4.07,333.08333333,-1754.8969350192497,1000,predicted,Exp
P0A9Q9,313.51241903816,10,367,331.79794036138463,4.07,333.05,-3632.0265534599275,1000,predicted,Exp
P68066,317.716556284,10,127,318.1391879492779,7.588735,,-3733.5390210976357,1000,BullShit,Mean
P37749,314.19768727677837,10,330,322.2759201080443,4.07,,-3175.824549417236,1000,BullShit,Exp
P00722,314.58971635,10,1024,344.3832128064547,7.588735,,-4161.494078493879,1000,predicted,Mean
P75949,313.11554862963754,10,341,331.2413771633478,4.07,,-4354.450639270565,1000,predicted,Exp
P0A6R0,312.40617486376,10,317,318.26573692,4.07,317.95,-2745.3264635165133,1000,experimental,Exp
P17445,312.4611636014897,10,490,323.80196031871515,4.07,,-5374.315886316206,1000,predicted,Exp
P0AG24,311.8818758218758,10,702,319.82456208046034,4.07,,-3936.934515962091,1000,predicted,Exp
P0AE76,315.3117163499999,10,181,332.44755201370117,7.588735,,-4944.822665496049,1000,predicted,Mean
P0A9Q7,316.62814914208,10,891,336.20535872584503,4.07,341.5,-7074.522536596041,1000,predicted,Exp
P00561,308.87262920829994,10,820,326.00058917200874,4.07,323.55,-3603.2434919727816,1000,predicted,Exp
P00562,308.42323632086,10,810,316.92423137,4.07,317.95,-4047.187545516786,1000,predicted,Exp
P0A9J8,307.31260526454,10,386,315.52627793,4.07,316.75,-4167.103557587144,1000,predicted,Exp
P0AES0,314.69162231298003,10,619,325.56309172653755,4.07,327.7,-4702.820455732635,1000,experimental,Exp
P76108,321.12427348106564,10,381,337.58135018206616,4.07,338.9,-4324.68457366847,1000,BullShit,Exp
P77398,313.14571635,10,660,317.89090404665575,7.588735,,-3835.1167268133854,1000,predicted,Mean
P31119,312.8154119619867,10,719,330.9402178296552,4.07,,-3630.6007523300855,1000,predicted,Exp
P24186,313.92227498581997,10,288,333.12765874282167,4.07,338.95,-3969.133466423394,1000,predicted,Exp
P0ACC7,310.98404320556,10,456,318.34440002,4.07,320.15,-3109.0305868051196,1000,predicted,Exp
P76658,309.69350071727854,10,477,323.83920938943294,4.07,,-4611.134372845632,1000,predicted,Exp
P77455,310.97971635,10,681,339.4067670368293,7.588735,,-4150.466261737912,1000,predicted,Mean
P09546,305.2066577982708,10,1320,321.10183785443064,4.07,,-5546.783311336041,1000,experimental,Exp
