,Topt,Topt_std,Length,Tm,Tm_std,T90,dCpt,dCpt_std,topt_source,TmTag
P17109,308.5873519868565,10,556,316.94898417,4.07,318.95,-3613.4898468590923,1000,predicted,Exp
P37355,316.2678201972707,10,252,328.717325,7.588735,,-4175.543253732272,1000,predicted,Mean
P37353,314.14179848319714,10,451,328.717325,7.588735,,-4819.202369316674,1000,predicted,Mean
P22255,314.86110542912274,10,246,328.75382376,4.07,331.35,-1917.934052112349,1000,predicted,Exp
P0A7J0,314.6874987853003,10,217,325.725325583143,4.07,,-5085.888540585032,1000,experimental,Exp
P77397,315.55914629257944,10,554,328.717325,7.588735,,-2897.34693751904,1000,predicted,Mean
P77589,319.16324197333086,10,403,328.717325,7.588735,,-1845.179986096609,1000,BullShit,Mean
P0AFQ5,319.16324197333086,10,128,328.717325,7.588735,,-2544.2727640176363,1000,BullShit,Mean
P05194,314.2345430749689,10,252,329.03567819,4.07,329.95,-4360.990706856699,1000,predicted,Exp
P07639,310.43450392300656,10,362,325.722059709739,4.07,,-4211.200639617314,1000,predicted,Exp
P75728,318.7255225604471,10,391,327.815620749535,4.07,,-4020.790027376897,1000,BullShit,Exp
P0ABZ4,313.0629449227462,10,188,329.87923344,4.07,330.95,-3625.102875911024,1000,predicted,Exp
P0AC75,313.7943593304417,10,425,329.957292025793,4.07,,-5581.926548634676,1000,predicted,Exp
P04951,315.95851238910586,10,248,327.65560134,4.07,331.75,-2171.743374908019,1000,predicted,Exp
P0A6Q6,321.993315796752,10,151,341.072805485167,4.07,,-3337.058397244261,1000,predicted,Exp
P76083,312.7244506738146,10,475,328.717325,7.588735,,-2993.161195795741,1000,predicted,Mean
P0A6Q3,318.21859459700505,10,172,340.27867245,4.07,343.81666667,-4881.570981897879,1000,predicted,Exp
P0A6A6,313.43312457850584,10,466,328.717325,7.588735,,-2643.585709884751,1000,predicted,Mean
P30126,314.1145975528935,10,201,326.191376082809,4.07,,-2599.5304901491936,1000,predicted,Exp
P30125,314.08031511299555,10,363,330.938858,4.07,342.05,-4063.8215951671864,1000,predicted,Exp
P37678,315.55914629257944,10,220,328.717325,7.588735,,-4463.224035026385,1000,predicted,Mean
P39304,314.14179848319714,10,216,328.717325,7.588735,,-4458.525772445158,1000,predicted,Mean
P21151,312.7244506738146,10,387,328.717325,7.588735,,-5158.168789176589,1000,predicted,Mean
P76503,312.7244506738146,10,436,328.717325,7.588735,,-2445.927254365096,1000,predicted,Mean
P31142,316.0449591865736,10,281,327.95233685,4.07,329.81666667,-3583.990450921213,1000,predicted,Exp
P31057,322.26375863953047,10,264,354.164019858503,4.07,,-5069.582939684961,1000,predicted,Exp
P0AAB4,319.35810289254124,10,497,344.190125333506,4.07,,-4361.742730718182,1000,predicted,Exp
Q46890,312.7244506738146,10,212,328.717325,7.588735,,-4659.551740896286,1000,predicted,Mean
P0A953,312.48140772433834,10,406,320.58532206,4.07,323.05,-4523.932784451818,1000,predicted,Exp
P0AAI5,317.72980153314194,10,413,338.60085137,4.07,341.77857143,-6003.648404729554,1000,predicted,Exp
P0AEK2,313.6622771577469,10,244,324.638750339938,4.07,,-3651.7870926853075,1000,predicted,Exp
P0C7L2,314.14179848319714,10,401,328.717325,7.588735,,-1576.4983339817268,1000,predicted,Mean
P0CI31,312.7244506738146,10,270,328.717325,7.588735,,-4889.7063118257865,1000,predicted,Mean
P0ABR5,315.55914629257944,10,453,328.717325,7.588735,,-3193.581029257537,1000,predicted,Mean
P0ABW0,316.97649410196186,10,106,328.717325,7.588735,,-3640.391136443737,1000,predicted,Mean
P77650,313.43312457850584,10,400,328.717325,7.588735,,-3210.5751864932163,1000,predicted,Mean
Q47140,315.55914629257944,10,172,328.717325,7.588735,,-3393.5955367650527,1000,predicted,Mean
P0A6D3,313.0496716745781,10,427,324.96851284,4.07,329.95,-6031.637373986903,1000,predicted,Exp
P0A9V8,312.0157767691234,10,298,328.717325,7.588735,,-4756.615219844936,1000,predicted,Mean
P37623,312.7244506738146,10,195,328.717325,7.588735,,-4601.88625304338,1000,predicted,Mean
P15977,313.79293222177887,10,694,325.087234242121,4.07,,-3559.1465120652892,1000,predicted,Exp
P22256,318.9208842098129,10,426,342.68933742,4.07,344.68333333,-3319.2844106241246,1000,predicted,Exp
P50457,312.7492636979513,10,421,321.504759,4.07,322.55,-2721.725724915065,1000,predicted,Exp
P62615,310.54110675322727,10,283,326.087982405774,4.07,,-3445.5433148771854,1000,predicted,Exp
P51020,314.14179848319714,10,337,328.717325,7.588735,,-3110.971820914948,1000,predicted,Mean
P62620,309.41390733113207,10,372,317.35362159,4.07,327.95,-5413.552022508757,1000,predicted,Exp
P62623,315.4231011435973,10,316,328.250339202391,4.07,,-4291.4932474052075,1000,predicted,Exp
P04036,318.37452616994375,10,273,340.81391998,4.07,346.35,-4524.1760326467665,1000,predicted,Exp
P0A6L2,316.2788085895427,10,292,338.48536177,4.07,341.55,-3556.4809654501655,1000,predicted,Exp
P0AGK1,319.16324197333086,10,290,328.717325,7.588735,,-4706.170471971783,1000,BullShit,Mean
P19624,312.8942734480037,10,329,326.867675623651,4.07,,-3660.839349247619,1000,predicted,Exp
P76491,313.61045450138914,10,199,329.326024068634,4.07,,-3754.8318919339113,1000,predicted,Exp
P0AF12,313.0716971190104,10,232,329.90927605,4.07,329.88333333,-6052.061546057537,1000,predicted,Exp
P0A840,312.5688556044602,10,253,325.750652985502,4.07,,-4217.507625247095,1000,predicted,Exp
P0AEZ1,312.7244506738146,10,296,328.717325,7.588735,,-3909.488055817342,1000,predicted,Mean
P0AC28,317.6851680066531,10,182,328.717325,7.588735,,-5249.85382087559,1000,predicted,Mean
P23522,313.21020275272497,10,256,327.952128097386,4.07,,-1347.4073918845893,1000,predicted,Exp
P0A9P9,313.43312457850584,10,254,328.717325,7.588735,,-4613.197613702132,1000,predicted,Mean
P25665,311.26441296082555,10,753,321.27304983,4.07,322.53,-4892.692789091773,1000,predicted,Exp
P61714,316.2678201972707,10,156,328.717325,7.588735,,-3507.9337386042175,1000,predicted,Mean
P65870,316.97649410196186,10,121,328.717325,7.588735,,-4325.290528534945,1000,predicted,Mean
Q46829,317.1709619557113,10,479,326.95227182,4.07,328.15,-3207.903139315329,1000,predicted,Exp
P17411,314.8504723878883,10,450,328.717325,7.588735,,-2510.3322008136606,1000,experimental,Mean
P00350,316.21719661031676,10,468,330.97613507,4.07,332.2125,-3407.6212723814297,1000,predicted,Exp
P52697,317.1295825128324,10,331,329.24281315,4.07,330.75,-2252.299819833921,1000,predicted,Exp
P77756,316.41727524766264,10,231,326.797761791265,4.07,,-3803.7233396161496,1000,predicted,Exp
P12998,314.8504723878883,10,384,328.717325,7.588735,,-2979.0490155848097,1000,predicted,Mean
P08337,319.93157244543136,10,129,331.56312784,4.07,332.35,-5504.1048997779135,1000,predicted,Exp
P30860,320.73092102000453,10,243,331.94675193,4.07,333.81666667,-4594.801817820433,1000,BullShit,Exp
P45799,319.00611598363855,10,186,328.39364465,4.07,329.35,-2775.3861367667078,1000,BullShit,Exp
P67910,317.13346683760204,10,310,329.256146403808,4.07,,-5859.951527999636,1000,predicted,Exp
P37692,318.3784221405625,10,348,327.10059209251,4.07,,-2089.5604777368108,1000,BullShit,Exp
Q93K97,314.07524411070005,10,209,328.48887182135,4.07,,-4931.512745359592,1000,predicted,Exp
P0AE12,318.7056778766891,10,484,337.085465440129,4.07,,-4756.538167804683,1000,predicted,Exp
P60757,311.5997168481103,10,299,319.99142754,4.07,320.95,-3275.0046676302454,1000,predicted,Exp
P0A6E6,319.34348052958075,10,139,334.40961467,4.07,336.15,-3572.147777709247,1000,predicted,Exp
P0ABA6,323.4846789581012,10,287,337.6195075,4.07,338.68333333,-4219.475783470056,1000,BullShit,Exp
P0ABC0,319.16324197333086,10,126,328.717325,7.588735,,-3604.131324515831,1000,BullShit,Mean
P0AB98,322.9665293931393,10,271,336.552116720997,4.07,,-3723.296461301667,1000,BullShit,Exp
P0ABB0,316.1186231953174,10,513,337.93551266,4.07,338.81666667,-4321.442538634955,1000,predicted,Exp
P0ABA0,318.29733469754325,10,156,335.68379499,4.07,339.75,-2153.5622123433554,1000,predicted,Exp
P0ABB4,317.7222773316698,10,460,336.14244439,4.07,340.01666667,-4457.080847384449,1000,predicted,Exp
P68699,319.8111897207266,10,79,328.717325,7.588735,,-4473.6560488562645,1000,predicted,Mean
P0ABA4,316.37225288960957,10,177,331.508378084923,4.07,,-3012.7280216514246,1000,predicted,Exp
P06999,309.9335357036407,10,309,321.56986688,4.07,322.75,-4135.045495217982,1000,predicted,Exp
P0A796,316.0826323789712,10,320,330.51423264,4.07,337.25,-2943.5708412615977,1000,predicted,Exp
P13000,315.55914629257944,10,225,328.717325,7.588735,,-4456.554845934488,1000,predicted,Mean
P60752,312.51112433566163,10,582,327.985065372084,4.07,,-5129.055943999529,1000,predicted,Exp
P77580,314.14179848319714,10,316,328.717325,7.588735,,-3376.693313315546,1000,predicted,Mean
P76458,316.2678201972707,10,220,328.717325,7.588735,,-4377.037807083882,1000,predicted,Mean
P76459,314.14179848319714,10,216,328.717325,7.588735,,-5906.732613889241,1000,predicted,Mean
P0A6A3,309.3647423992679,10,400,314.75227949,4.07,320.95,-3443.803323731863,1000,predicted,Exp
P00893,314.14179848319714,10,574,328.717325,7.588735,,-3856.0497611201768,1000,predicted,Mean
P00894,312.7244506738146,10,163,328.717325,7.588735,,-4200.1585099206895,1000,predicted,Mean
P08142,314.14179848319714,10,562,328.717325,7.588735,,-5548.068379765237,1000,predicted,Mean
P0ADF8,316.86959674208305,10,96,325.917811747658,4.07,,-4273.304379687008,1000,predicted,Exp
P76461,314.14179848319714,10,394,328.717325,7.588735,,-2743.5222638146915,1000,predicted,Mean
P0A9Q5,314.61358590790303,10,304,332.76935243045,4.07,,-4680.430960750769,1000,predicted,Exp
P0ABD5,315.9108557847383,10,319,332.357175373603,4.07,,-5861.163239963179,1000,predicted,Exp
P27550,312.7846278105332,10,652,321.62614913,4.07,322.9,-4300.230842157247,1000,predicted,Exp
P0A6C8,314.14179848319714,10,258,328.717325,7.588735,,-4579.161019777585,1000,predicted,Mean
P23908,309.89414632669525,10,383,319.00208015,4.07,319.95,-4334.50956873937,1000,predicted,Exp
P18335,311.533600134413,10,406,319.76447666,4.07,321.8,-2706.3331369770967,1000,predicted,Exp
P25516,311.52537759526103,10,891,322.1688317,4.07,330.43,-4473.917666948788,1000,predicted,Exp
P36683,310.5873428363038,10,865,318.94895276,4.07,320.475,-4468.094400819915,1000,predicted,Exp
P0A6A8,313.3689783680399,10,78,316.33424023,4.07,329.35,-3494.465943750766,1000,predicted,Exp
P21515,314.14179848319714,10,193,328.717325,7.588735,,-5851.157149356127,1000,predicted,Mean
P0A8Z3,318.10324235522177,10,134,332.584978023206,4.07,,-4367.322158836345,1000,predicted,Exp
P0AGG2,306.0989323304739,10,286,325.43534264,4.07,328.35,-4093.2157276498515,1000,experimental,Exp
P0A722,311.66346237449125,10,262,332.37313693,4.07,334.81666667,-5021.411166107839,1000,experimental,Exp
Q47146,310.6800993806374,10,814,326.565085657588,4.07,,-3662.782031587369,1000,predicted,Exp
P0AB65,317.64079996829804,10,92,328.565028178433,4.07,,-3789.6662312489248,1000,predicted,Exp
P31441,313.52923693289927,10,588,331.47981786296,4.07,,-2807.637669671766,1000,predicted,Exp
P31466,320.41291421702397,10,445,331.291656274006,4.07,,-5897.539891434164,1000,BullShit,Exp
P69503,314.8166625408104,10,183,328.60127001,4.07,329.75,-4161.0761875614435,1000,predicted,Exp
P22333,312.23862500273964,10,333,324.617110172008,4.07,,-4375.6430107521655,1000,predicted,Exp
P52086,316.97649410196186,10,203,328.717325,7.588735,,-2433.477606401831,1000,predicted,Mean
P36561,315.73373315062884,10,247,334.1817674,4.07,335.95,-3158.8891579991114,1000,predicted,Exp
P12995,312.7244506738146,10,429,328.717325,7.588735,,-2786.268885243914,1000,predicted,Mean
P00936,321.9372114348003,10,848,328.717325,7.588735,,-3253.7561273450174,1000,experimental,Mean
P69441,313.8934842472031,10,214,315.70206883,4.07,318.3,-4203.675071840692,1000,predicted,Exp
P0AB89,304.9303016665405,10,456,321.42392491,4.07,322.55,-5686.696114279361,1000,experimental,Exp
P0A7D4,313.31551840988084,10,432,321.01589379,4.07,322.6,-1824.4931747017517,1000,predicted,Exp
P0A6J1,313.43312457850584,10,201,328.717325,7.588735,,-4481.300489086684,1000,predicted,Mean
P0A830,321.5705207656024,10,428,333.676331740745,4.07,,-3856.1153298883614,1000,BullShit,Exp
P13035,314.5651883913846,10,501,330.17064454468,4.07,,-2750.475416092989,1000,predicted,Exp
P60651,320.95384372910803,10,306,349.66763271188,4.07,,-5257.716396131091,1000,predicted,Exp
P0A6B4,317.8979483300112,10,359,324.582551269046,4.07,,-4993.732335165718,1000,predicted,Exp
P29012,314.2394953681003,10,356,331.48525689,4.07,331.75,-3125.091188871009,1000,predicted,Exp
P00957,313.09005800151914,10,876,329.97230124,4.07,332.21,-3366.8826182598805,1000,predicted,Exp
P39451,320.6858843711449,10,336,336.584943097758,4.07,,-6112.969290035231,1000,predicted,Exp
P37685,319.9764017431764,10,512,330.392438324187,4.07,,-2600.206109674535,1000,BullShit,Exp
P0A9C3,313.5593668932838,10,346,319.42034355,4.07,321.75,-4648.297053365447,1000,predicted,Exp
P75804,319.16324197333086,10,371,328.717325,7.588735,,-3632.9673585811806,1000,BullShit,Mean
P0AAI1,319.16324197333086,10,255,328.717325,7.588735,,-4201.441877672752,1000,BullShit,Mean
P00634,315.7712801666265,10,471,329.4454914,4.07,336.15,-3553.7912038188833,1000,predicted,Exp
P80645,312.7244506738146,10,381,328.717325,7.588735,,-4253.57016478587,1000,predicted,Mean
P77425,307.055059436285,10,411,328.717325,7.588735,,-3394.5043098154993,1000,experimental,Mean
P77671,313.43312457850584,10,453,328.717325,7.588735,,-4317.57068394075,1000,predicted,Mean
P06720,315.0807851587041,10,451,322.21015323,4.07,326.15,-3251.861235052537,1000,predicted,Exp
P0AEX3,324.87830054416924,10,432,340.490375162502,4.07,,-4927.257242215455,1000,BullShit,Exp
P37610,314.58882770808674,10,283,330.25178838,4.07,331.35,-4414.281649949248,1000,predicted,Exp
P42604,313.43312457850584,10,495,328.717325,7.588735,,-5107.161366084759,1000,predicted,Mean
P0A6L7,313.43312457850584,10,483,328.717325,7.588735,,-4254.653633755332,1000,predicted,Mean
P0AG16,313.782056353748,10,505,322.6173224,4.07,324.55,-4515.587617278319,1000,predicted,Exp
P0A6C5,313.43312457850584,10,443,328.717325,7.588735,,-3384.0606230636527,1000,predicted,Mean
P28305,311.4833884879757,10,269,326.889859868243,4.07,,-4687.141130408032,1000,predicted,Exp
P00903,311.431712506304,10,187,324.27989839,4.07,328.15,-4200.921977527548,1000,predicted,Exp
P05041,311.81079826945637,10,453,325.581140432017,4.07,,-4530.356942192839,1000,predicted,Exp
P27248,311.41952394972486,10,364,321.80548064,4.07,323.35,-4255.7905332193595,1000,predicted,Exp
P04825,312.2711137028699,10,870,324.72863022,4.07,327.39,-4564.213546208044,1000,predicted,Exp
P69681,319.16324197333086,10,428,328.717325,7.588735,,-4523.334754223355,1000,BullShit,Mean
P0ABN9,319.16324197333086,10,446,328.717325,7.588735,,-4161.236026648584,1000,BullShit,Mean
P0ABP3,319.45825750412735,10,461,329.325058516592,4.07,,-3303.486962391643,1000,BullShit,Exp
P18776,322.91280950101327,10,205,336.441453465864,4.07,,-4156.959825368564,1000,BullShit,Exp
P18777,319.16324197333086,10,287,328.717325,7.588735,,-4697.80008225493,1000,BullShit,Mean
P76173,319.16324197333086,10,284,328.717325,7.588735,,-4705.024804753484,1000,BullShit,Mean
P0A996,322.4121757560249,10,396,335.41014536644,4.07,,-5359.5175981249195,1000,BullShit,Exp
P0A9C0,311.10703156973096,10,542,325.597984803478,4.07,,-3535.4651607060455,1000,predicted,Exp
P13033,315.13650381265865,10,419,327.266571062311,4.07,,-4341.869095238358,1000,predicted,Exp
Q46877,319.16324197333086,10,479,328.717325,7.588735,,-3534.6215494840094,1000,BullShit,Mean
P0A9N8,319.16324197333086,10,154,328.717325,7.588735,,-3690.1323771097505,1000,BullShit,Mean
P28903,313.2289616173163,10,712,323.151360272902,4.07,,-3585.589538997676,1000,predicted,Exp
P77570,312.7244506738146,10,369,328.717325,7.588735,,-5584.747818651553,1000,predicted,Mean
P0AE16,319.16324197333086,10,491,328.717325,7.588735,,-4722.982083427087,1000,BullShit,Mean
P00895,310.08066609669385,10,520,319.6423241,4.07,321.15,-3101.8251533012362,1000,predicted,Exp
P0A6G5,314.14179848319714,10,183,328.717325,7.588735,,-4693.892939138097,1000,predicted,Mean
P23930,319.2358659606817,10,512,328.866930788897,4.07,,-4810.24474733189,1000,BullShit,Exp
P60844,319.16324197333086,10,231,328.717325,7.588735,,-3075.9410401288746,1000,BullShit,Mean
P17115,311.1765718331215,10,321,328.26926685,4.07,332.95,-2780.8501571535216,1000,predicted,Exp
P45395,311.40072580438147,10,328,329.03869319,4.07,329.55,-4348.284857138701,1000,predicted,Exp
P0AAF3,313.43312457850584,10,504,328.717325,7.588735,,-4121.116774880505,1000,predicted,Mean
P0AE24,319.16324197333086,10,472,328.717325,7.588735,,-3721.198647272533,1000,BullShit,Mean
P0AE30,319.16324197333086,10,222,328.717325,7.588735,,-5102.362478130975,1000,BullShit,Mean
P0AE34,318.6258139049733,10,238,327.610220404468,4.07,,-6152.176692515835,1000,BullShit,Exp
P0AE37,312.7244506738146,10,344,328.717325,7.588735,,-2647.845137080928,1000,predicted,Mean
P11667,319.16324197333086,10,211,328.717325,7.588735,,-4424.909539500482,1000,BullShit,Mean
P0AAF6,317.8936127921881,10,242,326.101882331811,4.07,,-5579.4705266468545,1000,BullShit,Exp
P11875,312.69159928360915,10,577,321.30682131,4.07,323.48333333,-3239.0079572673067,1000,predicted,Exp
P60061,319.16324197333086,10,445,328.717325,7.588735,,-4354.0943994791905,1000,BullShit,Mean
P11447,316.58618814800025,10,457,332.24272788,4.07,333.31666667,-5349.047685802795,1000,predicted,Exp
P0A6E4,313.65757596723176,10,447,317.32487445,4.07,318.25,-3338.780835706514,1000,predicted,Exp
P46136,319.16324197333086,10,293,328.717325,7.588735,,-3711.219618313651,1000,BullShit,Mean
P15993,319.16324197333086,10,457,328.717325,7.588735,,-4547.370788234767,1000,BullShit,Mean
P04693,312.1970264912514,10,397,326.906899531577,4.07,,-3405.421220520401,1000,predicted,Exp
P0AB96,316.2678201972707,10,141,328.717325,7.588735,,-4337.241151581176,1000,predicted,Mean
P0AB93,319.16324197333086,10,429,328.717325,7.588735,,-3528.5808732259097,1000,BullShit,Mean
P77567,314.8504723878883,10,281,328.717325,7.588735,,-3878.447756428492,1000,predicted,Mean
P39301,315.55914629257944,10,465,328.717325,7.588735,,-4569.302676059179,1000,predicted,Mean
P69820,319.16324197333086,10,154,328.717325,7.588735,,-3235.5630521141265,1000,BullShit,Mean
P69822,314.14179848319714,10,101,328.717325,7.588735,,-4510.429348397421,1000,predicted,Mean
P22106,314.3791460566743,10,554,319.80172119,4.07,319.75,-4829.97233621627,1000,predicted,Exp
P0A8M0,314.85929141149705,10,466,331.18017656,4.07,332.32142857,-1774.397589103106,1000,predicted,Exp
P0A790,316.2678201972707,10,126,328.717325,7.588735,,-5222.509973268105,1000,predicted,Mean
P00509,315.3830263836501,10,396,335.41051808,4.07,338.58333333,-3540.3310712956145,1000,predicted,Exp
P0AC38,313.29140563457486,10,478,325.79828389,4.07,327.65,-2947.300377009659,1000,predicted,Exp
P0A786,308.01371446019647,10,311,332.00798464,4.07,338.25,-3537.7094523001992,1000,experimental,Exp
P0A7F3,323.23446426482275,10,153,337.10406394,4.07,338.81666667,-5209.137301598716,1000,BullShit,Exp
P00963,311.64138920618353,10,330,320.134471224532,4.07,,-4948.450476910836,1000,predicted,Exp
P21889,315.3507472890957,10,590,332.86713796,4.07,333.08333333,-5384.778658962332,1000,predicted,Exp
P0A9Q9,313.86534097271334,10,367,332.63352172,4.07,333.05,-5548.546359050877,1000,predicted,Exp
P68066,319.16324197333086,10,127,328.717325,7.588735,,-5032.494638487757,1000,BullShit,Mean
P37749,314.9715837547024,10,330,320.082487428294,4.07,,-6178.563807956047,1000,BullShit,Exp
P00722,314.8504723878883,10,1024,328.717325,7.588735,,-4875.34785491157,1000,predicted,Mean
P75949,313.40151075052904,10,341,328.608808020279,4.07,,-4723.651454282111,1000,predicted,Exp
P0A6R0,312.51432594745705,10,317,318.26573692,4.07,317.95,-4469.643860596299,1000,experimental,Exp
P17445,312.7157573869361,10,490,326.25490504133,4.07,,-3339.03853457396,1000,predicted,Exp
P0AG24,312.10870110314096,10,702,324.171136049913,4.07,,-2760.5401326799406,1000,predicted,Exp
P0AE76,315.55914629257944,10,181,328.717325,7.588735,,-4125.981533845467,1000,predicted,Mean
P0A9Q7,317.03455426261803,10,891,338.64693936,4.07,341.5,-4040.227848573217,1000,predicted,Exp
P00561,309.099011247645,10,820,321.13787485,4.07,323.55,-3535.524092654198,1000,predicted,Exp
P00562,308.58014085028447,10,810,316.92423137,4.07,317.95,-3284.2830728685053,1000,predicted,Exp
P0A9J8,307.4642066284946,10,386,315.52627793,4.07,316.75,-4401.908521007675,1000,predicted,Exp
P0AES0,314.9093276791646,10,619,326.48677091,4.07,327.7,-3881.413059334638,1000,experimental,Exp
P76108,323.22249674141875,10,381,337.07941078,4.07,338.9,-2977.621426283382,1000,BullShit,Exp
P77398,313.43312457850584,10,660,328.717325,7.588735,,-2406.562906535796,1000,predicted,Mean
P31119,313.13492244787824,10,719,330.126302021535,4.07,,-3988.8565066523483,1000,predicted,Exp
P24186,314.29484360893946,10,288,334.10782369,4.07,338.95,-3734.228508425628,1000,predicted,Exp
P0ACC7,311.11989475184254,10,456,318.34440002,4.07,320.15,-3653.64634037715,1000,predicted,Exp
P76658,309.95923172052625,10,477,324.090650062153,4.07,,-4029.0816544687164,1000,predicted,Exp
P77455,311.3071028644323,10,681,328.717325,7.588735,,-4085.920290494331,1000,predicted,Mean
P09546,305.5449228859735,10,1320,323.533661144859,4.07,,-3937.647380412429,1000,experimental,Exp
P00904,312.0157767691234,10,531,328.717325,7.588735,,-3955.4655036820172,1000,predicted,Mean
P15639,312.72577926054265,10,529,323.85672636,4.07,325.15,-4199.1532478202125,1000,predicted,Exp
P0AG40,310.9732234146808,10,313,327.571257225338,4.07,,-4288.644295642298,1000,predicted,Exp
P28629,315.55914629257944,10,755,328.717325,7.588735,,-4922.551647585236,1000,experimental,Mean
P0ABU7,322.1249325373084,10,244,334.818422852861,4.07,,-2870.9816904587797,1000,BullShit,Exp
P0ABV2,320.72292966245254,10,141,331.930289692184,4.07,,-4710.233610537941,1000,BullShit,Exp
P21170,314.1704084507481,10,658,326.38295143,4.07,328.55,-4906.310200749643,1000,predicted,Exp
